t,x_real,y_real,psi_real,u_real,v_real,r_real,vx,vy,wz,x_ref,y_ref,psi_ref,u_ref,v_ref,r_ref,tau_u_ref,tau_r_ref,tau_u_applied,tau_r_applied,cmd_left,cmd_right,u_left,u_right,err_x,err_y,err_pos,err_psi,err_u,err_v,err_r
27.600000,15.472656,7.372061,-2.365960,0.780202,-0.091888,0.175177,0.780202,0.091888,-0.175177,13.899977,3.941661,1.463104,0.564839,-0.029413,0.070461,21.486537,0.472847,21.486526,0.472842,0.327185,0.297791,0.327185,0.297791,1.572679,3.430400,3.773720,2.454121,0.215363,-0.062475,0.104716
27.632000,15.454809,7.394051,-2.372245,0.781251,-0.091741,0.174605,0.781251,0.091741,-0.174605,13.902952,3.960294,1.465443,0.565779,-0.029228,0.069847,21.521679,0.468212,21.521673,0.468223,0.327350,0.298275,0.327350,0.298275,1.551857,3.433757,3.768149,2.445498,0.215472,-0.062513,0.104758
27.668000,15.436794,7.415950,-2.378509,0.782304,-0.091595,0.174038,0.782304,0.091595,-0.174038,13.905881,3.978966,1.467761,0.566721,-0.029043,0.069237,21.556820,0.463605,21.556816,0.463609,0.327515,0.298758,0.327515,0.298758,1.530913,3.436984,3.762519,2.436915,0.215583,-0.062552,0.104801
27.700000,15.418610,7.437759,-2.384753,0.783359,-0.091448,0.173474,0.783359,0.091448,-0.173474,13.908764,3.997676,1.470058,0.567664,-0.028858,0.068629,21.591955,0.459025,21.591960,0.459031,0.327681,0.299239,0.327681,0.299239,1.509846,3.440083,3.756834,2.428375,0.215695,-0.062590,0.104845
27.732000,15.400260,7.459476,-2.390976,0.784412,-0.091302,0.172900,0.784412,0.091302,-0.172900,13.911601,4.016424,1.472336,0.568609,-0.028673,0.068024,21.627082,0.454472,21.627047,0.454473,0.327847,0.299718,0.327847,0.299718,1.488659,3.443052,3.751095,2.419873,0.215803,-0.062629,0.104876
27.768000,15.381744,7.481100,-2.397179,0.785469,-0.091156,0.172326,0.785469,0.091156,-0.172326,13.914393,4.035211,1.474593,0.569556,-0.028489,0.067422,21.662197,0.449946,21.662186,0.449936,0.328014,0.300196,0.328014,0.300196,1.467351,3.445889,3.745300,2.411414,0.215913,-0.062667,0.104904
27.800000,15.363063,7.502632,-2.403361,0.786526,-0.091009,0.171766,0.786526,0.091009,-0.171766,13.917139,4.054037,1.476831,0.570504,-0.028304,0.066823,21.697297,0.445448,21.697272,0.445451,0.328182,0.300671,0.328182,0.300671,1.445924,3.448595,3.739452,2.402993,0.216022,-0.062705,0.104943
27.832000,15.344218,7.524069,-2.409523,0.787582,-0.090863,0.171197,0.787582,0.090863,-0.171197,13.919840,4.072900,1.479048,0.571453,-0.028120,0.066226,21.732377,0.440977,21.732353,0.440972,0.328350,0.301145,0.328350,0.301145,1.424378,3.451169,3.733553,2.394614,0.216129,-0.062743,0.104971
27.868000,15.325209,7.545411,-2.415664,0.788640,-0.090716,0.170617,0.788640,0.090716,-0.170617,13.922496,4.091802,1.481246,0.572403,-0.027936,0.065633,21.767434,0.436533,21.767432,0.436529,0.328519,0.301617,0.328519,0.301617,1.402713,3.453609,3.727602,2.386275,0.216237,-0.062780,0.104984
27.900000,15.306037,7.566658,-2.421785,0.789698,-0.090569,0.170053,0.789698,0.090569,-0.170053,13.925108,4.110741,1.483424,0.573354,-0.027753,0.065042,21.802465,0.432116,21.802451,0.432107,0.328688,0.302087,0.328688,0.302087,1.380929,3.455917,3.721603,2.377976,0.216344,-0.062816,0.105011
27.932000,15.286704,7.587808,-2.427886,0.790755,-0.090423,0.169492,0.790755,0.090423,-0.169492,13.927675,4.129718,1.485582,0.574306,-0.027569,0.064454,21.837467,0.427726,21.837469,0.427723,0.328858,0.302555,0.328858,0.302555,1.359029,3.458090,3.715555,2.369718,0.216449,-0.062854,0.105038
27.968000,15.267210,7.608861,-2.433965,0.791815,-0.090276,0.168911,0.791815,0.090276,-0.168911,13.930198,4.148733,1.487721,0.575259,-0.027386,0.063869,21.872436,0.423362,21.872425,0.423360,0.329028,0.303021,0.329028,0.303021,1.337012,3.460128,3.709459,2.361499,0.216556,-0.062890,0.105042
28.000000,15.247557,7.629816,-2.440024,0.792871,-0.090128,0.168337,0.792871,0.090128,-0.168337,13.932677,4.167785,1.489840,0.576212,-0.027203,0.063287,21.907369,0.419026,21.907378,0.419035,0.329199,0.303485,0.329199,0.303485,1.314880,3.462031,3.703318,2.353321,0.216659,-0.062925,0.105050
28.032000,15.247557,7.629816,-2.440024,0.792871,-0.090128,0.168337,0.792871,0.090128,-0.168337,13.935112,4.186874,1.491940,0.577166,-0.027020,0.062708,21.942262,0.414716,21.942270,0.414730,0.329370,0.303947,0.329370,0.303947,1.312445,3.442942,3.684611,2.351221,0.215705,-0.063108,0.105629
28.068000,15.227744,7.650672,-2.446063,0.793929,-0.089981,0.167780,0.793929,0.089981,-0.167780,13.937504,4.206001,1.494020,0.578121,-0.026838,0.062132,21.977113,0.410432,21.977153,0.410432,0.329541,0.304408,0.329541,0.304408,1.290240,3.444671,3.678379,2.343102,0.215808,-0.063143,0.105648
28.100000,15.207774,7.671428,-2.452081,0.794987,-0.089833,0.167206,0.794987,0.089833,-0.167206,13.939852,4.225165,1.496082,0.579076,-0.026656,0.061559,22.011917,0.406175,22.011919,0.406170,0.329712,0.304866,0.329712,0.304866,1.267922,3.446263,3.672105,2.335022,0.215911,-0.063177,0.105647
28.132000,15.187646,7.692084,-2.458079,0.796043,-0.089685,0.166623,0.796043,0.089685,-0.166623,13.942157,4.244366,1.498124,0.580031,-0.026474,0.060989,22.046671,0.401945,22.046681,0.401947,0.329884,0.305322,0.329884,0.305322,1.245489,3.447718,3.665788,2.326983,0.216012,-0.063211,0.105634
28.168000,15.167362,7.712639,-2.464056,0.797100,-0.089536,0.166059,0.797100,0.089536,-0.166059,13.944420,4.263603,1.500148,0.580986,-0.026292,0.060421,22.081373,0.397741,22.081378,0.397746,0.330056,0.305776,0.330056,0.305776,1.222942,3.449036,3.659431,2.318982,0.216114,-0.063244,0.105638
28.200000,15.146922,7.733092,-2.470012,0.798157,-0.089387,0.165495,0.798157,0.089387,-0.165495,13.946640,4.282878,1.502152,0.581942,-0.026111,0.059857,22.116018,0.393563,22.116011,0.393567,0.330228,0.306228,0.330228,0.306228,1.200282,3.450214,3.653034,2.311021,0.216215,-0.063276,0.105638
28.232000,15.126329,7.753442,-2.475948,0.799210,-0.089238,0.164910,0.799210,0.089238,-0.164910,13.948818,4.302188,1.504138,0.582897,-0.025930,0.059296,22.150605,0.389410,22.150579,0.389410,0.330400,0.306678,0.330400,0.306678,1.177511,3.451254,3.646600,2.303099,0.216313,-0.063308,0.105614
28.268000,15.105582,7.773690,-2.481863,0.800264,-0.089088,0.164335,0.800264,0.089088,-0.164335,13.950953,4.321536,1.506106,0.583852,-0.025749,0.058737,22.185128,0.385284,22.185141,0.385292,0.330573,0.307126,0.330573,0.307126,1.154629,3.452154,3.640128,2.295216,0.216412,-0.063339,0.105598
28.300000,15.084682,7.793833,-2.487758,0.801317,-0.088937,0.163775,0.801317,0.088937,-0.163775,13.953047,4.340920,1.508054,0.584808,-0.025569,0.058182,22.219586,0.381184,22.219578,0.381179,0.330745,0.307572,0.330745,0.307572,1.131635,3.452913,3.633622,2.287374,0.216509,-0.063368,0.105593
28.332000,15.063631,7.813871,-2.493631,0.802367,-0.088786,0.163195,0.802367,0.088786,-0.163195,13.955099,4.360339,1.509984,0.585763,-0.025389,0.057630,22.253976,0.377110,22.254007,0.377106,0.330918,0.308016,0.330918,0.308016,1.108532,3.453532,3.627083,2.279570,0.216604,-0.063397,0.105565
28.368000,15.042429,7.833804,-2.499484,0.803418,-0.088634,0.162609,0.803418,0.088634,-0.162609,13.957110,4.379795,1.511896,0.586717,-0.025209,0.057080,22.288293,0.373061,22.288256,0.373055,0.331090,0.308457,0.331090,0.308457,1.085319,3.454009,3.620511,2.271805,0.216701,-0.063425,0.105529
28.400000,15.021078,7.853631,-2.505317,0.804466,-0.088482,0.162046,0.804466,0.088482,-0.162046,13.959079,4.399287,1.513790,0.587671,-0.025030,0.056534,22.322535,0.369037,22.322551,0.369027,0.331263,0.308897,0.331263,0.308897,1.061999,3.454344,3.613909,2.264079,0.216795,-0.063452,0.105512
28.432000,14.999578,7.873352,-2.511129,0.805511,-0.088329,0.161474,0.805511,0.088329,-0.161474,13.961008,4.418815,1.515665,0.588624,-0.024851,0.055990,22.356699,0.365040,22.356724,0.365038,0.331436,0.309334,0.331436,0.309334,1.038570,3.454537,3.607277,2.256392,0.216887,-0.063478,0.105484
28.468000,14.977930,7.892964,-2.516919,0.806558,-0.088175,0.160883,0.806558,0.088175,-0.160883,13.962896,4.438378,1.517522,0.589577,-0.024672,0.055450,22.390781,0.361067,22.390768,0.361055,0.331608,0.309769,0.331608,0.309769,1.015034,3.454586,3.600620,2.248744,0.216981,-0.063503,0.105433
28.500000,14.977930,7.892964,-2.516919,0.806558,-0.088175,0.160883,0.806558,0.088175,-0.160883,13.964744,4.457976,1.519362,0.590529,-0.024494,0.054913,22.424779,0.357119,22.424803,0.357113,0.331781,0.310202,0.331781,0.310202,1.013186,3.434988,3.581297,2.246904,0.216029,-0.063681,0.105970
28.532000,14.956136,7.912469,-2.522689,0.807599,-0.088021,0.160310,0.807599,0.088021,-0.160310,13.966551,4.477610,1.521183,0.591480,-0.024316,0.054378,22.458690,0.353197,22.458654,0.353193,0.331953,0.310632,0.331953,0.310632,0.989585,3.434859,3.574568,2.239313,0.216119,-0.063705,0.105932
28.568000,14.934195,7.931865,-2.528439,0.808640,-0.087865,0.159743,0.808640,0.087865,-0.159743,13.968318,4.497279,1.522987,0.592430,-0.024138,0.053847,22.492510,0.349299,22.492550,0.349297,0.332126,0.311061,0.332126,0.311061,0.965877,3.434586,3.567814,2.231759,0.216210,-0.063727,0.105896
28.600000,14.912110,7.951152,-2.534167,0.809681,-0.087709,0.159154,0.809681,0.087709,-0.159154,13.970046,4.516984,1.524773,0.593380,-0.023961,0.053318,22.526237,0.345426,22.526260,0.345425,0.332298,0.311487,0.332298,0.311487,0.942064,3.434168,3.561038,2.224245,0.216301,-0.063748,0.105836
28.632000,14.889881,7.970328,-2.539875,0.810716,-0.087552,0.158568,0.810716,0.087552,-0.158568,13.971734,4.536723,1.526542,0.594327,-0.023784,0.052793,22.559867,0.341578,22.559900,0.341576,0.332470,0.311911,0.332470,0.311911,0.918147,3.433605,3.554242,2.216769,0.216389,-0.063768,0.105775
28.668000,14.867509,7.989394,-2.545561,0.811751,-0.087394,0.157999,0.811751,0.087394,-0.157999,13.973383,4.556496,1.528293,0.595274,-0.023607,0.052270,22.593398,0.337755,22.593412,0.337767,0.332642,0.312332,0.332642,0.312332,0.894126,3.432898,3.547429,2.209331,0.216477,-0.063787,0.105729
28.700000,14.844996,8.008348,-2.551227,0.812784,-0.087235,0.157416,0.812784,0.087235,-0.157416,13.974993,4.576305,1.530026,0.596220,-0.023431,0.051751,22.626826,0.333955,22.626848,0.333948,0.332813,0.312752,0.332813,0.312752,0.870003,3.432043,3.540597,2.201932,0.216564,-0.063804,0.105665
28.732000,14.822341,8.027191,-2.556872,0.813813,-0.087074,0.156823,0.813813,0.087074,-0.156823,13.976564,4.596148,1.531743,0.597164,-0.023255,0.051234,22.660150,0.330181,22.660157,0.330171,0.332984,0.313169,0.332984,0.313169,0.845777,3.431043,3.533751,2.194571,0.216649,-0.063819,0.105589
28.768000,14.799547,8.045921,-2.562495,0.814841,-0.086913,0.156246,0.814841,0.086913,-0.156246,13.978096,4.616025,1.533442,0.598106,-0.023080,0.050720,22.693365,0.326430,22.693336,0.326434,0.333155,0.313583,0.333155,0.313583,0.821451,3.429896,3.526893,2.187248,0.216735,-0.063833,0.105526
28.800000,14.776614,8.064539,-2.568098,0.815865,-0.086751,0.155668,0.815865,0.086751,-0.155668,13.979591,4.635936,1.535124,0.599047,-0.022905,0.050210,22.726469,0.322703,22.726497,0.322705,0.333326,0.313996,0.333326,0.313996,0.797023,3.428603,3.520023,2.179963,0.216818,-0.063846,0.105458
28.832000,14.753543,8.083042,-2.573680,0.816885,-0.086587,0.155073,0.816885,0.086587,-0.155073,13.981047,4.655881,1.536789,0.599987,-0.022730,0.049702,22.759459,0.319000,22.759469,0.319000,0.333496,0.314406,0.333496,0.314406,0.772496,3.427161,3.513144,2.172717,0.216898,-0.063857,0.105371
28.868000,14.730335,8.101432,-2.579240,0.817905,-0.086422,0.154484,0.817905,0.086422,-0.154484,13.982465,4.675860,1.538437,0.600924,-0.022556,0.049197,22.792332,0.315321,22.792366,0.315319,0.333666,0.314814,0.333666,0.314814,0.747870,3.425572,3.506259,2.165508,0.216981,-0.063866,0.105287
28.900000,14.706991,8.119706,-2.584779,0.818919,-0.086257,0.153906,0.818919,0.086257,-0.153906,13.983846,4.695873,1.540069,0.601860,-0.022382,0.048695,22.825086,0.311666,22.825072,0.311663,0.333835,0.315219,0.333835,0.315219,0.723145,3.423833,3.499368,2.158337,0.217059,-0.063875,0.105211
28.932000,14.706991,8.119706,-2.584779,0.818919,-0.086257,0.153906,0.818919,0.086257,-0.153906,13.985189,4.715920,1.541684,0.602794,-0.022209,0.048197,22.857718,0.308034,22.857702,0.308032,0.334004,0.315622,0.334004,0.315622,0.721802,3.403786,3.479477,2.156722,0.216125,-0.064048,0.105709
28.968000,14.683512,8.137866,-2.590298,0.819931,-0.086089,0.153312,0.819931,0.086089,-0.153312,13.986496,4.735999,1.543282,0.603725,-0.022036,0.047701,22.890224,0.304425,22.890256,0.304426,0.334173,0.316023,0.334173,0.316023,0.697016,3.401867,3.472539,2.149606,0.216206,-0.064053,0.105611
29.000000,14.659900,8.155909,-2.595794,0.820942,-0.085921,0.152716,0.820942,0.085921,-0.152716,13.987765,4.756112,1.544864,0.604655,-0.021863,0.047208,22.922602,0.300839,22.922618,0.300845,0.334341,0.316421,0.334341,0.316421,0.672135,3.399797,3.465601,2.142527,0.216287,-0.064058,0.105508
29.032000,14.636155,8.173837,-2.601270,0.821946,-0.085751,0.152131,0.821946,0.085751,-0.152131,13.988998,4.776258,1.546429,0.605583,-0.021691,0.046717,22.954850,0.297277,22.954842,0.297271,0.334508,0.316817,0.334508,0.316817,0.647157,3.397579,3.458664,2.135487,0.216363,-0.064060,0.105414
29.068000,14.612278,8.191647,-2.606724,0.822950,-0.085580,0.151539,0.822950,0.085580,-0.151539,13.990195,4.796437,1.547978,0.606508,-0.021519,0.046230,22.986964,0.293738,22.986931,0.293740,0.334675,0.317210,0.334675,0.317210,0.622083,3.395210,3.451730,2.128483,0.216442,-0.064061,0.105309
29.100000,14.588270,8.209340,-2.612156,0.823950,-0.085407,0.150937,0.823950,0.085407,-0.150937,13.991355,4.816649,1.549511,0.607431,-0.021348,0.045746,23.018942,0.290221,23.018942,0.290235,0.334842,0.317601,0.334842,0.317601,0.596915,3.392691,3.444802,2.121518,0.216519,-0.064059,0.105191
29.132000,14.564133,8.226916,-2.617568,0.824944,-0.085232,0.150345,0.824944,0.085232,-0.150345,13.992479,4.836893,1.551028,0.608351,-0.021177,0.045265,23.050781,0.286727,23.050755,0.286721,0.335007,0.317990,0.335007,0.317990,0.571654,3.390023,3.437883,2.114590,0.216593,-0.064055,0.105080
29.168000,14.539867,8.244373,-2.622958,0.825937,-0.085057,0.149751,0.825937,0.085057,-0.149751,13.993568,4.857170,1.552529,0.609269,-0.021006,0.044786,23.082479,0.283256,23.082491,0.283267,0.335173,0.318376,0.335173,0.318376,0.546299,3.387203,3.430974,2.107699,0.216668,-0.064051,0.104965
29.200000,14.515474,8.261711,-2.628326,0.826925,-0.084879,0.149148,0.826925,0.084879,-0.149148,13.994622,4.877479,1.554014,0.610185,-0.020836,0.044310,23.114032,0.279807,23.114028,0.279804,0.335337,0.318760,0.335337,0.318760,0.520852,3.384232,3.424078,2.100846,0.216740,-0.064043,0.104838
29.232000,14.490953,8.278930,-2.633672,0.827909,-0.084700,0.148547,0.827909,0.084700,-0.148547,13.995640,4.897820,1.555483,0.611097,-0.020667,0.043838,23.145438,0.276381,23.145427,0.276384,0.335501,0.319141,0.335501,0.319141,0.495313,3.381110,3.417198,2.094030,0.216812,-0.064033,0.104709
29.268000,14.466308,8.296029,-2.638997,0.828890,-0.084520,0.147949,0.828890,0.084520,-0.147949,13.996623,4.918192,1.556936,0.612007,-0.020497,0.043368,23.176696,0.272976,23.176685,0.272973,0.335664,0.319520,0.335664,0.319520,0.469685,3.377837,3.410336,2.087252,0.216883,-0.064023,0.104581
29.300000,14.441538,8.313009,-2.644300,0.829866,-0.084337,0.147344,0.829866,0.084337,-0.147344,13.997572,4.938597,1.558374,0.612915,-0.020329,0.042900,23.207801,0.269594,23.207805,0.269606,0.335827,0.319896,0.335827,0.319896,0.443966,3.374412,3.403492,2.080511,0.216951,-0.064008,0.104444
29.332000,14.416644,8.329867,-2.649582,0.830838,-0.084153,0.146737,0.830838,0.084153,-0.146737,13.998486,4.959033,1.559796,0.613819,-0.020160,0.042436,23.238751,0.266233,23.238722,0.266230,0.335988,0.320270,0.335988,0.320270,0.418158,3.370834,3.396672,2.073808,0.217019,-0.063993,0.104301
29.368000,14.391628,8.346605,-2.654841,0.831807,-0.083968,0.146132,0.831807,0.083968,-0.146132,13.999366,4.979501,1.561203,0.614720,-0.019993,0.041975,23.269544,0.262893,23.269556,0.262881,0.336149,0.320642,0.336149,0.320642,0.392262,3.367104,3.389876,2.067141,0.217087,-0.063975,0.104157
29.400000,14.391628,8.346605,-2.654841,0.831807,-0.083968,0.146132,0.831807,0.083968,-0.146132,14.000212,5.000000,1.562595,0.615618,-0.019825,0.041516,23.300178,0.259568,23.300191,0.259559,0.336309,0.321011,0.336309,0.321011,0.391416,3.346605,3.369417,2.065749,0.216189,-0.064143,0.104616
29.432000,14.366491,8.363222,-2.660079,0.832769,-0.083780,0.145525,0.832769,0.083780,-0.145525,14.001024,5.020530,1.563971,0.616513,-0.019658,0.041060,23.330649,0.256254,23.330624,0.256262,0.336468,0.321377,0.336468,0.321377,0.365467,3.342692,3.362611,2.059135,0.216256,-0.064122,0.104465
29.468000,14.341233,8.379716,-2.665294,0.833729,-0.083590,0.144913,0.833729,0.083590,-0.144913,14.001803,5.041091,1.565332,0.617405,-0.019492,0.040607,23.360955,0.252953,23.360970,0.252959,0.336626,0.321742,0.336626,0.321742,0.339430,3.338625,3.355835,2.052559,0.216324,-0.064098,0.104306
29.500000,14.315856,8.396089,-2.670488,0.834686,-0.083399,0.144301,0.834686,0.083399,-0.144301,14.002549,5.061683,1.566678,0.618294,-0.019326,0.040156,23.391095,0.249669,23.391053,0.249665,0.336782,0.322104,0.336782,0.322104,0.313307,3.334406,3.349093,2.046019,0.216392,-0.064073,0.104145
29.532000,14.290361,8.412339,-2.675660,0.835635,-0.083206,0.143688,0.835635,0.083206,-0.143688,14.003261,5.082305,1.568009,0.619179,-0.019160,0.039708,23.421065,0.246404,23.421052,0.246399,0.336938,0.322464,0.336938,0.322464,0.287100,3.330034,3.342387,2.039517,0.216456,-0.064046,0.103980
29.568000,14.264749,8.428466,-2.680809,0.836583,-0.083010,0.143071,0.836583,0.083010,-0.143071,14.003941,5.102957,1.569325,0.620061,-0.018995,0.039263,23.450864,0.243157,23.450847,0.243159,0.337093,0.322821,0.337093,0.322821,0.260808,3.325509,3.335721,2.033051,0.216522,-0.064015,0.103808
29.600000,14.239021,8.444471,-2.685936,0.837525,-0.082813,0.142453,0.837525,0.082813,-0.142453,14.004589,5.123640,1.570627,0.620939,-0.018830,0.038820,23.480489,0.239928,23.480495,0.239929,0.337247,0.323176,0.337247,0.323176,0.234432,3.320831,3.329095,2.026622,0.216586,-0.063983,0.103633
29.632000,14.213177,8.460351,-2.691041,0.838461,-0.082614,0.141833,0.838461,0.082614,-0.141833,14.005204,5.144353,1.571913,0.621814,-0.018666,0.038380,23.509938,0.236717,23.509938,0.236727,0.337400,0.323528,0.337400,0.323528,0.207973,3.315998,3.322514,2.020232,0.216647,-0.063948,0.103453
29.668000,14.187220,8.476108,-2.696123,0.839394,-0.082412,0.141210,0.839394,0.082412,-0.141210,14.005787,5.165096,1.573185,0.622685,-0.018502,0.037942,23.539209,0.233524,23.539174,0.233518,0.337551,0.323878,0.337551,0.323878,0.181433,3.311012,3.315979,2.013877,0.216709,-0.063910,0.103268
29.700000,14.161150,8.491741,-2.701183,0.840322,-0.082209,0.140587,0.840322,0.082209,-0.140587,14.006338,5.185868,1.574443,0.623552,-0.018339,0.037507,23.568299,0.230348,23.568264,0.230353,0.337702,0.324225,0.337702,0.324225,0.154812,3.305873,3.309496,2.007559,0.216770,-0.063870,0.103080
29.732000,14.134968,8.507249,-2.706220,0.841244,-0.082003,0.139959,0.841244,0.082003,-0.139959,14.006858,5.206670,1.575686,0.624416,-0.018176,0.037075,23.597208,0.227190,23.597205,0.227199,0.337852,0.324570,0.337852,0.324570,0.128110,3.300579,3.303064,2.001279,0.216828,-0.063827,0.102884
29.768000,14.108676,8.522632,-2.711235,0.842162,-0.081795,0.139329,0.842162,0.081795,-0.139329,14.007346,5.227501,1.576914,0.625275,-0.018013,0.036645,23.625932,0.224048,23.625937,0.224038,0.338000,0.324913,0.338000,0.324913,0.101330,3.295131,3.296689,1.995036,0.216887,-0.063782,0.102684
29.800000,14.082274,8.537891,-2.716227,0.843075,-0.081585,0.138701,0.843075,0.081585,-0.138701,14.007804,5.248362,1.578129,0.626131,-0.017851,0.036217,23.654469,0.220924,23.654521,0.220923,0.338148,0.325253,0.338148,0.325253,0.074470,3.289529,3.290372,1.988829,0.216944,-0.063734,0.102484
29.832000,14.082274,8.537891,-2.716227,0.843075,-0.081585,0.138701,0.843075,0.081585,-0.138701,14.008230,5.269251,1.579329,0.626983,-0.017690,0.035792,23.682818,0.217816,23.682837,0.217818,0.338294,0.325590,0.338294,0.325590,0.074044,3.268640,3.269479,1.987629,0.216092,-0.063895,0.102909
29.868000,14.055763,8.553024,-2.721196,0.843982,-0.081372,0.138066,0.843982,0.081372,-0.138066,14.008626,5.290169,1.580515,0.627831,-0.017529,0.035369,23.710976,0.214725,23.711001,0.214723,0.338439,0.325925,0.338439,0.325925,0.047137,3.262855,3.263196,1.981474,0.216151,-0.063843,0.102697
29.900000,14.029145,8.568032,-2.726142,0.844885,-0.081157,0.137428,0.844885,0.081157,-0.137428,14.008992,5.311116,1.581687,0.628674,-0.017368,0.034948,23.738941,0.211650,23.738956,0.211657,0.338583,0.326257,0.338583,0.326257,0.020153,3.256916,3.256979,1.975356,0.216211,-0.063789,0.102480
