t,x,y,psi,u,v,r,tau_u,tau_r,tau_v,T1,T2,jerk_x,jerk_y
73.400000,29.874876,15.576157,-0.846674,0.584130,0.000000,-0.088547,21.590659,-0.743022,-1.092811,9.366441,12.224218,-0.000321,0.005155
73.433333,29.887756,15.561550,-0.849622,0.584309,-0.000000,-0.088311,21.597600,-0.740803,-1.090236,9.374179,12.223421,-0.000312,0.005180
73.466667,29.900596,15.546901,-0.852562,0.584489,0.000000,-0.088075,21.604527,-0.738586,-1.087652,9.381907,12.222620,-0.000303,0.005206
73.500000,29.913397,15.532210,-0.855494,0.584670,0.000000,-0.087838,21.611439,-0.736370,-1.085061,9.389624,12.221815,-0.000295,0.005231
73.533333,29.926160,15.517477,-0.858418,0.584851,-0.000000,-0.087600,21.618334,-0.734155,-1.082463,9.397330,12.221004,-0.000286,0.005256
73.566667,29.938883,15.502702,-0.861334,0.585032,0.000000,-0.087362,21.625210,-0.731943,-1.079857,9.405023,12.220187,-0.000278,0.005280
73.600000,29.951567,15.487885,-0.864242,0.585214,0.000000,-0.087124,21.632066,-0.729733,-1.077245,9.412701,12.219365,-0.000269,0.005305
73.633333,29.964211,15.473028,-0.867142,0.585396,-0.000000,-0.086885,21.638898,-0.727525,-1.074626,9.420363,12.218535,-0.000261,0.005329
73.666667,29.976817,15.458129,-0.870034,0.585578,-0.000000,-0.086646,21.645707,-0.725320,-1.072001,9.428008,12.217699,-0.000253,0.005353
73.700000,29.989383,15.443189,-0.872918,0.585760,0.000000,-0.086406,21.652489,-0.723117,-1.069370,9.435634,12.216855,-0.000245,0.005377
73.733333,30.001911,15.428208,-0.875795,0.585942,-0.000000,-0.086167,21.659244,-0.720918,-1.066733,9.443241,12.216003,-0.000237,0.005400
73.766667,30.014399,15.413186,-0.878663,0.586124,0.000000,-0.085926,21.665968,-0.718722,-1.064091,9.450826,12.215142,-0.000229,0.005424
73.800000,30.026848,15.398124,-0.881523,0.586307,0.000000,-0.085686,21.672661,-0.716530,-1.061444,9.458389,12.214272,-0.000221,0.005447
73.833333,30.039257,15.383023,-0.884375,0.586489,0.000000,-0.085445,21.679321,-0.714341,-1.058792,9.465928,12.213393,-0.000213,0.005470
73.866667,30.051628,15.367881,-0.887219,0.586671,0.000000,-0.085204,21.685946,-0.712156,-1.056135,9.473442,12.212503,-0.000205,0.005493
73.900000,30.063959,15.352699,-0.890055,0.586853,0.000000,-0.084963,21.692534,-0.709975,-1.053474,9.480930,12.211603,-0.000198,0.005515
73.933333,30.076251,15.337477,-0.892884,0.587035,0.000000,-0.084722,21.699083,-0.707799,-1.050809,9.488390,12.210692,-0.000190,0.005537
73.966667,30.088504,15.322217,-0.895704,0.587217,-0.000000,-0.084481,21.705592,-0.705627,-1.048140,9.495822,12.209770,-0.000182,0.005560
74.000000,30.100717,15.306917,-0.898516,0.587398,-0.000000,-0.084239,21.712058,-0.703459,-1.045468,9.503223,12.208835,-0.000175,0.005581
74.033333,30.112891,15.291578,-0.901320,0.587579,0.000000,-0.083998,21.718481,-0.701297,-1.042792,9.510593,12.207888,-0.000168,0.005603
