t,x_real,y_real,psi_real,u_real,v_real,r_real,vx,vy,wz,x_ref,y_ref,psi_ref,u_ref,v_ref,r_ref,tau_u_ref,tau_r_ref,tau_u_applied,tau_r_applied,cmd_left,cmd_right,u_left,u_right,err_x,err_y,err_pos,err_psi,err_u,err_v,err_r
57.268000,18.869054,22.685015,-0.236497,0.790581,0.029028,-0.054797,0.790581,-0.029028,0.054797,20.365759,17.079855,0.198305,0.663986,0.007736,-0.018478,17.087650,-0.088574,17.087631,-0.088578,0.304777,0.312728,0.304777,0.312728,-1.496705,5.605160,5.801546,-0.434802,0.126595,0.021292,-0.036319
57.300000,18.896504,22.692675,-0.234522,0.791073,0.029063,-0.054865,0.791073,-0.029063,0.054865,20.387416,17.084463,0.197687,0.664396,0.007749,-0.018542,17.098022,-0.089246,17.098022,-0.089247,0.304869,0.312878,0.304869,0.312878,-1.490912,5.608212,5.803004,-0.432209,0.126677,0.021314,-0.036323
57.336000,18.923986,22.700285,-0.232544,0.791560,0.029099,-0.054935,0.791560,-0.029099,0.054935,20.409088,17.089061,0.197066,0.664802,0.007763,-0.018608,17.108223,-0.089923,17.108203,-0.089927,0.304958,0.313026,0.304958,0.313026,-1.485102,5.611224,5.804427,-0.429610,0.126758,0.021336,-0.036327
57.368000,18.951500,22.707847,-0.230564,0.792040,0.029136,-0.055001,0.792040,-0.029136,0.055001,20.430777,17.093648,0.196444,0.665203,0.007778,-0.018676,17.118252,-0.090607,17.118214,-0.090606,0.305045,0.313172,0.305045,0.313172,-1.479277,5.614199,5.805816,-0.427008,0.126837,0.021358,-0.036325
57.400000,18.979044,22.715360,-0.228582,0.792513,0.029174,-0.055071,0.792513,-0.029174,0.055071,20.452481,17.098225,0.195819,0.665600,0.007793,-0.018747,17.128111,-0.091296,17.128100,-0.091297,0.305130,0.313317,0.305130,0.313317,-1.473437,5.617135,5.807169,-0.424401,0.126913,0.021381,-0.036324
57.436000,19.006620,22.722822,-0.226596,0.792980,0.029212,-0.055147,0.792980,-0.029212,0.055147,20.474201,17.102791,0.195192,0.665991,0.007810,-0.018819,17.137797,-0.091992,17.137816,-0.091988,0.305213,0.313460,0.305213,0.313460,-1.467581,5.620031,5.808489,-0.421788,0.126989,0.021402,-0.036328
57.468000,19.034226,22.730236,-0.224608,0.793441,0.029251,-0.055220,0.793441,-0.029251,0.055220,20.495936,17.107347,0.194562,0.666378,0.007828,-0.018893,17.147311,-0.092693,17.147321,-0.092689,0.305293,0.313601,0.305293,0.313601,-1.461710,5.622889,5.809774,-0.419170,0.127063,0.021423,-0.036327
57.500000,19.061863,22.737599,-0.222617,0.793894,0.029291,-0.055292,0.793894,-0.029291,0.055292,20.517687,17.111892,0.193930,0.666760,0.007846,-0.018969,17.156652,-0.093401,17.156656,-0.093391,0.305371,0.313740,0.305371,0.313740,-1.455824,5.625707,5.811024,-0.416547,0.127134,0.021445,-0.036323
57.536000,19.089529,22.744912,-0.220624,0.794342,0.029332,-0.055372,0.794342,-0.029332,0.055372,20.539453,17.116427,0.193295,0.667137,0.007865,-0.019047,17.165820,-0.094114,17.165823,-0.094115,0.305446,0.313878,0.305446,0.313878,-1.449924,5.628485,5.812239,-0.413919,0.127205,0.021467,-0.036325
57.568000,19.117225,22.752175,-0.218627,0.794783,0.029373,-0.055452,0.794783,-0.029373,0.055452,20.561234,17.120951,0.192657,0.667510,0.007886,-0.019127,17.174815,-0.094833,17.174820,-0.094839,0.305519,0.314014,0.305519,0.314014,-1.444009,5.631224,5.813419,-0.411284,0.127273,0.021487,-0.036325
57.600000,19.117225,22.752175,-0.218627,0.794783,0.029373,-0.055452,0.794783,-0.029373,0.055452,20.583029,17.125463,0.192017,0.667877,0.007907,-0.019209,17.183635,-0.095558,17.183648,-0.095562,0.305590,0.314148,0.305590,0.314148,-1.465804,5.626712,5.814505,-0.410644,0.126906,0.021466,-0.036243
57.636000,19.144951,22.759387,-0.216628,0.795217,0.029415,-0.055529,0.795217,-0.029415,0.055529,20.604840,17.129965,0.191374,0.668240,0.007929,-0.019292,17.192282,-0.096289,17.192306,-0.096286,0.305659,0.314280,0.305659,0.314280,-1.459889,5.629422,5.815640,-0.408002,0.126977,0.021486,-0.036237
57.668000,19.172705,22.766549,-0.214626,0.795645,0.029458,-0.055610,0.795645,-0.029458,0.055610,20.626665,17.134456,0.190728,0.668598,0.007952,-0.019378,17.200753,-0.097026,17.200751,-0.097021,0.305725,0.314410,0.305725,0.314410,-1.453960,5.632093,5.816740,-0.405354,0.127047,0.021506,-0.036232
57.700000,19.200489,22.773659,-0.212621,0.796066,0.029502,-0.055697,0.796066,-0.029502,0.055697,20.648504,17.138935,0.190079,0.668951,0.007975,-0.019465,17.209050,-0.097768,17.209070,-0.097766,0.305789,0.314539,0.305789,0.314539,-1.448015,5.634724,5.817806,-0.402700,0.127115,0.021527,-0.036232
57.736000,19.228301,22.780719,-0.210613,0.796481,0.029546,-0.055780,0.796481,-0.029546,0.055780,20.670358,17.143404,0.189427,0.669299,0.008000,-0.019555,17.217171,-0.098516,17.217176,-0.098523,0.305850,0.314666,0.305850,0.314666,-1.442057,5.637315,5.818836,-0.400040,0.127182,0.021546,-0.036225
57.768000,19.256141,22.787728,-0.208601,0.796889,0.029591,-0.055863,0.796889,-0.029591,0.055863,20.692226,17.147861,0.188772,0.669642,0.008026,-0.019646,17.225117,-0.099271,17.225112,-0.099280,0.305909,0.314791,0.305909,0.314791,-1.436085,5.639867,5.819831,-0.397373,0.127247,0.021565,-0.036217
57.800000,19.284009,22.794684,-0.206587,0.797290,0.029636,-0.055953,0.797290,-0.029636,0.055953,20.714107,17.152307,0.188114,0.669980,0.008052,-0.019739,17.232887,-0.100031,17.232877,-0.100036,0.305966,0.314914,0.305966,0.314914,-1.430098,5.642377,5.820791,-0.394701,0.127310,0.021584,-0.036214
57.836000,19.311904,22.801590,-0.204569,0.797685,0.029683,-0.056044,0.797685,-0.029683,0.056044,20.736002,17.156741,0.187453,0.670313,0.008079,-0.019833,17.240481,-0.100796,17.240472,-0.100792,0.306021,0.315035,0.306021,0.315035,-1.424098,5.644849,5.821716,-0.392022,0.127372,0.021604,-0.036211
57.868000,19.339827,22.808443,-0.202548,0.798073,0.029729,-0.056131,0.798073,-0.029729,0.056131,20.757911,17.161164,0.186789,0.670641,0.008107,-0.019930,17.247898,-0.101568,17.247898,-0.101571,0.306073,0.315155,0.306073,0.315155,-1.418084,5.647279,5.822605,-0.389337,0.127432,0.021622,-0.036201
57.900000,19.367776,22.815244,-0.200524,0.798453,0.029777,-0.056222,0.798453,-0.029777,0.056222,20.779834,17.165575,0.186121,0.670965,0.008136,-0.020028,17.255138,-0.102345,17.255153,-0.102349,0.306123,0.315273,0.306123,0.315273,-1.412058,5.649669,5.823459,-0.386645,0.127488,0.021641,-0.036194
57.936000,19.395752,22.821993,-0.198496,0.798828,0.029825,-0.056319,0.798828,-0.029825,0.056319,20.801769,17.169974,0.185450,0.671283,0.008166,-0.020129,17.262201,-0.103128,17.262237,-0.103127,0.306171,0.315389,0.306171,0.315389,-1.406017,5.652019,5.824277,-0.383946,0.127545,0.021659,-0.036190
57.968000,19.423754,22.828690,-0.196465,0.799196,0.029874,-0.056412,0.799196,-0.029874,0.056412,20.823718,17.174362,0.184776,0.671597,0.008197,-0.020231,17.269087,-0.103917,17.269108,-0.103917,0.306216,0.315503,0.306216,0.315503,-1.399964,5.654328,5.825060,-0.381241,0.127599,0.021677,-0.036181
58.000000,19.451783,22.835334,-0.194431,0.799557,0.029923,-0.056504,0.799557,-0.029923,0.056504,20.845680,17.178737,0.184098,0.671905,0.008229,-0.020334,17.275795,-0.104712,17.275808,-0.104706,0.306259,0.315615,0.306259,0.315615,-1.393897,5.656597,5.825808,-0.378529,0.127652,0.021694,-0.036170
58.036000,19.479837,22.841925,-0.192393,0.799911,0.029973,-0.056604,0.799911,-0.029973,0.056604,20.867654,17.183101,0.183417,0.672209,0.008261,-0.020440,17.282326,-0.105512,17.282338,-0.105517,0.306299,0.315726,0.306299,0.315726,-1.387817,5.658824,5.826519,-0.375810,0.127702,0.021712,-0.036164
58.068000,19.479837,22.841925,-0.192393,0.799911,0.029973,-0.056604,0.799911,-0.029973,0.056604,20.889642,17.187452,0.182732,0.672507,0.008294,-0.020547,17.288678,-0.106318,17.288654,-0.106316,0.306337,0.315834,0.306337,0.315834,-1.409805,5.654473,5.827573,-0.375125,0.127404,0.021679,-0.036057
58.100000,19.507916,22.848462,-0.190351,0.800258,0.030023,-0.056704,0.800258,-0.030023,0.056704,20.911641,17.191792,0.182043,0.672800,0.008328,-0.020656,17.294852,-0.107130,17.294842,-0.107127,0.306373,0.315941,0.306373,0.315941,-1.403725,5.656670,5.828239,-0.372394,0.127458,0.021695,-0.036048
58.136000,19.536020,22.854947,-0.188306,0.800599,0.030074,-0.056799,0.800599,-0.030074,0.056799,20.933653,17.196119,0.181351,0.673089,0.008363,-0.020767,17.300848,-0.107947,17.300816,-0.107949,0.306406,0.316046,0.306406,0.316046,-1.397633,5.658828,5.828869,-0.369657,0.127510,0.021711,-0.036032
58.168000,19.564149,22.861378,-0.186258,0.800933,0.030126,-0.056900,0.800933,-0.030126,0.056900,20.955677,17.200433,0.180655,0.673372,0.008399,-0.020880,17.306665,-0.108771,17.306706,-0.108770,0.306438,0.316150,0.306438,0.316150,-1.391528,5.660945,5.829464,-0.366913,0.127561,0.021727,-0.036020
58.200000,19.592302,22.867756,-0.184205,0.801260,0.030178,-0.057006,0.801260,-0.030178,0.057006,20.977714,17.204735,0.179955,0.673651,0.008435,-0.020994,17.312303,-0.109600,17.312295,-0.109603,0.306466,0.316251,0.306466,0.316251,-1.385412,5.663021,5.830023,-0.364160,0.127609,0.021743,-0.036012
58.236000,19.620479,22.874079,-0.182149,0.801580,0.030230,-0.057108,0.801580,-0.030230,0.057108,20.999762,17.209025,0.179252,0.673924,0.008473,-0.021110,17.317762,-0.110434,17.317799,-0.110435,0.306493,0.316351,0.306493,0.316351,-1.379283,5.665054,5.830545,-0.361401,0.127656,0.021757,-0.035998
58.268000,19.648680,22.880348,-0.180090,0.801894,0.030283,-0.057208,0.801894,-0.030283,0.057208,21.021821,17.213301,0.178544,0.674193,0.008511,-0.021228,17.323042,-0.111275,17.323045,-0.111267,0.306517,0.316448,0.306517,0.316448,-1.373141,5.667047,5.831033,-0.358634,0.127701,0.021772,-0.035980
58.300000,19.676904,22.886564,-0.178026,0.802200,0.030337,-0.057317,0.802200,-0.030337,0.057317,21.043892,17.217565,0.177832,0.674456,0.008550,-0.021347,17.328143,-0.112121,17.328121,-0.112121,0.306538,0.316544,0.306538,0.316544,-1.366988,5.668999,5.831483,-0.355858,0.127744,0.021787,-0.035970
58.336000,19.705152,22.892724,-0.175958,0.802500,0.030391,-0.057426,0.802500,-0.030391,0.057426,21.065975,17.221816,0.177117,0.674714,0.008590,-0.021468,17.333064,-0.112973,17.333068,-0.112963,0.306558,0.316638,0.306558,0.316638,-1.360823,5.670908,5.831898,-0.353075,0.127786,0.021801,-0.035958
58.368000,19.733422,22.898830,-0.173887,0.802793,0.030445,-0.057529,0.802793,-0.030445,0.057529,21.088069,17.226054,0.176397,0.674967,0.008630,-0.021591,17.337806,-0.113830,17.337801,-0.113839,0.306574,0.316731,0.306574,0.316731,-1.354647,5.672776,5.832277,-0.350284,0.127826,0.021815,-0.035938
58.400000,19.761714,22.904881,-0.171812,0.803079,0.030500,-0.057638,0.803079,-0.030500,0.057638,21.110173,17.230279,0.175673,0.675216,0.008671,-0.021716,17.342367,-0.114694,17.342362,-0.114692,0.306589,0.316821,0.306589,0.316821,-1.348459,5.674602,5.832619,-0.347485,0.127863,0.021829,-0.035922
58.436000,19.790029,22.910877,-0.169733,0.803358,0.030556,-0.057753,0.803358,-0.030556,0.057753,21.132289,17.234491,0.174945,0.675459,0.008714,-0.021842,17.346749,-0.115563,17.346752,-0.115568,0.306601,0.316910,0.306601,0.316910,-1.342260,5.676386,5.832925,-0.344678,0.127899,0.021842,-0.035911
58.468000,19.818365,22.916817,-0.167649,0.803630,0.030612,-0.057862,0.803630,-0.030612,0.057862,21.154416,17.238689,0.174213,0.675697,0.008757,-0.021970,17.350951,-0.116437,17.350971,-0.116443,0.306611,0.316997,0.306611,0.316997,-1.336051,5.678128,5.833196,-0.341862,0.127933,0.021855,-0.035892
58.500000,19.818365,22.916817,-0.167649,0.803630,0.030612,-0.057862,0.803630,-0.030612,0.057862,21.176553,17.242873,0.173476,0.675929,0.008800,-0.022099,17.354974,-0.117318,17.354975,-0.117328,0.306618,0.317082,0.306618,0.317082,-1.358188,5.673944,5.834237,-0.341125,0.127701,0.021812,-0.035763
58.536000,19.846723,22.922702,-0.165562,0.803895,0.030668,-0.057971,0.803895,-0.030668,0.057971,21.198700,17.247045,0.172735,0.676157,0.008845,-0.022230,17.358815,-0.118204,17.358849,-0.118203,0.306624,0.317165,0.306624,0.317165,-1.351977,5.675657,5.834461,-0.338297,0.127738,0.021823,-0.035741
58.568000,19.875101,22.928532,-0.163471,0.804154,0.030724,-0.058088,0.804154,-0.030724,0.058088,21.220857,17.251202,0.171990,0.676380,0.008890,-0.022363,17.362477,-0.119095,17.362467,-0.119099,0.306626,0.317246,0.306626,0.317246,-1.345756,5.677330,5.834649,-0.335461,0.127774,0.021834,-0.035725
58.600000,19.903501,22.934305,-0.161375,0.804405,0.030782,-0.058205,0.804405,-0.030782,0.058205,21.243025,17.255346,0.171240,0.676598,0.008936,-0.022498,17.365959,-0.119993,17.365955,-0.119984,0.306627,0.317325,0.306627,0.317325,-1.339524,5.678959,5.834801,-0.332615,0.127807,0.021846,-0.035707
58.636000,19.931920,22.940022,-0.159276,0.804650,0.030839,-0.058315,0.804650,-0.030839,0.058315,21.265203,17.259475,0.170485,0.676810,0.008983,-0.022634,17.369260,-0.120896,17.369272,-0.120890,0.306625,0.317403,0.306625,0.317403,-1.333283,5.680547,5.834917,-0.329761,0.127840,0.021856,-0.035681
58.668000,19.960360,22.945683,-0.157172,0.804888,0.030897,-0.058432,0.804888,-0.030897,0.058432,21.287390,17.263591,0.169726,0.677018,0.009031,-0.022772,17.372381,-0.121805,17.372374,-0.121808,0.306620,0.317479,0.306620,0.317479,-1.327030,5.682092,5.834996,-0.326898,0.127870,0.021866,-0.035660
58.700000,19.988820,22.951287,-0.155064,0.805118,0.030955,-0.058555,0.805118,-0.030955,0.058555,21.309587,17.267693,0.168963,0.677220,0.009079,-0.022911,17.375322,-0.122720,17.375305,-0.122725,0.306613,0.317553,0.306613,0.317553,-1.320767,5.683594,5.835038,-0.324027,0.127898,0.021876,-0.035644
58.736000,20.017299,22.956835,-0.152951,0.805342,0.031014,-0.058671,0.805342,-0.031014,0.058671,21.331793,17.271780,0.168194,0.677417,0.009128,-0.023052,17.378083,-0.123640,17.378063,-0.123642,0.306604,0.317625,0.306604,0.317625,-1.314494,5.685055,5.835045,-0.321145,0.127925,0.021886,-0.035619
58.768000,20.045797,22.962326,-0.150835,0.805559,0.031073,-0.058787,0.805559,-0.031073,0.058787,21.354009,17.275853,0.167421,0.677609,0.009178,-0.023195,17.380663,-0.124566,17.380649,-0.124558,0.306593,0.317695,0.306593,0.317695,-1.308212,5.686473,5.835014,-0.318256,0.127950,0.021895,-0.035592
58.800000,20.074314,22.967759,-0.148714,0.805769,0.031132,-0.058912,0.805769,-0.031132,0.058912,21.376234,17.279911,0.166643,0.677796,0.009229,-0.023339,17.383063,-0.125497,17.383064,-0.125497,0.306579,0.317764,0.306579,0.317764,-1.301920,5.687848,5.834947,-0.315357,0.127973,0.021903,-0.035573
58.836000,20.102849,22.973135,-0.146588,0.805972,0.031192,-0.059035,0.805972,-0.031192,0.059035,21.398467,17.283954,0.165860,0.677978,0.009280,-0.023485,17.385282,-0.126435,17.385307,-0.126435,0.306563,0.317831,0.306563,0.317831,-1.295618,5.689181,5.834844,-0.312448,0.127994,0.021912,-0.035550
58.868000,20.131402,22.978453,-0.144458,0.806168,0.031252,-0.059152,0.806168,-0.031252,0.059152,21.420710,17.287983,0.165073,0.678155,0.009332,-0.023632,17.387322,-0.127378,17.387335,-0.127383,0.306544,0.317896,0.306544,0.317896,-1.289308,5.690470,5.834704,-0.309531,0.128013,0.021920,-0.035520
58.900000,20.159973,22.983714,-0.142324,0.806357,0.031312,-0.059277,0.806357,-0.031312,0.059277,21.442961,17.291997,0.164280,0.678326,0.009385,-0.023782,17.389181,-0.128327,17.389191,-0.128332,0.306523,0.317959,0.306523,0.317959,-1.282988,5.691717,5.834527,-0.306604,0.128031,0.021927,-0.035495
58.936000,20.188561,22.988917,-0.140185,0.806539,0.031373,-0.059406,0.806539,-0.031373,0.059406,21.465220,17.295996,0.163482,0.678493,0.009438,-0.023932,17.390860,-0.129281,17.390874,-0.129279,0.306500,0.318020,0.306500,0.318020,-1.276659,5.692921,5.834313,-0.303667,0.128046,0.021935,-0.035474
58.968000,20.188561,22.988917,-0.140185,0.806539,0.031373,-0.059406,0.806539,-0.031373,0.059406,21.487488,17.299980,0.162679,0.678654,0.009493,-0.024084,17.392360,-0.130242,17.392343,-0.130238,0.306474,0.318079,0.306474,0.318079,-1.298927,5.688937,5.835342,-0.302864,0.127885,0.021880,-0.035322
59.000000,20.217166,22.994061,-0.138042,0.806714,0.031434,-0.059528,0.806714,-0.031434,0.059528,21.509764,17.303948,0.161871,0.678810,0.009548,-0.024238,17.393679,-0.131208,17.393683,-0.131207,0.306446,0.318137,0.306446,0.318137,-1.292598,5.690113,5.835084,-0.299913,0.127904,0.021886,-0.035290
59.036000,20.245788,22.999148,-0.135894,0.806883,0.031495,-0.059652,0.806883,-0.031495,0.059652,21.532048,17.307901,0.161058,0.678961,0.009604,-0.024394,17.394819,-0.132179,17.394808,-0.132187,0.306415,0.318193,0.306415,0.318193,-1.286260,5.691247,5.834788,-0.296952,0.127922,0.021891,-0.035258
59.068000,20.274426,23.004175,-0.133742,0.807044,0.031556,-0.059784,0.807044,-0.031556,0.059784,21.554339,17.311839,0.160240,0.679107,0.009660,-0.024551,17.395778,-0.133157,17.395803,-0.133155,0.306383,0.318247,0.306383,0.318247,-1.279913,5.692336,5.834455,-0.293982,0.127937,0.021896,-0.035233
59.100000,20.303080,23.009144,-0.131585,0.807198,0.031618,-0.059913,0.807198,-0.031618,0.059913,21.576639,17.315761,0.159416,0.679248,0.009717,-0.024709,17.396559,-0.134140,17.396541,-0.134145,0.306347,0.318299,0.306347,0.318299,-1.273559,5.693383,5.834086,-0.291001,0.127950,0.021901,-0.035204
59.136000,20.331750,23.014054,-0.129423,0.807346,0.031680,-0.060037,0.807346,-0.031680,0.060037,21.598945,17.319667,0.158587,0.679383,0.009775,-0.024869,17.397159,-0.135129,17.397149,-0.135123,0.306310,0.318349,0.306310,0.318349,-1.267195,5.694387,5.833680,-0.288010,0.127963,0.021905,-0.035168
59.168000,20.360435,23.018904,-0.127257,0.807486,0.031742,-0.060169,0.807486,-0.031742,0.060169,21.621260,17.323557,0.157753,0.679514,0.009834,-0.025031,17.397581,-0.136123,17.397585,-0.136124,0.306270,0.318398,0.306270,0.318398,-1.260825,5.695347,5.833238,-0.285010,0.127972,0.021908,-0.035138
59.200000,20.389135,23.023695,-0.125086,0.807619,0.031805,-0.060304,0.807619,-0.031805,0.060304,21.643581,17.327431,0.156913,0.679639,0.009893,-0.025194,17.397823,-0.137124,17.397850,-0.137123,0.306228,0.318445,0.306228,0.318445,-1.254446,5.696264,5.832758,-0.281999,0.127980,0.021912,-0.035110
59.236000,20.417850,23.028427,-0.122910,0.807746,0.031868,-0.060432,0.807746,-0.031868,0.060432,21.665909,17.331289,0.156068,0.679759,0.009953,-0.025359,17.397887,-0.138130,17.397899,-0.138134,0.306183,0.318490,0.306183,0.318490,-1.248059,5.697138,5.832241,-0.278978,0.127987,0.021915,-0.035073
59.268000,20.446578,23.033099,-0.120729,0.807866,0.031930,-0.060562,0.807866,-0.031930,0.060562,21.688244,17.335130,0.155217,0.679874,0.010014,-0.025525,17.397771,-0.139142,17.397776,-0.139143,0.306136,0.318533,0.306136,0.318533,-1.241666,5.697969,5.831688,-0.275946,0.127992,0.021916,-0.035037
59.300000,20.475321,23.037711,-0.118544,0.807978,0.031994,-0.060700,0.807978,-0.031994,0.060700,21.710586,17.338955,0.154361,0.679984,0.010075,-0.025693,17.397477,-0.140159,17.397481,-0.140152,0.306087,0.318574,0.306087,0.318574,-1.235265,5.698756,5.831097,-0.272905,0.127994,0.021919,-0.035007
59.336000,20.504077,23.042262,-0.116353,0.808084,0.032057,-0.060835,0.808084,-0.032057,0.060835,21.732934,17.342764,0.153499,0.680089,0.010137,-0.025862,17.397005,-0.141183,17.397015,-0.141183,0.306035,0.318614,0.306035,0.318614,-1.228857,5.699498,5.830469,-0.269852,0.127995,0.021920,-0.034973
59.368000,20.532846,23.046754,-0.114158,0.808183,0.032121,-0.060966,0.808183,-0.032121,0.060966,21.755289,17.346555,0.152631,0.680189,0.010200,-0.026033,17.396354,-0.142212,17.396376,-0.142213,0.305981,0.318652,0.305981,0.318652,-1.222443,5.700199,5.829805,-0.266789,0.127994,0.021921,-0.034933
59.400000,20.532846,23.046754,-0.114158,0.808183,0.032121,-0.060966,0.808183,-0.032121,0.060966,21.777649,17.350330,0.151757,0.680283,0.010264,-0.026205,17.395526,-0.143247,17.395523,-0.143254,0.305924,0.318688,0.305924,0.318688,-1.244803,5.696424,5.830847,-0.265915,0.127900,0.021857,-0.034761
59.436000,20.561628,23.051184,-0.111958,0.808275,0.032185,-0.061103,0.808275,-0.032185,0.061103,21.800016,17.354088,0.150878,0.680372,0.010328,-0.026379,17.394520,-0.144288,17.394540,-0.144283,0.305866,0.318722,0.305866,0.318722,-1.238388,5.697096,5.830138,-0.262836,0.127903,0.021857,-0.034724
59.468000,20.590423,23.055554,-0.109753,0.808359,0.032249,-0.061244,0.808359,-0.032249,0.061244,21.822389,17.357828,0.149993,0.680456,0.010393,-0.026555,17.393336,-0.145334,17.393299,-0.145334,0.305804,0.318754,0.305804,0.318754,-1.231966,5.697726,5.829393,-0.259746,0.127903,0.021856,-0.034689
59.500000,20.619230,23.059863,-0.107543,0.808438,0.032313,-0.061378,0.808438,-0.032313,0.061378,21.844767,17.361552,0.149102,0.680536,0.010458,-0.026732,17.391976,-0.146387,17.391972,-0.146384,0.305741,0.318785,0.305741,0.318785,-1.225537,5.698311,5.828610,-0.256645,0.127902,0.021855,-0.034646
59.536000,20.648048,23.064111,-0.105329,0.808509,0.032377,-0.061515,0.808509,-0.032377,0.061515,21.867151,17.365257,0.148205,0.680609,0.010524,-0.026910,17.390438,-0.147445,17.390431,-0.147444,0.305675,0.318814,0.305675,0.318814,-1.219103,5.698854,5.827791,-0.253534,0.127900,0.021853,-0.034605
