t,x_ref,y_ref,psi_ref,u_ref,v_ref,r_ref,tau_u_ref,tau_r_ref,T1_ref,T2_ref,x_real,y_real,psi_real,u_real,v_real,r_real
105.166667,23.066020,2.757487,-2.759106,0.685220,0.003231,0.000050,24.298153,0.019221,12.186040,12.112113,10.578320,22.014396,-5.526013,0.889619,0.009847,-0.010898
105.200000,23.044892,2.748872,-2.759103,0.683798,0.003170,0.000128,24.235130,0.019768,12.155580,12.079550,10.599638,22.034983,-5.526372,0.888416,0.009688,-0.010660
105.233333,23.023807,2.740277,-2.759097,0.682360,0.003108,0.000205,24.171530,0.020311,12.124825,12.046704,10.620936,22.055531,-5.526723,0.887198,0.009529,-0.010423
105.266667,23.002766,2.731701,-2.759089,0.680904,0.003046,0.000283,24.107354,0.020852,12.093777,12.013577,10.642216,22.076040,-5.527067,0.885964,0.009370,-0.010187
105.300000,22.981770,2.723145,-2.759078,0.679432,0.002984,0.000359,24.042605,0.021390,12.062437,11.980168,10.663477,22.096509,-5.527403,0.884714,0.009212,-0.009952
105.333333,22.960819,2.714610,-2.759065,0.677943,0.002922,0.000436,23.977286,0.021924,12.030805,11.946481,10.684717,22.116939,-5.527730,0.883449,0.009055,-0.009718
105.366667,22.939913,2.706094,-2.759049,0.676438,0.002859,0.000512,23.911400,0.022456,11.998885,11.912515,10.705937,22.137329,-5.528050,0.882169,0.008899,-0.009484
105.400000,22.919054,2.697600,-2.759031,0.674916,0.002797,0.000588,23.844949,0.022985,11.966676,11.878273,10.727135,22.157679,-5.528363,0.880872,0.008743,-0.009252
105.433333,22.898241,2.689125,-2.759010,0.673377,0.002735,0.000663,23.777935,0.023511,11.934180,11.843755,10.748312,22.177989,-5.528667,0.879560,0.008587,-0.009020
105.466667,22.877476,2.680672,-2.758987,0.671822,0.002673,0.000738,23.710361,0.024034,11.901399,11.808962,10.769466,22.198259,-5.528964,0.878233,0.008433,-0.008789
105.500000,22.856758,2.672239,-2.758961,0.670250,0.002610,0.000813,23.642231,0.024554,11.868334,11.773897,10.790597,22.218488,-5.529253,0.876890,0.008279,-0.008560
105.533333,22.836089,2.663827,-2.758932,0.668663,0.002548,0.000887,23.573545,0.025071,11.834986,11.738559,10.811705,22.238677,-5.529535,0.875532,0.008125,-0.008331
105.566667,22.815468,2.655436,-2.758902,0.667059,0.002485,0.000961,23.504307,0.025585,11.801356,11.702951,10.832788,22.258825,-5.529809,0.874159,0.007972,-0.008103
105.600000,22.794897,2.647067,-2.758868,0.665439,0.002423,0.001034,23.434520,0.026097,11.767446,11.667074,10.853847,22.278932,-5.530075,0.872770,0.007820,-0.007875
105.633333,22.774376,2.638719,-2.758833,0.663802,0.002360,0.001108,23.364186,0.026606,11.733258,11.630928,10.874880,22.298998,-5.530334,0.871365,0.007669,-0.007649
105.666667,22.753905,2.630393,-2.758795,0.662150,0.002298,0.001180,23.293307,0.027112,11.698791,11.594516,10.895888,22.319023,-5.530585,0.869946,0.007518,-0.007424
105.700000,22.733485,2.622089,-2.758754,0.660482,0.002235,0.001253,23.221886,0.027615,11.664049,11.557837,10.916870,22.339006,-5.530829,0.868511,0.007368,-0.007199
105.733333,22.713116,2.613807,-2.758711,0.658798,0.002173,0.001325,23.149926,0.028116,11.629032,11.520895,10.937824,22.358948,-5.531065,0.867060,0.007219,-0.006976
105.766667,22.692799,2.605547,-2.758666,0.657098,0.002110,0.001396,23.077430,0.028613,11.593741,11.483689,10.958751,22.378848,-5.531294,0.865595,0.007071,-0.006753
105.800000,22.672535,2.597309,-2.758618,0.655383,0.002047,0.001468,23.004399,0.029109,11.558178,11.446221,10.979650,22.398707,-5.531515,0.864114,0.006923,-0.006531
105.833333,22.652323,2.589093,-2.758568,0.653652,0.001984,0.001538,22.930836,0.029601,11.522344,11.408493,11.000521,22.418523,-5.531729,0.862618,0.006776,-0.006310
105.866667,22.632165,2.580900,-2.758515,0.651905,0.001922,0.001609,22.856745,0.030091,11.486240,11.370505,11.021362,22.438297,-5.531936,0.861107,0.006629,-0.006090
105.900000,22.612061,2.572730,-2.758461,0.650142,0.001859,0.001679,22.782127,0.030579,11.449869,11.332258,11.042174,22.458029,-5.532135,0.859580,0.006483,-0.005871
105.933333,22.592012,2.564582,-2.758403,0.648365,0.001796,0.001749,22.706985,0.031064,11.413230,11.293755,11.062955,22.477718,-5.532327,0.858039,0.006339,-0.005653
105.966667,22.572017,2.556458,-2.758344,0.646571,0.001733,0.001818,22.631322,0.031546,11.376326,11.254996,11.083706,22.497365,-5.532512,0.856482,0.006194,-0.005436
106.000000,22.552077,2.548357,-2.758282,0.644763,0.001671,0.001888,22.555140,0.032026,11.339158,11.215982,11.104425,22.516969,-5.532689,0.854910,0.006051,-0.005220
106.033333,22.532194,2.540279,-2.758218,0.642939,0.001608,0.001956,22.478442,0.032503,11.301726,11.176715,11.125113,22.536530,-5.532860,0.853323,0.005908,-0.005005
106.066667,22.512366,2.532225,-2.758152,0.641100,0.001545,0.002025,22.401230,0.032978,11.264034,11.137197,11.145768,22.556047,-5.533023,0.851721,0.005767,-0.004791
106.100000,22.492596,2.524194,-2.758083,0.639246,0.001482,0.002093,22.323507,0.033450,11.226081,11.097427,11.166390,22.575522,-5.533179,0.850104,0.005625,-0.004577
106.133333,22.472883,2.516187,-2.758012,0.637377,0.001419,0.002161,22.245276,0.033920,11.187869,11.057408,11.186979,22.594952,-5.533328,0.848472,0.005485,-0.004365
106.166667,22.453228,2.508204,-2.757939,0.635493,0.001357,0.002228,22.166539,0.034387,11.149399,11.017140,11.207534,22.614340,-5.533470,0.846825,0.005346,-0.004154
106.200000,22.433631,2.500245,-2.757864,0.633594,0.001294,0.002295,22.087299,0.034852,11.110673,10.976625,11.228054,22.633683,-5.533605,0.845162,0.005207,-0.003943
106.233333,22.414092,2.492310,-2.757786,0.631680,0.001231,0.002362,22.007557,0.035315,11.071692,10.935865,11.248539,22.652982,-5.533733,0.843485,0.005069,-0.003734
106.266667,22.394613,2.484400,-2.757706,0.629752,0.001169,0.002428,21.927318,0.035776,11.032458,10.894860,11.268989,22.672238,-5.533854,0.841793,0.004932,-0.003525
106.300000,22.375194,2.476514,-2.757624,0.627808,0.001106,0.002494,21.846583,0.036234,10.992972,10.853611,11.289402,22.691448,-5.533968,0.840086,0.004796,-0.003318
106.333333,22.355835,2.468653,-2.757540,0.625850,0.001043,0.002560,21.765355,0.036689,10.953234,10.812121,11.309779,22.710615,-5.534075,0.838364,0.004661,-0.003111
106.366667,22.336536,2.460817,-2.757454,0.623878,0.000981,0.002625,21.683636,0.037143,10.913247,10.770389,11.330119,22.729737,-5.534176,0.836627,0.004526,-0.002906
106.400000,22.317299,2.453006,-2.757365,0.621891,0.000918,0.002690,21.601430,0.037594,10.873012,10.728418,11.350421,22.748813,-5.534269,0.834875,0.004392,-0.002701
106.433333,22.298123,2.445219,-2.757274,0.619890,0.000856,0.002755,21.518738,0.038043,10.832529,10.686209,11.370685,22.767845,-5.534356,0.833109,0.004259,-0.002498
106.466667,22.279009,2.437459,-2.757181,0.617874,0.000793,0.002819,21.435564,0.038490,10.791801,10.643762,11.390910,22.786832,-5.534436,0.831327,0.004127,-0.002295
106.500000,22.259957,2.429723,-2.757086,0.615844,0.000731,0.002883,21.351909,0.038935,10.750829,10.601080,11.411095,22.805773,-5.534509,0.829530,0.003996,-0.002094
106.533333,22.240969,2.422013,-2.756989,0.613800,0.000669,0.002947,21.267776,0.039377,10.709614,10.558162,11.431241,22.824669,-5.534575,0.827719,0.003866,-0.001893
106.566667,22.222043,2.414329,-2.756890,0.611742,0.000606,0.003010,21.183169,0.039818,10.668157,10.515012,11.451347,22.843519,-5.534635,0.825893,0.003737,-0.001693
106.600000,22.203182,2.406671,-2.756789,0.609670,0.000544,0.003073,21.098089,0.040256,10.626460,10.471629,11.471412,22.862324,-5.534688,0.824052,0.003608,-0.001495
106.633333,22.184385,2.399038,-2.756685,0.607583,0.000482,0.003136,21.012539,0.040692,10.584524,10.428015,11.491436,22.881082,-5.534735,0.822196,0.003480,-0.001297
106.666667,22.165652,2.391432,-2.756580,0.605483,0.000420,0.003198,20.926522,0.041127,10.542351,10.384172,11.511418,22.899794,-5.534774,0.820326,0.003354,-0.001101
106.700000,22.146985,2.383852,-2.756472,0.603369,0.000358,0.003260,20.840040,0.041559,10.499941,10.340100,11.531357,22.918459,-5.534808,0.818441,0.003228,-0.000905
106.733333,22.128383,2.376299,-2.756362,0.601241,0.000297,0.003322,20.753096,0.041989,10.457296,10.295801,11.551254,22.937078,-5.534835,0.816541,0.003103,-0.000710
106.766667,22.109847,2.368772,-2.756250,0.599100,0.000235,0.003383,20.665693,0.042417,10.414417,10.251275,11.571107,22.955650,-5.534855,0.814626,0.002979,-0.000517
106.800000,22.091378,2.361272,-2.756137,0.596945,0.000173,0.003445,20.577832,0.042843,10.371306,10.206526,11.590917,22.974175,-5.534869,0.812696,0.002856,-0.000324
106.833333,22.072976,2.353799,-2.756021,0.594776,0.000112,0.003505,20.489517,0.043267,10.327964,10.161552,11.610682,22.992654,-5.534877,0.810752,0.002733,-0.000133
106.866667,22.054640,2.346352,-2.755903,0.592594,0.000050,0.003566,20.400750,0.043689,10.284393,10.116357,11.630402,23.011084,-5.534878,0.808793,0.002612,0.000058
106.900000,22.036373,2.338933,-2.755783,0.590398,-0.000011,0.003626,20.311533,0.044110,10.240593,10.070940,11.650077,23.029467,-5.534873,0.806819,0.002492,0.000247
106.933333,22.018174,2.331542,-2.755661,0.588189,-0.000072,0.003686,20.221870,0.044528,10.196566,10.025304,11.669707,23.047803,-5.534862,0.804831,0.002372,0.000436
106.966667,22.000043,2.324177,-2.755537,0.585966,-0.000133,0.003745,20.131763,0.044945,10.152314,9.979449,11.689289,23.066091,-5.534844,0.802828,0.002254,0.000623
107.000000,21.981981,2.316841,-2.755412,0.583731,-0.000194,0.003805,20.041214,0.045360,10.107837,9.933377,11.708826,23.084330,-5.534820,0.800810,0.002136,0.000810
107.033333,21.963989,2.309532,-2.755284,0.581482,-0.000255,0.003864,19.950226,0.045773,10.063137,9.887089,11.728314,23.102521,-5.534790,0.798778,0.002019,0.000995
107.066667,21.946066,2.302251,-2.755154,0.579220,-0.000316,0.003922,19.858801,0.046184,10.018216,9.840586,11.747755,23.120664,-5.534754,0.796731,0.001904,0.001180
107.100000,21.928214,2.294998,-2.755022,0.576946,-0.000376,0.003981,19.766943,0.046593,9.973074,9.793869,11.767148,23.138759,-5.534711,0.794669,0.001789,0.001363
107.133333,21.910432,2.287773,-2.754889,0.574658,-0.000436,0.004039,19.674653,0.047001,9.927713,9.746940,11.786492,23.156804,-5.534663,0.792593,0.001675,0.001545
107.166667,21.892721,2.280576,-2.754753,0.572357,-0.000497,0.004097,19.581935,0.047407,9.882134,9.699801,11.805787,23.174800,-5.534608,0.790502,0.001562,0.001726
107.200000,21.875082,2.273408,-2.754615,0.570044,-0.000557,0.004154,19.488790,0.047811,9.836339,9.652451,11.825032,23.192747,-5.534548,0.788396,0.001451,0.001907
107.233333,21.857515,2.266269,-2.754476,0.567718,-0.000616,0.004211,19.395222,0.048213,9.790329,9.604893,11.844226,23.210645,-5.534481,0.786276,0.001340,0.002086
107.266667,21.840019,2.259158,-2.754335,0.565379,-0.000676,0.004268,19.301232,0.048614,9.744105,9.557127,11.863370,23.228493,-5.534409,0.784142,0.001230,0.002264
107.300000,21.822597,2.252076,-2.754192,0.563027,-0.000736,0.004325,19.206825,0.049013,9.697669,9.509156,11.882463,23.246291,-5.534330,0.781992,0.001121,0.002441
107.333333,21.805247,2.245023,-2.754046,0.560663,-0.000795,0.004381,19.112001,0.049411,9.651022,9.460979,11.901505,23.264039,-5.534246,0.779828,0.001013,0.002617
107.366667,21.787971,2.238000,-2.753899,0.558287,-0.000854,0.004437,19.016764,0.049807,9.604165,9.412599,11.920494,23.281737,-5.534156,0.777650,0.000906,0.002792
107.400000,21.770769,2.231005,-2.753751,0.555898,-0.000913,0.004493,18.921116,0.050201,9.557099,9.364017,11.939430,23.299384,-5.534060,0.775457,0.000800,0.002966
107.433333,21.753641,2.224040,-2.753600,0.553497,-0.000972,0.004548,18.825060,0.050594,9.509827,9.315234,11.958314,23.316981,-5.533958,0.773249,0.000695,0.003138
107.466667,21.736588,2.217105,-2.753447,0.551084,-0.001031,0.004604,18.728599,0.050985,9.462348,9.266251,11.977144,23.334527,-5.533851,0.771027,0.000591,0.003310
107.500000,21.719609,2.210199,-2.753293,0.548658,-0.001089,0.004659,18.631734,0.051375,9.414665,9.217069,11.995920,23.352022,-5.533737,0.768790,0.000488,0.003481
107.533333,21.702706,2.203324,-2.753137,0.546221,-0.001147,0.004713,18.534469,0.051763,9.366779,9.167690,12.014641,23.369466,-5.533619,0.766539,0.000386,0.003650
107.566667,21.685879,2.196478,-2.752979,0.543771,-0.001205,0.004768,18.436806,0.052150,9.318692,9.118115,12.033308,23.386858,-5.533494,0.764273,0.000285,0.003819
107.600000,21.669128,2.189662,-2.752819,0.541310,-0.001263,0.004822,18.338748,0.052535,9.270403,9.068345,12.051919,23.404198,-5.533364,0.761992,0.000185,0.003986
107.633333,21.652453,2.182877,-2.752657,0.538836,-0.001320,0.004876,18.240297,0.052919,9.221916,9.018381,12.070474,23.421486,-5.533228,0.759697,0.000086,0.004153
107.666667,21.635855,2.176122,-2.752494,0.536351,-0.001378,0.004929,18.141455,0.053301,9.173231,8.968225,12.088973,23.438723,-5.533087,0.757387,-0.000012,0.004318
107.700000,21.619334,2.169397,-2.752329,0.533854,-0.001435,0.004982,18.042227,0.053682,9.124349,8.917878,12.107416,23.455907,-5.532940,0.755063,-0.000109,0.004482
107.733333,21.602891,2.162703,-2.752162,0.531345,-0.001492,0.005035,17.942613,0.054062,9.075272,8.867341,12.125801,23.473038,-5.532788,0.752724,-0.000205,0.004645
107.766667,21.586526,2.156041,-2.751993,0.528825,-0.001548,0.005088,17.842616,0.054440,9.026001,8.816615,12.144128,23.490116,-5.532631,0.750371,-0.000300,0.004807
107.800000,21.570239,2.149409,-2.751823,0.526293,-0.001605,0.005141,17.742240,0.054817,8.976537,8.765702,12.162397,23.507142,-5.532468,0.748003,-0.000393,0.004968
107.833333,21.554031,2.142808,-2.751650,0.523750,-0.001661,0.005193,17.641486,0.055193,8.926883,8.714603,12.180608,23.524114,-5.532300,0.745621,-0.000486,0.005128
107.866667,21.537901,2.136238,-2.751476,0.521195,-0.001717,0.005245,17.540358,0.055567,8.877038,8.663320,12.198760,23.541033,-5.532126,0.743224,-0.000578,0.005287
107.900000,21.521852,2.129700,-2.751301,0.518629,-0.001772,0.005297,17.438857,0.055940,8.827005,8.611852,12.216852,23.557898,-5.531947,0.740812,-0.000669,0.005445
107.933333,21.505881,2.123193,-2.751123,0.516051,-0.001828,0.005348,17.336987,0.056311,8.776784,8.560202,12.234884,23.574709,-5.531763,0.738386,-0.000759,0.005602
107.966667,21.489991,2.116718,-2.750944,0.513463,-0.001883,0.005399,17.234749,0.056682,8.726378,8.508371,12.252856,23.591466,-5.531574,0.735946,-0.000847,0.005757
108.000000,21.474182,2.110274,-2.750763,0.510863,-0.001938,0.005450,17.132147,0.057051,8.675787,8.456361,12.270767,23.608168,-5.531379,0.733491,-0.000935,0.005912
108.033333,21.458453,2.103863,-2.750581,0.508252,-0.001992,0.005501,17.029183,0.057419,8.625012,8.404171,12.288617,23.624816,-5.531179,0.731021,-0.001022,0.006066
108.066667,21.442805,2.097483,-2.750397,0.505631,-0.002047,0.005551,16.925860,0.057785,8.574056,8.351805,12.306405,23.641409,-5.530975,0.728536,-0.001107,0.006218
108.100000,21.427239,2.091136,-2.750211,0.502998,-0.002101,0.005602,16.822180,0.058151,8.522918,8.299262,12.324131,23.657946,-5.530765,0.726038,-0.001192,0.006369
108.133333,21.411754,2.084821,-2.750023,0.500355,-0.002154,0.005652,16.718146,0.058515,8.471602,8.246544,12.341794,23.674429,-5.530550,0.723524,-0.001275,0.006520
108.166667,21.396352,2.078538,-2.749834,0.497700,-0.002208,0.005701,16.613760,0.058878,8.420107,8.193653,12.359394,23.690855,-5.530330,0.720996,-0.001358,0.006669
108.200000,21.381032,2.072288,-2.749643,0.495035,-0.002261,0.005751,16.509025,0.059240,8.368436,8.140589,12.376931,23.707226,-5.530106,0.718453,-0.001439,0.006817
108.233333,21.365795,2.066071,-2.749451,0.492360,-0.002314,0.005800,16.403943,0.059601,8.316589,8.087354,12.394404,23.723541,-5.529876,0.715896,-0.001520,0.006964
108.266667,21.350641,2.059887,-2.749256,0.489674,-0.002366,0.005849,16.298517,0.059961,8.264568,8.033950,12.411813,23.739799,-5.529641,0.713324,-0.001599,0.007110
108.300000,21.335570,2.053735,-2.749061,0.486977,-0.002419,0.005898,16.192764,0.060319,8.212381,7.980383,12.429157,23.756001,-5.529402,0.710738,-0.001677,0.007255
108.333333,21.320583,2.047617,-2.748863,0.484270,-0.002471,0.005946,16.086750,0.060677,8.160061,7.926690,12.446436,23.772146,-5.529158,0.708137,-0.001755,0.007399
108.366667,21.305680,2.041532,-2.748664,0.481553,-0.002522,0.005994,15.980492,0.061032,8.107616,7.872876,12.463649,23.788234,-5.528909,0.705521,-0.001831,0.007542
108.400000,21.290862,2.035480,-2.748464,0.478826,-0.002574,0.006042,15.873997,0.061387,8.055050,7.818947,12.480796,23.804264,-5.528655,0.702891,-0.001906,0.007684
108.433333,21.276128,2.029462,-2.748261,0.476089,-0.002625,0.006090,15.767273,0.061740,8.002367,7.764906,12.497877,23.820237,-5.528396,0.700247,-0.001980,0.007825
108.466667,21.261479,2.023477,-2.748058,0.473343,-0.002675,0.006138,15.660326,0.062092,7.949570,7.710756,12.514890,23.836152,-5.528133,0.697588,-0.002053,0.007965
108.500000,21.246916,2.017526,-2.747852,0.470587,-0.002725,0.006185,15.553164,0.062442,7.896663,7.656501,12.531837,23.852008,-5.527865,0.694916,-0.002125,0.008103
108.533333,21.232438,2.011609,-2.747645,0.467823,-0.002775,0.006232,15.445795,0.062791,7.843649,7.602146,12.548716,23.867806,-5.527593,0.692229,-0.002196,0.008241
108.566667,21.218046,2.005726,-2.747437,0.465049,-0.002824,0.006279,15.338226,0.063139,7.790534,7.547693,12.565527,23.883546,-5.527316,0.689528,-0.002266,0.008378
108.600000,21.203740,1.999877,-2.747227,0.462266,-0.002873,0.006326,15.230465,0.063485,7.737319,7.493146,12.582269,23.899227,-5.527034,0.686814,-0.002335,0.008513
108.633333,21.189520,1.994062,-2.747015,0.459475,-0.002922,0.006372,15.122519,0.063830,7.684009,7.438510,12.598942,23.914848,-5.526748,0.684086,-0.002403,0.008648
108.666667,21.175387,1.988281,-2.746802,0.456676,-0.002970,0.006418,15.014396,0.064174,7.630609,7.383787,12.615547,23.930410,-5.526458,0.681344,-0.002470,0.008781
108.700000,21.161341,1.982535,-2.746587,0.453869,-0.003017,0.006464,14.906102,0.064516,7.577120,7.328982,12.632081,23.945913,-5.526163,0.678588,-0.002536,0.008914
108.733333,21.147382,1.976823,-2.746371,0.451053,-0.003065,0.006510,14.797646,0.064857,7.523548,7.274098,12.648546,23.961355,-5.525864,0.675820,-0.002600,0.009045
108.766667,21.133510,1.971146,-2.746153,0.448230,-0.003111,0.006555,14.689035,0.065197,7.469896,7.219139,12.664940,23.976738,-5.525560,0.673037,-0.002664,0.009175
108.800000,21.119726,1.965504,-2.745934,0.445400,-0.003157,0.006600,14.580276,0.065535,7.416167,7.164109,12.681263,23.992060,-5.525252,0.670242,-0.002727,0.009305
108.833333,21.106030,1.959896,-2.745713,0.442562,-0.003203,0.006645,14.471377,0.065872,7.362366,7.109011,12.697515,24.007321,-5.524940,0.667434,-0.002788,0.009433
108.866667,21.092422,1.954323,-2.745491,0.439717,-0.003248,0.006690,14.362346,0.066208,7.308496,7.053850,12.713696,24.022522,-5.524623,0.664612,-0.002849,0.009560
108.900000,21.078902,1.948786,-2.745267,0.436865,-0.003292,0.006735,14.253188,0.066542,7.254560,6.998628,12.729805,24.037661,-5.524302,0.661778,-0.002909,0.009686
108.933333,21.065470,1.943283,-2.745042,0.434007,-0.003336,0.006779,14.143914,0.066876,7.200564,6.943350,12.745842,24.052739,-5.523977,0.658931,-0.002967,0.009812
108.966667,21.052127,1.937815,-2.744815,0.431141,-0.003379,0.006823,14.034528,0.067208,7.146509,6.888019,12.761806,24.067755,-5.523648,0.656071,-0.003025,0.009936
109.000000,21.038873,1.932383,-2.744587,0.428270,-0.003422,0.006867,13.925040,0.067538,7.092401,6.832639,12.777697,24.082709,-5.523315,0.653199,-0.003081,0.010059
109.033333,21.025708,1.926986,-2.744357,0.425393,-0.003464,0.006910,13.815456,0.067868,7.038242,6.777214,12.793514,24.097602,-5.522978,0.650314,-0.003137,0.010181
109.066667,21.012633,1.921625,-2.744126,0.422509,-0.003505,0.006953,13.705784,0.068196,6.984037,6.721747,12.809259,24.112432,-5.522636,0.647417,-0.003191,0.010302
109.100000,20.999647,1.916299,-2.743894,0.419620,-0.003546,0.006997,13.596032,0.068522,6.929790,6.666242,12.824929,24.127199,-5.522291,0.644508,-0.003244,0.010422
109.133333,20.986750,1.911008,-2.743660,0.416726,-0.003586,0.007039,13.486206,0.068848,6.875503,6.610704,12.840525,24.141903,-5.521941,0.641586,-0.003297,0.010541
