t,x_ref,y_ref,psi_ref,u_ref,v_ref,r_ref,tau_u_ref,tau_r_ref,T1_ref,T2_ref,cmd_left_ref,cmd_right_ref
38.333333,13.779399,10.920570,1.534040,0.625589,0.015752,-0.045527,14.719351,-0.276873,6.827227,7.892124,0.266942,0.293314
38.366667,13.779654,10.941413,1.532509,0.624708,0.015884,-0.045923,14.686126,-0.279081,6.806369,7.879756,0.266410,0.293016
38.400000,13.779936,10.962227,1.530965,0.623821,0.016016,-0.046320,14.652812,-0.281301,6.785443,7.867369,0.265877,0.292718
38.433333,13.780244,10.983011,1.529408,0.622930,0.016148,-0.046720,14.619411,-0.283534,6.764449,7.854963,0.265341,0.292418
38.466667,13.780578,11.003765,1.527837,0.622034,0.016280,-0.047121,14.585927,-0.285779,6.743388,7.842539,0.264803,0.292118
38.500000,13.780940,11.024488,1.526253,0.621133,0.016412,-0.047524,14.552361,-0.288038,6.722261,7.830100,0.264262,0.291817
38.533333,13.781329,11.045181,1.524655,0.620229,0.016544,-0.047930,14.518717,-0.290309,6.701071,7.817646,0.263719,0.291516
38.566667,13.781746,11.065844,1.523044,0.619319,0.016677,-0.048336,14.484996,-0.292594,6.679818,7.805178,0.263174,0.291215
38.600000,13.782190,11.086475,1.521419,0.618405,0.016809,-0.048745,14.451201,-0.294891,6.658503,7.792698,0.262627,0.290912
38.633333,13.782661,11.107076,1.519781,0.617487,0.016942,-0.049156,14.417335,-0.297200,6.637128,7.780207,0.262078,0.290610
38.666667,13.783161,11.127645,1.518128,0.616565,0.017075,-0.049569,14.383401,-0.299523,6.615695,7.767706,0.261526,0.290307
38.700000,13.783689,11.148183,1.516462,0.615638,0.017208,-0.049983,14.349401,-0.301858,6.594204,7.755197,0.260973,0.290003
38.733333,13.784244,11.168689,1.514782,0.614708,0.017341,-0.050399,14.315337,-0.304206,6.572656,7.742681,0.260417,0.289699
38.766667,13.784829,11.189164,1.513088,0.613773,0.017474,-0.050818,14.281213,-0.306567,6.551054,7.730159,0.259859,0.289395
38.800000,13.785441,11.209606,1.511381,0.612834,0.017608,-0.051238,14.247031,-0.308941,6.529399,7.717632,0.259300,0.289091
38.833333,13.786083,11.230017,1.509659,0.611891,0.017741,-0.051660,14.212793,-0.311327,6.507691,7.705102,0.258738,0.288786
38.866667,13.786753,11.250395,1.507922,0.610944,0.017875,-0.052084,14.178503,-0.313725,6.485933,7.692569,0.258174,0.288481
38.900000,13.787453,11.270741,1.506172,0.609993,0.018009,-0.052509,14.144162,-0.316137,6.464126,7.680036,0.257608,0.288176
38.933333,13.788181,11.291054,1.504408,0.609039,0.018143,-0.052937,14.109774,-0.318560,6.442271,7.667503,0.257041,0.287871
38.966667,13.788940,11.311334,1.502629,0.608080,0.018277,-0.053367,14.075341,-0.320996,6.420370,7.654972,0.256471,0.287565
39.000000,13.789727,11.331581,1.500835,0.607118,0.018411,-0.053798,14.040866,-0.323445,6.398424,7.642443,0.255900,0.287259
39.033333,13.790545,11.351795,1.499028,0.606152,0.018545,-0.054232,14.006352,-0.325906,6.376434,7.629918,0.255327,0.286954
39.066667,13.791392,11.371976,1.497205,0.605183,0.018680,-0.054667,13.971802,-0.328379,6.354403,7.617399,0.254752,0.286648
39.100000,13.792269,11.392123,1.495369,0.604210,0.018814,-0.055105,13.937217,-0.330864,6.332331,7.604886,0.254175,0.286342
39.133333,13.793176,11.412237,1.493517,0.603234,0.018949,-0.055544,13.902602,-0.333362,6.310221,7.592381,0.253597,0.286036
39.166667,13.794114,11.432316,1.491651,0.602254,0.019084,-0.055985,13.867958,-0.335871,6.288073,7.579885,0.253017,0.285730
39.200000,13.795083,11.452362,1.489770,0.601271,0.019219,-0.056428,13.833288,-0.338393,6.265889,7.567399,0.252435,0.285425
39.233333,13.796082,11.472373,1.487874,0.600285,0.019354,-0.056873,13.798596,-0.340926,6.243672,7.554924,0.251852,0.285119
39.266667,13.797112,11.492350,1.485964,0.599295,0.019489,-0.057320,13.763884,-0.343471,6.221421,7.542462,0.251267,0.284813
39.300000,13.798172,11.512293,1.484038,0.598303,0.019624,-0.057769,13.729154,-0.346027,6.199140,7.530014,0.250681,0.284508
39.333333,13.799264,11.532200,1.482097,0.597307,0.019759,-0.058220,13.694410,-0.348595,6.176830,7.517581,0.250093,0.284203
39.366667,13.800388,11.552073,1.480141,0.596308,0.019895,-0.058673,13.659655,-0.351175,6.154491,7.505163,0.249504,0.283897
39.400000,13.801543,11.571911,1.478171,0.595306,0.020030,-0.059127,13.624890,-0.353765,6.132127,7.492763,0.248913,0.283593
39.433333,13.802729,11.591714,1.476184,0.594302,0.020166,-0.059584,13.590120,-0.356367,6.109738,7.480382,0.248321,0.283288
39.466667,13.803947,11.611481,1.474183,0.593294,0.020301,-0.060042,13.555347,-0.358980,6.087327,7.468020,0.247728,0.282984
39.500000,13.805197,11.631212,1.472166,0.592284,0.020437,-0.060502,13.520573,-0.361604,6.064894,7.455678,0.247133,0.282680
39.533333,13.806479,11.650909,1.470134,0.591271,0.020573,-0.060964,13.485802,-0.364238,6.042443,7.443359,0.246537,0.282376
39.566667,13.807794,11.670569,1.468087,0.590255,0.020709,-0.061428,13.451036,-0.366883,6.019973,7.431062,0.245940,0.282073
39.600000,13.809141,11.690193,1.466023,0.589237,0.020845,-0.061894,13.416278,-0.369538,5.997488,7.418790,0.245342,0.281770
39.633333,13.810520,11.709781,1.463945,0.588217,0.020981,-0.062362,13.381532,-0.372204,5.974989,7.406543,0.244742,0.281468
39.666667,13.811932,11.729333,1.461850,0.587194,0.021117,-0.062831,13.346800,-0.374880,5.952478,7.394322,0.244142,0.281166
39.700000,13.813377,11.748848,1.459740,0.586168,0.021253,-0.063302,13.312084,-0.377565,5.929956,7.382129,0.243540,0.280864
39.733333,13.814855,11.768327,1.457614,0.585141,0.021389,-0.063776,13.277389,-0.380260,5.907425,7.369964,0.242938,0.280563
39.766667,13.816366,11.787769,1.455473,0.584111,0.021526,-0.064251,13.242716,-0.382964,5.884888,7.357828,0.242334,0.280263
39.800000,13.817910,11.807174,1.453315,0.583079,0.021662,-0.064727,13.208069,-0.385678,5.862346,7.345723,0.241730,0.279963
39.833333,13.819488,11.826542,1.451142,0.582045,0.021798,-0.065206,13.173451,-0.388401,5.839800,7.333650,0.241125,0.279664
39.866667,13.821100,11.845873,1.448952,0.581009,0.021934,-0.065686,13.138864,-0.391132,5.817254,7.321610,0.240519,0.279365
39.900000,13.822745,11.865167,1.446746,0.579971,0.022071,-0.066168,13.104311,-0.393872,5.794708,7.309603,0.239912,0.279067
39.933333,13.824424,11.884423,1.444525,0.578931,0.022207,-0.066652,13.069796,-0.396621,5.772166,7.297630,0.239304,0.278770
39.966667,13.826137,11.903641,1.442287,0.577889,0.022344,-0.067137,13.035321,-0.399377,5.749627,7.285694,0.238696,0.278473
40.000000,13.827884,11.922822,1.440033,0.576846,0.022480,-0.067624,13.000889,-0.402141,5.727096,7.273794,0.238088,0.278178
40.033333,13.829665,11.941965,1.437762,0.575801,0.022616,-0.068113,12.966504,-0.404913,5.704573,7.261931,0.237479,0.277883
40.066667,13.831481,11.961069,1.435475,0.574754,0.022753,-0.068604,12.932168,-0.407692,5.682060,7.250107,0.236869,0.277588
40.100000,13.833331,11.980136,1.433172,0.573706,0.022889,-0.069096,12.897884,-0.410478,5.659561,7.238323,0.236259,0.277295
40.133333,13.835217,11.999164,1.430853,0.572657,0.023026,-0.069589,12.863655,-0.413271,5.637076,7.226579,0.235648,0.277002
40.166667,13.837137,12.018154,1.428517,0.571606,0.023162,-0.070085,12.829484,-0.416070,5.614608,7.214876,0.235038,0.276710
40.200000,13.839092,12.037105,1.426164,0.570555,0.023298,-0.070581,12.795374,-0.418875,5.592159,7.203215,0.234427,0.276419
40.233333,13.841082,12.056018,1.423794,0.569501,0.023435,-0.071080,12.761328,-0.421685,5.569731,7.191597,0.233815,0.276129
40.266667,13.843107,12.074891,1.421409,0.568447,0.023571,-0.071579,12.727349,-0.424501,5.547326,7.180023,0.233204,0.275840
40.300000,13.845168,12.093726,1.419006,0.567392,0.023707,-0.072081,12.693440,-0.427322,5.524946,7.168494,0.232592,0.275552
40.333333,13.847265,12.112521,1.416586,0.566336,0.023843,-0.072583,12.659604,-0.430148,5.502594,7.157010,0.231981,0.275264
40.366667,13.849397,12.131278,1.414150,0.565279,0.023980,-0.073088,12.625844,-0.432978,5.480272,7.145572,0.231369,0.274978
40.400000,13.851565,12.149994,1.411697,0.564221,0.024116,-0.073593,12.592163,-0.435812,5.457982,7.134182,0.230758,0.274693
40.433333,13.853769,12.168672,1.409227,0.563163,0.024251,-0.074100,12.558564,-0.438650,5.435725,7.122839,0.230147,0.274409
40.466667,13.856009,12.187310,1.406740,0.562104,0.024387,-0.074608,12.525050,-0.441490,5.413506,7.111545,0.229536,0.274126
40.500000,13.858285,12.205908,1.404236,0.561044,0.024523,-0.075118,12.491624,-0.444333,5.391325,7.100299,0.228925,0.273843
40.533333,13.860598,12.224466,1.401715,0.559984,0.024659,-0.075628,12.458289,-0.447179,5.369185,7.089104,0.228315,0.273562
40.566667,13.862947,12.242984,1.399177,0.558924,0.024794,-0.076140,12.425047,-0.450027,5.347088,7.077959,0.227705,0.273283
40.600000,13.865333,12.261463,1.396622,0.557863,0.024930,-0.076653,12.391903,-0.452876,5.325037,7.066866,0.227095,0.273004
40.633333,13.867755,12.279900,1.394050,0.556802,0.025065,-0.077168,12.358858,-0.455725,5.303034,7.055824,0.226487,0.272726
40.666667,13.870214,12.298298,1.391460,0.555741,0.025200,-0.077683,12.325917,-0.458576,5.281082,7.044835,0.225878,0.272450
40.700000,13.872711,12.316655,1.388854,0.554680,0.025335,-0.078199,12.293081,-0.461426,5.259182,7.033899,0.225271,0.272174
40.733333,13.875244,12.334972,1.386230,0.553619,0.025470,-0.078716,12.260354,-0.464276,5.237338,7.023016,0.224664,0.271900
40.766667,13.877815,12.353248,1.383589,0.552558,0.025605,-0.079235,12.227740,-0.467125,5.215552,7.012187,0.224058,0.271627
40.800000,13.880423,12.371483,1.380930,0.551498,0.025739,-0.079754,12.195240,-0.469973,5.193826,7.001413,0.223453,0.271356
40.833333,13.883069,12.389678,1.378254,0.550437,0.025873,-0.080274,12.162858,-0.472818,5.172163,6.990695,0.222849,0.271085
40.866667,13.885752,12.407831,1.375561,0.549377,0.026008,-0.080795,12.130596,-0.475661,5.150565,6.980031,0.222246,0.270816
40.900000,13.888473,12.425943,1.372851,0.548318,0.026141,-0.081316,12.098459,-0.478501,5.129035,6.969424,0.221644,0.270548
40.933333,13.891232,12.444014,1.370123,0.547259,0.026275,-0.081839,12.066449,-0.481337,5.107576,6.958873,0.221044,0.270281
40.966667,13.894029,12.462044,1.367377,0.546201,0.026409,-0.082361,12.034568,-0.484169,5.086189,6.948379,0.220444,0.270016
41.000000,13.896864,12.480033,1.364615,0.545143,0.026542,-0.082885,12.002821,-0.486997,5.064878,6.937942,0.219847,0.269752
41.033333,13.899737,12.497980,1.361834,0.544087,0.026675,-0.083409,11.971209,-0.489818,5.043646,6.927563,0.219250,0.269489
41.066667,13.902649,12.515885,1.359037,0.543031,0.026807,-0.083933,11.939735,-0.492634,5.022494,6.917241,0.218655,0.269228
41.100000,13.905599,12.533749,1.356221,0.541976,0.026940,-0.084458,11.908404,-0.495443,5.001426,6.906978,0.218062,0.268968
41.133333,13.908588,12.551570,1.353388,0.540923,0.027072,-0.084984,11.877217,-0.498245,4.980444,6.896773,0.217470,0.268709
41.166667,13.911615,12.569350,1.350538,0.539870,0.027203,-0.085509,11.846178,-0.501039,4.959552,6.886626,0.216880,0.268451
41.200000,13.914682,12.587089,1.347670,0.538819,0.027335,-0.086035,11.815289,-0.503825,4.938751,6.876539,0.216292,0.268195
41.233333,13.917787,12.604784,1.344785,0.537769,0.027466,-0.086561,11.784554,-0.506601,4.918044,6.866510,0.215706,0.267941
41.266667,13.920931,12.622438,1.341882,0.536721,0.027597,-0.087087,11.753976,-0.509368,4.897435,6.856541,0.215123,0.267687
41.300000,13.924115,12.640050,1.338962,0.535674,0.027727,-0.087613,11.723556,-0.512123,4.876926,6.846631,0.214541,0.267435
41.333333,13.927337,12.657619,1.336024,0.534629,0.027857,-0.088139,11.693299,-0.514868,4.856520,6.836780,0.213961,0.267185
41.366667,13.930599,12.675146,1.333068,0.533585,0.027987,-0.088665,11.663208,-0.517600,4.836219,6.826989,0.213384,0.266936
41.400000,13.933901,12.692630,1.330095,0.532544,0.028116,-0.089190,11.633284,-0.520320,4.816027,6.817257,0.212809,0.266688
41.433333,13.937242,12.710072,1.327105,0.531504,0.028245,-0.089715,11.603531,-0.523026,4.795947,6.807584,0.212237,0.266441
41.466667,13.940623,12.727471,1.324097,0.530467,0.028374,-0.090240,11.573953,-0.525718,4.775981,6.797972,0.211667,0.266196
41.500000,13.944044,12.744828,1.321071,0.529431,0.028502,-0.090765,11.544551,-0.528394,4.756132,6.788418,0.211100,0.265953
41.533333,13.947505,12.762142,1.318028,0.528398,0.028629,-0.091289,11.515328,-0.531055,4.736404,6.778924,0.210535,0.265710
41.566667,13.951006,12.779412,1.314968,0.527367,0.028756,-0.091812,11.486288,-0.533700,4.716798,6.769490,0.209974,0.265470
41.600000,13.954547,12.796640,1.311890,0.526338,0.028883,-0.092335,11.457433,-0.536327,4.697319,6.760115,0.209415,0.265230
41.633333,13.958128,12.813825,1.308795,0.525312,0.029009,-0.092857,11.428767,-0.538936,4.677968,6.750798,0.208860,0.264992
41.666667,13.961750,12.830967,1.305682,0.524288,0.029134,-0.093378,11.400291,-0.541526,4.658750,6.741541,0.208307,0.264755
41.700000,13.965412,12.848065,1.302552,0.523268,0.029259,-0.093898,11.372009,-0.544096,4.639667,6.732342,0.207758,0.264520
41.733333,13.969115,12.865121,1.299405,0.522249,0.029384,-0.094417,11.343924,-0.546645,4.620722,6.723202,0.207213,0.264286
41.766667,13.972858,12.882133,1.296241,0.521234,0.029508,-0.094934,11.316037,-0.549173,4.601918,6.714120,0.206670,0.264054
41.800000,13.976643,12.899101,1.293059,0.520222,0.029631,-0.095451,11.288353,-0.551678,4.583258,6.705096,0.206132,0.263822
41.833333,13.980468,12.916027,1.289860,0.519213,0.029754,-0.095966,11.260874,-0.554160,4.564745,6.696129,0.205597,0.263593
41.866667,13.984334,12.932909,1.286644,0.518207,0.029876,-0.096480,11.233602,-0.556618,4.546382,6.687220,0.205065,0.263364
41.900000,13.988241,12.949747,1.283411,0.517204,0.029997,-0.096992,11.206540,-0.559051,4.528173,6.678368,0.204538,0.263137
41.933333,13.992189,12.966542,1.280161,0.516205,0.030118,-0.097503,11.179692,-0.561457,4.510120,6.669572,0.204014,0.262911
41.966667,13.996179,12.983293,1.276894,0.515209,0.030238,-0.098012,11.153059,-0.563837,4.492227,6.660832,0.203495,0.262687
42.000000,14.000210,13.000000,1.273610,0.514216,0.030358,-0.098519,11.126644,-0.566191,4.474493,6.652151,0.202980,0.262464
42.033333,14.004282,13.016664,1.270309,0.513228,0.030476,-0.099024,11.100450,-0.568525,4.456907,6.643542,0.202468,0.262243
42.066667,14.008397,13.033283,1.266991,0.512243,0.030594,-0.099527,11.074479,-0.570845,4.439461,6.635018,0.201960,0.262024
42.100000,14.012552,13.049859,1.263657,0.511261,0.030712,-0.100028,11.048733,-0.573148,4.422159,6.626574,0.201455,0.261806
42.133333,14.016750,13.066391,1.260306,0.510284,0.030828,-0.100527,11.023215,-0.575432,4.405007,6.618208,0.200955,0.261591
42.166667,14.020989,13.082880,1.256939,0.509311,0.030944,-0.101023,10.997927,-0.577695,4.388013,6.609915,0.200458,0.261378
42.200000,14.025270,13.099324,1.253555,0.508342,0.031059,-0.101518,10.972871,-0.579933,4.371179,6.601692,0.199966,0.261166
42.233333,14.029593,13.115724,1.250155,0.507377,0.031173,-0.102010,10.948050,-0.582147,4.354511,6.593539,0.199478,0.260956
42.266667,14.033959,13.132080,1.246738,0.506417,0.031286,-0.102500,10.923465,-0.584335,4.338012,6.585452,0.198995,0.260747
42.300000,14.038366,13.148392,1.243305,0.505461,0.031399,-0.102988,10.899118,-0.586494,4.321685,6.577433,0.198516,0.260540
42.333333,14.042816,13.164660,1.239856,0.504509,0.031511,-0.103473,10.875012,-0.588626,4.305533,6.569478,0.198042,0.260335
42.366667,14.047308,13.180883,1.236391,0.503563,0.031622,-0.103955,10.851148,-0.590728,4.289559,6.561588,0.197572,0.260131
42.400000,14.051843,13.197063,1.232910,0.502621,0.031732,-0.104435,10.827529,-0.592799,4.273766,6.553763,0.197107,0.259929
42.433333,14.056420,13.213198,1.229413,0.501683,0.031841,-0.104912,10.804156,-0.594839,4.258156,6.546000,0.196648,0.259729
42.466667,14.061040,13.229289,1.225900,0.500751,0.031949,-0.105386,10.781032,-0.596848,4.242732,6.538301,0.196193,0.259530
42.500000,14.065703,13.245336,1.222371,0.499823,0.032056,-0.105856,10.758159,-0.598824,4.227495,6.530664,0.195744,0.259332
42.533333,14.070408,13.261338,1.218827,0.498901,0.032162,-0.106324,10.735538,-0.600766,4.212449,6.523088,0.195299,0.259136
42.566667,14.075156,13.277296,1.215267,0.497984,0.032268,-0.106789,10.713171,-0.602674,4.197596,6.515575,0.194860,0.258942
42.600000,14.079948,13.293209,1.211692,0.497072,0.032372,-0.107250,10.691060,-0.604548,4.182938,6.508122,0.194427,0.258749
42.633333,14.084782,13.309079,1.208102,0.496166,0.032476,-0.107708,10.669206,-0.606386,4.168477,6.500729,0.193998,0.258557
42.666667,14.089659,13.324903,1.204497,0.495265,0.032578,-0.108162,10.647613,-0.608187,4.154216,6.493397,0.193576,0.258367
42.700000,14.094580,13.340684,1.200876,0.494369,0.032680,-0.108613,10.626280,-0.609952,4.140156,6.486124,0.193159,0.258179
42.733333,14.099544,13.356420,1.197241,0.493479,0.032780,-0.109060,10.605210,-0.611679,4.126300,6.478910,0.192747,0.257992
42.766667,14.104551,13.372111,1.193591,0.492595,0.032880,-0.109503,10.584405,-0.613367,4.112650,6.471755,0.192342,0.257806
42.800000,14.109601,13.387758,1.189926,0.491717,0.032978,-0.109943,10.563867,-0.615017,4.099209,6.464658,0.191942,0.257622
42.833333,14.114695,13.403360,1.186247,0.490845,0.033076,-0.110378,10.543596,-0.616627,4.085977,6.457619,0.191548,0.257439
42.866667,14.119833,13.418918,1.182553,0.489979,0.033172,-0.110809,10.523594,-0.618197,4.072957,6.450637,0.191160,0.257258
42.900000,14.125014,13.434432,1.178845,0.489118,0.033267,-0.111236,10.503863,-0.619725,4.060152,6.443711,0.190779,0.257078
42.933333,14.130240,13.449901,1.175123,0.488264,0.033361,-0.111659,10.484405,-0.621213,4.047563,6.436842,0.190403,0.256900
42.966667,14.135508,13.465325,1.171387,0.487417,0.033454,-0.112077,10.465220,-0.622658,4.035192,6.430029,0.190034,0.256723
43.000000,14.140821,13.480705,1.167638,0.486575,0.033546,-0.112491,10.446311,-0.624060,4.023040,6.423270,0.189671,0.256547
43.033333,14.146178,13.496040,1.163874,0.485740,0.033637,-0.112900,10.427678,-0.625419,4.011111,6.416567,0.189314,0.256372
43.066667,14.151578,13.511331,1.160098,0.484912,0.033726,-0.113304,10.409323,-0.626733,3.999406,6.409918,0.188964,0.256199
43.100000,14.157023,13.526577,1.156307,0.484090,0.033815,-0.113704,10.391248,-0.628003,3.987925,6.403322,0.188620,0.256028
43.133333,14.162512,13.541778,1.152504,0.483275,0.033902,-0.114098,10.373453,-0.629228,3.976672,6.396780,0.188283,0.255857
43.166667,14.168045,13.556935,1.148688,0.482467,0.033988,-0.114488,10.355940,-0.630407,3.965648,6.390291,0.187952,0.255688
43.200000,14.173622,13.572048,1.144859,0.481665,0.034073,-0.114872,10.338709,-0.631540,3.954855,6.383854,0.187628,0.255520
43.233333,14.179244,13.587116,1.141017,0.480871,0.034156,-0.115251,10.321763,-0.632626,3.944294,6.377470,0.187311,0.255354
43.266667,14.184910,13.602139,1.137163,0.480083,0.034239,-0.115625,10.305102,-0.633664,3.933966,6.371136,0.187001,0.255189
43.300000,14.190620,13.617118,1.133297,0.479303,0.034320,-0.115993,10.288728,-0.634655,3.923874,6.364854,0.186697,0.255025
43.333333,14.196375,13.632053,1.129418,0.478530,0.034400,-0.116356,10.272641,-0.635597,3.914019,6.358622,0.186401,0.254862
43.366667,14.202175,13.646943,1.125528,0.477764,0.034478,-0.116713,10.256842,-0.636490,3.904402,6.352441,0.186111,0.254701
43.400000,14.208019,13.661788,1.121626,0.477006,0.034555,-0.117064,10.241333,-0.637334,3.895024,6.346309,0.185829,0.254541
43.433333,14.213908,13.676589,1.117712,0.476255,0.034631,-0.117410,10.226115,-0.638128,3.885888,6.340227,0.185553,0.254382
43.466667,14.219842,13.691345,1.113787,0.475511,0.034706,-0.117749,10.211187,-0.638872,3.876994,6.334193,0.185285,0.254224
43.500000,14.225820,13.706057,1.109851,0.474775,0.034779,-0.118083,10.196552,-0.639565,3.868344,6.328208,0.185024,0.254068
43.533333,14.231844,13.720725,1.105904,0.474047,0.034851,-0.118410,10.182210,-0.640207,3.859938,6.322272,0.184770,0.253912
43.566667,14.237912,13.735348,1.101946,0.473327,0.034922,-0.118731,10.168161,-0.640797,3.851778,6.316383,0.184524,0.253758
43.600000,14.244025,13.749927,1.097978,0.472614,0.034991,-0.119046,10.154408,-0.641336,3.843866,6.310542,0.184285,0.253605
43.633333,14.250184,13.764461,1.093999,0.471909,0.035059,-0.119354,10.140949,-0.641822,3.836201,6.304748,0.184053,0.253454
43.666667,14.256387,13.778951,1.090011,0.471212,0.035125,-0.119656,10.127787,-0.642256,3.828786,6.299000,0.183829,0.253303
