t,x_ref,y_ref,psi_ref,u_ref,v_ref,r_ref,tau_u_ref,tau_r_ref,T1_ref,T2_ref,cmd_left_ref,cmd_right_ref
95.700000,29.164008,5.534505,-2.642144,0.604117,0.016301,-0.036533,23.127244,-0.243478,5.571916,5.991706,0.319980,0.334398
95.733333,29.146565,5.524386,-2.643357,0.605392,0.016199,-0.036207,23.173765,-0.241144,5.585558,6.001324,0.320459,0.334721
95.766667,29.129072,5.514270,-2.644558,0.606667,0.016097,-0.035883,23.220224,-0.238827,5.599171,6.010942,0.320937,0.335043
95.800000,29.111526,5.504158,-2.645749,0.607942,0.015995,-0.035561,23.266621,-0.236527,5.612753,6.020558,0.321412,0.335365
95.833333,29.093930,5.494049,-2.646929,0.609216,0.015894,-0.035242,23.312952,-0.234244,5.626304,6.030172,0.321886,0.335687
95.866667,29.076284,5.483944,-2.648098,0.610490,0.015792,-0.034924,23.359214,-0.231977,5.639823,6.039784,0.322358,0.336008
95.900000,29.058586,5.473842,-2.649257,0.611763,0.015691,-0.034608,23.405405,-0.229727,5.653311,6.049392,0.322829,0.336329
95.933333,29.040838,5.463744,-2.650405,0.613035,0.015591,-0.034295,23.451523,-0.227494,5.666765,6.058996,0.323297,0.336649
95.966667,29.023039,5.453649,-2.651543,0.614306,0.015490,-0.033983,23.497565,-0.225277,5.680187,6.068596,0.323763,0.336969
96.000000,29.005190,5.443557,-2.652671,0.615576,0.015390,-0.033674,23.543528,-0.223077,5.693575,6.078189,0.324228,0.337288
96.033333,28.987291,5.433469,-2.653788,0.616845,0.015290,-0.033367,23.589410,-0.220892,5.706928,6.087777,0.324691,0.337607
96.066667,28.969341,5.423383,-2.654895,0.618114,0.015190,-0.033062,23.635208,-0.218724,5.720246,6.097357,0.325152,0.337925
96.100000,28.951342,5.413300,-2.655992,0.619381,0.015091,-0.032759,23.680919,-0.216573,5.733529,6.106930,0.325611,0.338243
96.133333,28.933292,5.403221,-2.657079,0.620646,0.014991,-0.032458,23.726541,-0.214437,5.746776,6.116495,0.326067,0.338560
96.166667,28.915193,5.393144,-2.658156,0.621911,0.014892,-0.032158,23.772072,-0.212317,5.759986,6.126050,0.326522,0.338876
96.200000,28.897044,5.383070,-2.659223,0.623174,0.014794,-0.031862,23.817508,-0.210214,5.773158,6.135595,0.326976,0.339192
96.233333,28.878846,5.372998,-2.660280,0.624436,0.014695,-0.031567,23.862847,-0.208126,5.786293,6.145130,0.327427,0.339507
96.266667,28.860599,5.362929,-2.661328,0.625697,0.014597,-0.031274,23.908086,-0.206053,5.799389,6.154654,0.327876,0.339821
96.300000,28.842302,5.352863,-2.662365,0.626955,0.014499,-0.030983,23.953224,-0.203997,5.812447,6.164165,0.328323,0.340135
96.333333,28.823956,5.342799,-2.663393,0.628213,0.014401,-0.030694,23.998257,-0.201956,5.825464,6.173664,0.328768,0.340448
96.366667,28.805561,5.332738,-2.664412,0.629468,0.014304,-0.030407,24.043182,-0.199931,5.838441,6.183149,0.329211,0.340760
96.400000,28.787117,5.322679,-2.665420,0.630722,0.014207,-0.030122,24.087997,-0.197921,5.851378,6.192621,0.329652,0.341072
96.433333,28.768624,5.312622,-2.666420,0.631974,0.014110,-0.029839,24.132700,-0.195926,5.864273,6.202077,0.330092,0.341383
96.466667,28.750083,5.302567,-2.667410,0.633224,0.014013,-0.029558,24.177288,-0.193947,5.877126,6.211517,0.330529,0.341693
96.500000,28.731494,5.292515,-2.668390,0.634472,0.013917,-0.029279,24.221757,-0.191983,5.889937,6.220942,0.330964,0.342002
96.533333,28.712856,5.282465,-2.669362,0.635718,0.013821,-0.029002,24.266107,-0.190034,5.902705,6.230349,0.331397,0.342310
96.566667,28.694170,5.272416,-2.670324,0.636962,0.013725,-0.028727,24.310333,-0.188100,5.915428,6.239738,0.331827,0.342617
96.600000,28.675436,5.262370,-2.671277,0.638204,0.013630,-0.028454,24.354434,-0.186180,5.928108,6.249109,0.332256,0.342924
96.633333,28.656654,5.252325,-2.672221,0.639443,0.013534,-0.028183,24.398406,-0.184276,5.940743,6.258460,0.332683,0.343229
96.666667,28.637825,5.242283,-2.673156,0.640680,0.013440,-0.027914,24.442247,-0.182387,5.953332,6.267792,0.333107,0.343534
96.700000,28.618948,5.232242,-2.674082,0.641915,0.013345,-0.027647,24.485955,-0.180512,5.965875,6.277103,0.333530,0.343838
96.733333,28.600024,5.222203,-2.674999,0.643147,0.013251,-0.027382,24.529527,-0.178652,5.978371,6.286392,0.333950,0.344140
96.766667,28.581052,5.212165,-2.675907,0.644377,0.013157,-0.027118,24.572960,-0.176807,5.990821,6.295659,0.334368,0.344442
96.800000,28.562034,5.202129,-2.676807,0.645604,0.013063,-0.026857,24.616251,-0.174975,6.003222,6.304904,0.334784,0.344743
96.833333,28.542968,5.192094,-2.677697,0.646829,0.012970,-0.026597,24.659399,-0.173159,6.015575,6.314124,0.335198,0.345042
96.866667,28.523856,5.182061,-2.678580,0.648051,0.012876,-0.026339,24.702399,-0.171356,6.027879,6.323321,0.335610,0.345341
96.900000,28.504697,5.172030,-2.679453,0.649270,0.012784,-0.026084,24.745251,-0.169568,6.040133,6.332492,0.336020,0.345638
96.933333,28.485492,5.161999,-2.680319,0.650486,0.012691,-0.025830,24.787950,-0.167794,6.052337,6.341638,0.336427,0.345935
96.966667,28.466240,5.151970,-2.681175,0.651699,0.012599,-0.025577,24.830495,-0.166034,6.064491,6.350757,0.336832,0.346230
97.000000,28.446943,5.141943,-2.682024,0.652909,0.012507,-0.025327,24.872882,-0.164288,6.076593,6.359848,0.337235,0.346524
97.033333,28.427599,5.131916,-2.682864,0.654116,0.012416,-0.025079,24.915110,-0.162556,6.088643,6.368912,0.337635,0.346817
97.066667,28.408210,5.121891,-2.683696,0.655320,0.012324,-0.024832,24.957175,-0.160838,6.100640,6.377947,0.338034,0.347109
97.100000,28.388775,5.111866,-2.684519,0.656521,0.012233,-0.024588,24.999075,-0.159134,6.112585,6.386953,0.338430,0.347399
97.133333,28.369295,5.101843,-2.685335,0.657718,0.012143,-0.024345,25.040807,-0.157443,6.124475,6.395928,0.338824,0.347688
97.166667,28.349769,5.091821,-2.686142,0.658912,0.012052,-0.024104,25.082368,-0.155766,6.136311,6.404873,0.339215,0.347976
97.200000,28.330199,5.081799,-2.686942,0.660102,0.011962,-0.023864,25.123756,-0.154102,6.148092,6.413786,0.339605,0.348263
97.233333,28.310583,5.071779,-2.687733,0.661289,0.011873,-0.023627,25.164969,-0.152452,6.159818,6.422666,0.339992,0.348549
97.266667,28.290923,5.061759,-2.688517,0.662473,0.011783,-0.023391,25.206002,-0.150815,6.171488,6.431514,0.340376,0.348833
97.300000,28.271218,5.051740,-2.689293,0.663652,0.011694,-0.023157,25.246855,-0.149192,6.183100,6.440327,0.340759,0.349116
97.333333,28.251469,5.041722,-2.690061,0.664828,0.011606,-0.022925,25.287524,-0.147581,6.194656,6.449106,0.341139,0.349397
97.366667,28.231676,5.031704,-2.690821,0.666000,0.011517,-0.022695,25.328006,-0.145984,6.206153,6.457850,0.341517,0.349678
97.400000,28.211839,5.021687,-2.691574,0.667169,0.011429,-0.022466,25.368299,-0.144400,6.217592,6.466558,0.341892,0.349956
97.433333,28.191958,5.011671,-2.692319,0.668333,0.011341,-0.022239,25.408400,-0.142829,6.228972,6.475228,0.342265,0.350234
97.466667,28.172033,5.001655,-2.693056,0.669493,0.011254,-0.022014,25.448307,-0.141271,6.240292,6.483862,0.342635,0.350510
97.500000,28.152065,4.991640,-2.693786,0.670650,0.011167,-0.021790,25.488016,-0.139725,6.251551,6.492457,0.343004,0.350784
97.533333,28.132054,4.981625,-2.694509,0.671802,0.011080,-0.021569,25.527526,-0.138193,6.262750,6.501013,0.343369,0.351057
97.566667,28.112000,4.971611,-2.695224,0.672950,0.010994,-0.021349,25.566833,-0.136673,6.273887,6.509530,0.343733,0.351329
97.600000,28.091903,4.961597,-2.695932,0.674093,0.010908,-0.021130,25.605934,-0.135166,6.284961,6.518006,0.344094,0.351599
97.633333,28.071763,4.951583,-2.696633,0.675232,0.010822,-0.020914,25.644827,-0.133671,6.295973,6.526441,0.344452,0.351867
97.666667,28.051581,4.941570,-2.697326,0.676367,0.010737,-0.020699,25.683510,-0.132189,6.306921,6.534834,0.344808,0.352134
97.700000,28.031357,4.931557,-2.698013,0.677497,0.010651,-0.020485,25.721979,-0.130719,6.317806,6.543184,0.345162,0.352399
97.733333,28.011091,4.921544,-2.698692,0.678623,0.010567,-0.020274,25.760232,-0.129262,6.328625,6.551491,0.345513,0.352663
97.766667,27.990783,4.911532,-2.699364,0.679744,0.010482,-0.020064,25.798266,-0.127817,6.339380,6.559754,0.345861,0.352925
97.800000,27.970433,4.901519,-2.700030,0.680860,0.010398,-0.019855,25.836079,-0.126384,6.350068,6.567971,0.346207,0.353186
97.833333,27.950042,4.891507,-2.700688,0.681972,0.010314,-0.019649,25.873667,-0.124963,6.360690,6.576144,0.346551,0.353445
97.866667,27.929610,4.881495,-2.701340,0.683078,0.010231,-0.019444,25.911028,-0.123555,6.371244,6.584270,0.346892,0.353702
97.900000,27.909137,4.871483,-2.701984,0.684180,0.010148,-0.019240,25.948160,-0.122158,6.381731,6.592348,0.347231,0.353958
97.933333,27.888623,4.861471,-2.702622,0.685277,0.010065,-0.019039,25.985058,-0.120773,6.392150,6.600379,0.347567,0.354212
97.966667,27.868068,4.851459,-2.703254,0.686368,0.009983,-0.018838,26.021722,-0.119400,6.402499,6.608362,0.347900,0.354464
98.000000,27.847473,4.841447,-2.703878,0.687454,0.009901,-0.018640,26.058148,-0.118039,6.412779,6.616295,0.348231,0.354714
98.033333,27.826839,4.831435,-2.704496,0.688535,0.009819,-0.018443,26.094333,-0.116690,6.422988,6.624178,0.348559,0.354963
98.066667,27.806164,4.821423,-2.705108,0.689611,0.009738,-0.018247,26.130274,-0.115352,6.433127,6.632010,0.348885,0.355210
98.100000,27.785449,4.811411,-2.705713,0.690682,0.009657,-0.018053,26.165969,-0.114026,6.443194,6.639791,0.349208,0.355455
98.133333,27.764696,4.801399,-2.706311,0.691747,0.009576,-0.017861,26.201416,-0.112712,6.453189,6.647519,0.349528,0.355698
98.166667,27.743903,4.791386,-2.706903,0.692806,0.009496,-0.017670,26.236610,-0.111409,6.463111,6.655195,0.349846,0.355939
98.200000,27.723071,4.781374,-2.707489,0.693860,0.009416,-0.017481,26.271550,-0.110117,6.472959,6.662816,0.350161,0.356179
98.233333,27.702200,4.771361,-2.708069,0.694908,0.009337,-0.017293,26.306233,-0.108837,6.482733,6.670383,0.350474,0.356417
98.266667,27.681291,4.761348,-2.708642,0.695950,0.009258,-0.017107,26.340655,-0.107568,6.492433,6.677895,0.350783,0.356652
98.300000,27.660343,4.751335,-2.709209,0.696987,0.009179,-0.016923,26.374815,-0.106310,6.502057,6.685350,0.351090,0.356886
98.333333,27.639358,4.741322,-2.709770,0.698017,0.009100,-0.016740,26.408709,-0.105063,6.511605,6.692749,0.351395,0.357118
98.366667,27.618334,4.731308,-2.710325,0.699042,0.009022,-0.016558,26.442335,-0.103828,6.521077,6.700091,0.351696,0.357348
98.400000,27.597273,4.721294,-2.710874,0.700061,0.008944,-0.016378,26.475690,-0.102603,6.530471,6.707374,0.351995,0.357576
98.433333,27.576175,4.711280,-2.711417,0.701073,0.008867,-0.016199,26.508771,-0.101390,6.539788,6.714598,0.352292,0.357802
98.466667,27.555040,4.701266,-2.711954,0.702080,0.008790,-0.016022,26.541574,-0.100187,6.549025,6.721762,0.352585,0.358026
98.500000,27.533868,4.691251,-2.712485,0.703080,0.008713,-0.015846,26.574099,-0.098996,6.558184,6.728866,0.352876,0.358248
98.533333,27.512659,4.681236,-2.713011,0.704074,0.008637,-0.015672,26.606340,-0.097815,6.567262,6.735908,0.353164,0.358468
98.566667,27.491414,4.671221,-2.713530,0.705061,0.008561,-0.015499,26.638297,-0.096645,6.576260,6.742889,0.353449,0.358685
98.600000,27.470133,4.661205,-2.714044,0.706042,0.008485,-0.015328,26.669966,-0.095485,6.585177,6.749806,0.353731,0.358901
98.633333,27.448816,4.651189,-2.714552,0.707016,0.008410,-0.015158,26.701343,-0.094336,6.594012,6.756660,0.354010,0.359115
98.666667,27.427464,4.641173,-2.715054,0.707984,0.008335,-0.014990,26.732427,-0.093198,6.602764,6.763450,0.354287,0.359326
98.700000,27.406076,4.631156,-2.715551,0.708945,0.008260,-0.014823,26.763215,-0.092070,6.611433,6.770175,0.354561,0.359535
98.733333,27.384654,4.621139,-2.716043,0.709899,0.008186,-0.014657,26.793703,-0.090953,6.620018,6.776833,0.354832,0.359743
98.766667,27.363196,4.611121,-2.716528,0.710846,0.008112,-0.014493,26.823889,-0.089846,6.628519,6.783426,0.355100,0.359948
98.800000,27.341704,4.601104,-2.717009,0.711786,0.008039,-0.014330,26.853770,-0.088749,6.636934,6.789951,0.355365,0.360150
98.833333,27.320178,4.591085,-2.717484,0.712720,0.007966,-0.014169,26.883343,-0.087663,6.645264,6.796407,0.355627,0.360351
98.866667,27.298618,4.581067,-2.717953,0.713646,0.007893,-0.014009,26.912605,-0.086587,6.653507,6.802795,0.355886,0.360549
98.900000,27.277024,4.571048,-2.718418,0.714565,0.007821,-0.013850,26.941554,-0.085521,6.661663,6.809114,0.356143,0.360745
98.933333,27.255396,4.561029,-2.718877,0.715477,0.007749,-0.013693,26.970186,-0.084466,6.669731,6.815362,0.356396,0.360939
98.966667,27.233736,4.551009,-2.719331,0.716381,0.007677,-0.013537,26.998499,-0.083420,6.677711,6.821539,0.356647,0.361130
99.000000,27.212042,4.540989,-2.719779,0.717279,0.007606,-0.013383,27.026489,-0.082385,6.685601,6.827643,0.356894,0.361319
99.033333,27.190316,4.530969,-2.720223,0.718168,0.007535,-0.013230,27.054155,-0.081359,6.693402,6.833676,0.357139,0.361506
99.066667,27.168558,4.520948,-2.720661,0.719051,0.007465,-0.013078,27.081492,-0.080343,6.701111,6.839635,0.357380,0.361690
99.100000,27.146767,4.510927,-2.721095,0.719925,0.007395,-0.012927,27.108498,-0.079338,6.708730,6.845519,0.357618,0.361872
99.133333,27.124945,4.500906,-2.721523,0.720792,0.007325,-0.012778,27.135171,-0.078342,6.716257,6.851329,0.357854,0.362051
99.166667,27.103092,4.490884,-2.721947,0.721651,0.007256,-0.012630,27.161507,-0.077356,6.723691,6.857063,0.358086,0.362228
99.200000,27.081207,4.480862,-2.722365,0.722502,0.007187,-0.012484,27.187503,-0.076380,6.731031,6.862720,0.358315,0.362403
99.233333,27.059291,4.470840,-2.722779,0.723346,0.007118,-0.012339,27.213157,-0.075413,6.738278,6.868300,0.358542,0.362575
99.266667,27.037345,4.460817,-2.723188,0.724181,0.007050,-0.012195,27.238465,-0.074456,6.745430,6.873803,0.358765,0.362745
99.300000,27.015368,4.450795,-2.723592,0.725008,0.006982,-0.012052,27.263425,-0.073509,6.752487,6.879226,0.358985,0.362912
99.333333,26.993361,4.440772,-2.723991,0.725828,0.006915,-0.011911,27.288034,-0.072571,6.759447,6.884570,0.359202,0.363077
99.366667,26.971325,4.430748,-2.724386,0.726638,0.006848,-0.011771,27.312288,-0.071643,6.766311,6.889833,0.359415,0.363239
99.400000,26.949259,4.420725,-2.724776,0.727441,0.006781,-0.011632,27.336185,-0.070724,6.773077,6.895015,0.359626,0.363398
99.433333,26.927164,4.410701,-2.725161,0.728235,0.006714,-0.011495,27.359722,-0.069815,6.779745,6.900116,0.359833,0.363555
99.466667,26.905040,4.400678,-2.725542,0.729021,0.006649,-0.011358,27.382896,-0.068915,6.786314,6.905133,0.360037,0.363709
99.500000,26.882888,4.390654,-2.725919,0.729798,0.006583,-0.011223,27.405703,-0.068024,6.792784,6.910068,0.360238,0.363861
99.533333,26.860707,4.380630,-2.726290,0.730567,0.006518,-0.011090,27.428142,-0.067143,6.799153,6.914918,0.360436,0.364010
99.566667,26.838499,4.370605,-2.726658,0.731327,0.006453,-0.010957,27.450208,-0.066271,6.805422,6.919683,0.360630,0.364156
99.600000,26.816263,4.360581,-2.727021,0.732078,0.006389,-0.010826,27.471900,-0.065409,6.811588,6.924362,0.360822,0.364300
99.633333,26.794000,4.350557,-2.727380,0.732820,0.006325,-0.010696,27.493214,-0.064555,6.817652,6.928954,0.361010,0.364441
99.666667,26.771710,4.340533,-2.727734,0.733554,0.006261,-0.010567,27.514146,-0.063711,6.823613,6.933460,0.361194,0.364579
99.700000,26.749393,4.330509,-2.728084,0.734278,0.006198,-0.010440,27.534695,-0.062876,6.829470,6.937877,0.361375,0.364714
99.733333,26.727050,4.320484,-2.728430,0.734993,0.006135,-0.010313,27.554857,-0.062050,6.835223,6.942205,0.361553,0.364847
99.766667,26.704681,4.310460,-2.728772,0.735700,0.006072,-0.010188,27.574628,-0.061233,6.840870,6.946444,0.361728,0.364977
99.800000,26.682286,4.300436,-2.729109,0.736396,0.006010,-0.010064,27.594007,-0.060425,6.846411,6.950592,0.361899,0.365104
99.833333,26.659866,4.290412,-2.729443,0.737084,0.005948,-0.009941,27.612990,-0.059626,6.851846,6.954649,0.362067,0.365228
99.866667,26.637421,4.280389,-2.729772,0.737762,0.005887,-0.009820,27.631573,-0.058836,6.857173,6.958614,0.362232,0.365350
99.900000,26.614951,4.270365,-2.730097,0.738431,0.005826,-0.009700,27.649755,-0.058055,6.862391,6.962486,0.362393,0.365468
99.933333,26.592457,4.260342,-2.730419,0.739090,0.005766,-0.009580,27.667531,-0.057283,6.867501,6.966264,0.362550,0.365584
99.966667,26.569939,4.250320,-2.730736,0.739740,0.005705,-0.009462,27.684899,-0.056519,6.872501,6.969948,0.362705,0.365696
100.000000,26.547397,4.240297,-2.731049,0.740380,0.005646,-0.009346,27.701856,-0.055765,6.877391,6.973537,0.362855,0.365806
100.033333,26.524832,4.230275,-2.731359,0.741010,0.005586,-0.009230,27.718399,-0.055019,6.882169,6.977030,0.363003,0.365913
100.066667,26.502244,4.220253,-2.731665,0.741630,0.005527,-0.009115,27.734524,-0.054282,6.886836,6.980426,0.363146,0.366016
100.100000,26.479633,4.210232,-2.731967,0.742240,0.005469,-0.009002,27.750229,-0.053554,6.891390,6.983725,0.363287,0.366117
100.133333,26.457000,4.200212,-2.732265,0.742840,0.005410,-0.008890,27.765511,-0.052835,6.895830,6.986925,0.363423,0.366215
100.166667,26.434345,4.190192,-2.732559,0.743430,0.005353,-0.008779,27.780366,-0.052124,6.900157,6.990026,0.363556,0.366309
100.200000,26.411669,4.180172,-2.732850,0.744010,0.005295,-0.008669,27.794791,-0.051422,6.904368,6.993027,0.363686,0.366401
100.233333,26.388971,4.170154,-2.733137,0.744579,0.005238,-0.008560,27.808783,-0.050729,6.908464,6.995927,0.363812,0.366490
100.266667,26.366253,4.160136,-2.733421,0.745139,0.005182,-0.008452,27.822340,-0.050044,6.912444,6.998726,0.363934,0.366575
100.300000,26.343513,4.150119,-2.733701,0.745687,0.005125,-0.008346,27.835458,-0.049368,6.916306,7.001423,0.364053,0.366657
100.333333,26.320754,4.140103,-2.733977,0.746226,0.005070,-0.008240,27.848133,-0.048700,6.920050,7.004016,0.364168,0.366736
100.366667,26.297975,4.130087,-2.734250,0.746753,0.005014,-0.008136,27.860363,-0.048041,6.923676,7.006506,0.364279,0.366812
100.400000,26.275177,4.120073,-2.734520,0.747270,0.004959,-0.008033,27.872145,-0.047391,6.927182,7.008890,0.364386,0.366885
100.433333,26.252359,4.110060,-2.734786,0.747776,0.004904,-0.007931,27.883476,-0.046749,6.930568,7.011170,0.364490,0.366954
100.466667,26.229523,4.100047,-2.735048,0.748272,0.004850,-0.007830,27.894351,-0.046115,6.933833,7.013342,0.364590,0.367020
100.500000,26.206668,4.090036,-2.735308,0.748756,0.004796,-0.007730,27.904770,-0.045490,6.936977,7.015408,0.364687,0.367083
100.533333,26.183796,4.080026,-2.735564,0.749229,0.004743,-0.007631,27.914727,-0.044874,6.939997,7.017366,0.364779,0.367143
100.566667,26.160906,4.070018,-2.735816,0.749692,0.004690,-0.007534,27.924220,-0.044266,6.942895,7.019215,0.364868,0.367199
100.600000,26.137998,4.060011,-2.736066,0.750143,0.004637,-0.007437,27.933245,-0.043666,6.945668,7.020955,0.364953,0.367252
100.633333,26.115074,4.050005,-2.736312,0.750583,0.004585,-0.007341,27.941801,-0.043075,6.948317,7.022584,0.365034,0.367302
100.666667,26.092134,4.040001,-2.736555,0.751011,0.004533,-0.007247,27.949882,-0.042492,6.950839,7.024102,0.365112,0.367348
100.700000,26.069177,4.029998,-2.736795,0.751428,0.004482,-0.007154,27.957487,-0.041918,6.953236,7.025508,0.365185,0.367391
100.733333,26.046205,4.019997,-2.737032,0.751834,0.004431,-0.007061,27.964612,-0.041352,6.955505,7.026801,0.365254,0.367430
100.766667,26.023217,4.009998,-2.737266,0.752228,0.004380,-0.006970,27.971254,-0.040793,6.957647,7.027980,0.365320,0.367466
100.800000,26.000215,4.000000,-2.737497,0.752610,0.004330,-0.006880,27.977409,-0.040238,6.959665,7.029040,0.365382,0.367498
100.833333,25.977198,3.990004,-2.737725,0.752981,0.004280,-0.006791,27.983075,-0.039680,6.961562,7.029976,0.365440,0.367527
100.866667,25.954167,3.980011,-2.737950,0.753339,0.004231,-0.006703,27.988248,-0.039124,6.963334,7.030790,0.365494,0.367551
100.900000,25.931123,3.970019,-2.738172,0.753686,0.004182,-0.006615,27.992927,-0.038573,6.964979,7.031484,0.365544,0.367572
100.933333,25.908065,3.960029,-2.738391,0.754021,0.004133,-0.006529,27.997110,-0.038028,6.966495,7.032060,0.365591,0.367590
100.966667,25.884994,3.950042,-2.738607,0.754343,0.004085,-0.006444,28.000793,-0.037489,6.967880,7.032516,0.365633,0.367604
101.000000,25.861910,3.940057,-2.738820,0.754654,0.004037,-0.006359,28.003974,-0.036956,6.969135,7.032852,0.365671,0.367614
101.033333,25.838815,3.930074,-2.739031,0.754952,0.003990,-0.006276,28.006652,-0.036429,6.970259,7.033067,0.365706,0.367621
101.066667,25.815708,3.920094,-2.739239,0.755238,0.003943,-0.006193,28.008823,-0.035907,6.971251,7.033160,0.365736,0.367623
101.100000,25.792590,3.910117,-2.739444,0.755511,0.003896,-0.006111,28.010487,-0.035391,6.972112,7.033131,0.365762,0.367623
101.133333,25.769461,3.900142,-2.739646,0.755772,0.003850,-0.006030,28.011640,-0.034881,6.972840,7.032980,0.365785,0.367618
101.166667,25.746321,3.890169,-2.739846,0.756021,0.003804,-0.005950,28.012280,-0.034377,6.973435,7.032705,0.365803,0.367610
101.200000,25.723172,3.880200,-2.740043,0.756257,0.003759,-0.005871,28.012406,-0.033878,6.973897,7.032306,0.365817,0.367597
101.233333,25.700012,3.870233,-2.740237,0.756480,0.003714,-0.005792,28.012015,-0.033384,6.974224,7.031783,0.365827,0.367582
101.266667,25.676844,3.860270,-2.740429,0.756690,0.003669,-0.005715,28.011105,-0.032896,6.974418,7.031135,0.365833,0.367562
101.300000,25.653667,3.850309,-2.740618,0.756888,0.003625,-0.005638,28.009675,-0.032413,6.974476,7.030361,0.365835,0.367538
101.333333,25.630482,3.840352,-2.740805,0.757072,0.003581,-0.005562,28.007721,-0.031936,6.974400,7.029461,0.365832,0.367511
101.366667,25.607289,3.830399,-2.740989,0.757244,0.003538,-0.005487,28.005244,-0.031463,6.974187,7.028434,0.365826,0.367480
101.400000,25.584088,3.820448,-2.741171,0.757402,0.003494,-0.005413,28.002239,-0.030996,6.973839,7.027281,0.365815,0.367445
101.433333,25.560880,3.810501,-2.741350,0.757548,0.003452,-0.005340,27.998706,-0.030534,6.973354,7.025999,0.365800,0.367406
101.466667,25.537666,3.800558,-2.741526,0.757680,0.003409,-0.005267,27.994643,-0.030077,6.972732,7.024589,0.365781,0.367363
101.500000,25.514446,3.790619,-2.741701,0.757799,0.003367,-0.005195,27.990048,-0.029625,6.971973,7.023051,0.365758,0.367316
101.533333,25.491220,3.780683,-2.741873,0.757904,0.003325,-0.005124,27.984919,-0.029178,6.971076,7.021383,0.365731,0.367265
101.566667,25.467988,3.770751,-2.742042,0.757997,0.003284,-0.005054,27.979254,-0.028736,6.970041,7.019586,0.365699,0.367210
101.600000,25.444752,3.760824,-2.742210,0.758076,0.003243,-0.004984,27.973052,-0.028299,6.968867,7.017659,0.365663,0.367152
101.633333,25.421511,3.750900,-2.742375,0.758141,0.003203,-0.004915,27.966311,-0.027867,6.967555,7.015601,0.365623,0.367089
101.666667,25.398267,3.740981,-2.742537,0.758193,0.003162,-0.004847,27.959030,-0.027439,6.966103,7.013412,0.365579,0.367022
101.700000,25.375019,3.731067,-2.742698,0.758231,0.003122,-0.004780,27.951206,-0.027016,6.964512,7.011091,0.365530,0.366952
101.733333,25.351768,3.721156,-2.742856,0.758255,0.003083,-0.004713,27.942839,-0.026598,6.962781,7.008639,0.365477,0.366877
101.766667,25.328514,3.711251,-2.743012,0.758266,0.003044,-0.004647,27.933927,-0.026184,6.960909,7.006054,0.365420,0.366798
101.800000,25.305258,3.701350,-2.743166,0.758263,0.003005,-0.004582,27.924467,-0.025775,6.958897,7.003337,0.365358,0.366715
101.833333,25.282000,3.691454,-2.743318,0.758246,0.002966,-0.004518,27.914460,-0.025370,6.956744,7.000486,0.365292,0.366629
101.866667,25.258742,3.681563,-2.743467,0.758215,0.002928,-0.004454,27.903903,-0.024970,6.954450,6.997502,0.365222,0.366538
101.900000,25.235482,3.671677,-2.743615,0.758170,0.002891,-0.004391,27.892795,-0.024574,6.952014,6.994384,0.365148,0.366442
101.933333,25.212222,3.661797,-2.743760,0.758111,0.002853,-0.004329,27.881135,-0.024183,6.949436,6.991131,0.365069,0.366343
101.966667,25.188962,3.651921,-2.743903,0.758038,0.002816,-0.004267,27.868921,-0.023796,6.946717,6.987744,0.364985,0.366240
102.000000,25.165703,3.642052,-2.744044,0.757951,0.002779,-0.004206,27.856152,-0.023413,6.943855,6.984221,0.364898,0.366132
102.033333,25.142445,3.632187,-2.744183,0.757849,0.002743,-0.004145,27.842826,-0.023034,6.940850,6.980563,0.364806,0.366021
102.066667,25.119188,3.622329,-2.744321,0.757734,0.002707,-0.004086,27.828944,-0.022659,6.937702,6.976770,0.364709,0.365905
102.100000,25.095933,3.612476,-2.744456,0.757604,0.002671,-0.004027,27.814502,-0.022289,6.934411,6.972840,0.364608,0.365785
102.133333,25.072681,3.602630,-2.744589,0.757460,0.002635,-0.003968,27.799501,-0.021923,6.930977,6.968774,0.364503,0.365660
102.166667,25.049432,3.592789,-2.744720,0.757301,0.002600,-0.003910,27.783939,-0.021560,6.927398,6.964571,0.364393,0.365532
102.200000,25.026185,3.582955,-2.744850,0.757128,0.002565,-0.003853,27.767815,-0.021202,6.923676,6.960231,0.364279,0.365399
102.233333,25.002943,3.573127,-2.744977,0.756941,0.002531,-0.003797,27.751128,-0.020847,6.919810,6.955754,0.364160,0.365262
102.266667,24.979705,3.563306,-2.745103,0.756739,0.002497,-0.003741,27.733877,-0.020497,6.915800,6.951139,0.364037,0.365121
102.300000,24.956472,3.553491,-2.745227,0.756523,0.002463,-0.003685,27.716060,-0.020150,6.911644,6.946386,0.363909,0.364975
102.333333,24.933244,3.543683,-2.745349,0.756292,0.002429,-0.003631,27.697678,-0.019807,6.907344,6.941495,0.363777,0.364825
102.366667,24.910022,3.533882,-2.745469,0.756046,0.002396,-0.003576,27.678728,-0.019468,6.902899,6.936465,0.363641,0.364671
102.400000,24.886806,3.524088,-2.745587,0.755785,0.002363,-0.003523,27.659211,-0.019133,6.898309,6.931296,0.363499,0.364513
102.433333,24.863597,3.514301,-2.745704,0.755510,0.002331,-0.003470,27.639125,-0.018801,6.893574,6.925989,0.363354,0.364350
102.466667,24.840394,3.504521,-2.745818,0.755220,0.002299,-0.003418,27.618470,-0.018473,6.888692,6.920542,0.363203,0.364183
