t,tau_u_applied,tau_r_applied,T1_applied,T2_applied,real_x,real_y,real_psi,real_u,real_v,real_r
36.466667,100.137935,-0.859660,48.415775,51.722160,13.819969,9.680629,1.607115,0.666377,0.004472,-0.023162
36.500000,100.044688,-0.869134,48.350933,51.693755,13.819021,9.702812,1.606338,0.665832,0.004544,-0.023467
36.533333,99.950441,-0.878652,48.285505,51.664937,13.818089,9.724978,1.605551,0.665281,0.004615,-0.023772
36.566667,99.855201,-0.888216,48.219494,51.635707,13.817173,9.747127,1.604753,0.664723,0.004686,-0.024078
36.600000,99.758972,-0.897824,48.152900,51.606071,13.816272,9.769257,1.603946,0.664158,0.004757,-0.024385
36.633333,99.661758,-0.907479,48.085726,51.576032,13.815388,9.791369,1.603127,0.663586,0.004829,-0.024693
36.666667,99.563566,-0.917181,48.017973,51.545592,13.814521,9.813462,1.602299,0.663008,0.004900,-0.025002
36.700000,99.464399,-0.926930,47.949642,51.514757,13.813670,9.835536,1.601461,0.662422,0.004972,-0.025312
36.733333,99.364264,-0.936726,47.880735,51.483529,13.812835,9.857592,1.600612,0.661830,0.005043,-0.025623
36.766667,99.263166,-0.946571,47.811254,51.451912,13.812018,9.879628,1.599752,0.661231,0.005114,-0.025935
36.800000,99.161109,-0.956465,47.741200,51.419910,13.811218,9.901645,1.598882,0.660626,0.005186,-0.026249
36.833333,99.058100,-0.966407,47.670575,51.387526,13.810436,9.923643,1.598002,0.660014,0.005257,-0.026563
36.866667,98.954144,-0.976400,47.599380,51.354764,13.809671,9.945620,1.597112,0.659395,0.005329,-0.026878
36.900000,98.849247,-0.986443,47.527618,51.321629,13.808924,9.967577,1.596210,0.658770,0.005401,-0.027195
36.933333,98.743413,-0.996537,47.455290,51.288123,13.808195,9.989514,1.595298,0.658138,0.005472,-0.027513
36.966667,98.636649,-1.006682,47.382398,51.254251,13.807485,10.011431,1.594376,0.657499,0.005544,-0.027832
37.000000,98.528961,-1.016879,47.308944,51.220016,13.806792,10.033326,1.593443,0.656855,0.005616,-0.028152
37.033333,98.420353,-1.027128,47.234930,51.185423,13.806119,10.055201,1.592499,0.656203,0.005688,-0.028473
37.066667,98.310833,-1.037430,47.160358,51.150475,13.805464,10.077054,1.591545,0.655545,0.005759,-0.028796
37.100000,98.200405,-1.047786,47.085229,51.115176,13.804828,10.098886,1.590579,0.654881,0.005831,-0.029119
37.133333,98.089077,-1.058196,47.009546,51.079531,13.804212,10.120696,1.589603,0.654211,0.005903,-0.029444
37.166667,97.976853,-1.068660,46.933311,51.043543,13.803615,10.142484,1.588616,0.653534,0.005975,-0.029770
37.200000,97.863741,-1.079179,46.856526,51.007215,13.803037,10.164250,1.587618,0.652851,0.006047,-0.030098
37.233333,97.749746,-1.089754,46.779192,50.970554,13.802480,10.185994,1.586609,0.652162,0.006119,-0.030426
37.266667,97.634874,-1.100385,46.701313,50.933561,13.801942,10.207716,1.585590,0.651466,0.006192,-0.030756
37.300000,97.519132,-1.111072,46.622890,50.896242,13.801424,10.229414,1.584559,0.650765,0.006264,-0.031088
37.333333,97.402527,-1.121815,46.543926,50.858601,13.800927,10.251089,1.583517,0.650057,0.006336,-0.031420
37.366667,97.285064,-1.132617,46.464423,50.820641,13.800451,10.272742,1.582464,0.649343,0.006408,-0.031754
37.400000,97.166750,-1.143476,46.384383,50.782367,13.799995,10.294371,1.581400,0.648623,0.006481,-0.032090
37.433333,97.047591,-1.154394,46.303808,50.743783,13.799560,10.315976,1.580325,0.647897,0.006553,-0.032426
37.466667,96.927596,-1.165370,46.222701,50.704894,13.799147,10.337557,1.579238,0.647165,0.006626,-0.032764
37.500000,96.806769,-1.176406,46.141065,50.665703,13.798755,10.359114,1.578140,0.646427,0.006698,-0.033104
37.533333,96.685117,-1.187501,46.058902,50.626215,13.798384,10.380647,1.577031,0.645683,0.006771,-0.033445
37.566667,96.562649,-1.198657,45.976214,50.586435,13.798035,10.402156,1.575910,0.644934,0.006844,-0.033787
37.600000,96.439370,-1.209874,45.893004,50.546365,13.797708,10.423639,1.574778,0.644178,0.006916,-0.034131
37.633333,96.315287,-1.221152,45.809275,50.506012,13.797403,10.445098,1.573635,0.643417,0.006989,-0.034476
37.666667,96.190408,-1.232491,45.725029,50.465379,13.797120,10.466532,1.572480,0.642650,0.007062,-0.034822
37.700000,96.064740,-1.243892,45.640269,50.424470,13.796860,10.487940,1.571313,0.641877,0.007135,-0.035170
37.733333,95.938289,-1.255356,45.554998,50.383291,13.796622,10.509323,1.570135,0.641099,0.007208,-0.035520
37.766667,95.811063,-1.266883,45.469218,50.341845,13.796408,10.530680,1.568945,0.640315,0.007281,-0.035871
37.800000,95.683070,-1.278473,45.382932,50.300137,13.796216,10.552011,1.567744,0.639526,0.007354,-0.036224
37.833333,95.554316,-1.290127,45.296144,50.258172,13.796048,10.573316,1.566530,0.638731,0.007428,-0.036578
37.866667,95.424809,-1.301845,45.208856,50.215953,13.795903,10.594594,1.565305,0.637930,0.007501,-0.036933
37.900000,95.294557,-1.313628,45.121071,50.173486,13.795781,10.615846,1.564068,0.637124,0.007574,-0.037291
37.933333,95.163567,-1.325476,45.032792,50.130775,13.795684,10.637071,1.562819,0.636313,0.007648,-0.037649
37.966667,95.031846,-1.337389,44.944022,50.087825,13.795610,10.658269,1.561558,0.635497,0.007721,-0.038010
38.000000,94.899404,-1.349368,44.854764,50.044639,13.795560,10.679440,1.560285,0.634675,0.007795,-0.038372
38.033333,94.766246,-1.361413,44.765022,50.001224,13.795535,10.700583,1.558999,0.633848,0.007868,-0.038735
38.066667,94.632382,-1.373524,44.674798,49.957583,13.795534,10.721699,1.557702,0.633015,0.007942,-0.039100
38.100000,94.497818,-1.385702,44.584097,49.913722,13.795558,10.742787,1.556393,0.632178,0.008016,-0.039467
38.133333,94.362564,-1.397948,44.492920,49.869644,13.795607,10.763847,1.555071,0.631335,0.008090,-0.039836
38.166667,94.226627,-1.410261,44.401273,49.825354,13.795681,10.784879,1.553737,0.630487,0.008164,-0.040206
38.200000,94.090014,-1.422642,44.309157,49.780858,13.795780,10.805882,1.552390,0.629635,0.008238,-0.040577
38.233333,93.952736,-1.435092,44.216576,49.736160,13.795904,10.826857,1.551031,0.628777,0.008312,-0.040951
38.266667,93.814798,-1.447610,44.123535,49.691264,13.796054,10.847803,1.549660,0.627915,0.008386,-0.041326
38.300000,93.676211,-1.460196,44.030036,49.646175,13.796230,10.868720,1.548276,0.627047,0.008460,-0.041703
38.333333,93.536982,-1.472852,43.936083,49.600899,13.796432,10.889607,1.546880,0.626175,0.008535,-0.042081
38.366667,93.397120,-1.485578,43.841680,49.555440,13.796660,10.910466,1.545471,0.625298,0.008609,-0.042462
38.400000,93.256633,-1.498373,43.746831,49.509803,13.796914,10.931295,1.544049,0.624416,0.008684,-0.042843
38.433333,93.115531,-1.511238,43.651539,49.463992,13.797194,10.952094,1.542614,0.623530,0.008758,-0.043227
38.466667,92.973820,-1.524173,43.555808,49.418013,13.797501,10.972863,1.541167,0.622639,0.008833,-0.043613
38.500000,92.831511,-1.537179,43.459642,49.371869,13.797835,10.993601,1.539707,0.621744,0.008908,-0.044000
38.533333,92.688613,-1.550256,43.363045,49.325567,13.798196,11.014310,1.538233,0.620844,0.008982,-0.044389
38.566667,92.545133,-1.563403,43.266022,49.279111,13.798585,11.034988,1.536747,0.619939,0.009057,-0.044780
38.600000,92.401082,-1.576622,43.168576,49.232506,13.799000,11.055635,1.535248,0.619031,0.009132,-0.045172
38.633333,92.256467,-1.589912,43.070711,49.185756,13.799443,11.076252,1.533736,0.618117,0.009207,-0.045567
38.666667,92.111299,-1.603273,42.972431,49.138867,13.799913,11.096837,1.532210,0.617200,0.009282,-0.045963
38.700000,91.965586,-1.616706,42.873742,49.091844,13.800412,11.117391,1.530671,0.616278,0.009358,-0.046361
38.733333,91.819337,-1.630211,42.774647,49.044691,13.800938,11.137914,1.529119,0.615352,0.009433,-0.046761
38.766667,91.672563,-1.643788,42.675150,48.997413,13.801493,11.158404,1.527554,0.614423,0.009508,-0.047162
38.800000,91.525271,-1.657437,42.575256,48.950015,13.802076,11.178864,1.525975,0.613489,0.009584,-0.047566
38.833333,91.377473,-1.671159,42.474970,48.902503,13.802687,11.199291,1.524382,0.612551,0.009659,-0.047971
38.866667,91.229177,-1.684952,42.374296,48.854881,13.803327,11.219686,1.522776,0.611609,0.009735,-0.048379
38.900000,91.080392,-1.698818,42.273238,48.807154,13.803996,11.240048,1.521157,0.610663,0.009810,-0.048788
38.933333,90.931129,-1.712756,42.171802,48.759327,13.804694,11.260378,1.519524,0.609713,0.009886,-0.049199
38.966667,90.781398,-1.726767,42.069993,48.711404,13.805421,11.280675,1.517877,0.608760,0.009962,-0.049611
39.000000,90.631207,-1.740850,41.967815,48.663392,13.806178,11.300940,1.516216,0.607803,0.010038,-0.050026
39.033333,90.480568,-1.755006,41.865273,48.615295,13.806964,11.321171,1.514542,0.606842,0.010114,-0.050443
39.066667,90.329489,-1.769234,41.762372,48.567117,13.807779,11.341369,1.512853,0.605878,0.010190,-0.050861
39.100000,90.177981,-1.783534,41.659118,48.518864,13.808624,11.361534,1.511151,0.604910,0.010266,-0.051282
39.133333,90.026055,-1.797907,41.555515,48.470540,13.809500,11.381665,1.509434,0.603938,0.010342,-0.051704
39.166667,89.873720,-1.812352,41.451568,48.422151,13.810405,11.401762,1.507704,0.602964,0.010418,-0.052128
39.200000,89.720986,-1.826869,41.347284,48.373702,13.811341,11.421826,1.505959,0.601986,0.010494,-0.052554
39.233333,89.567864,-1.841458,41.242667,48.325197,13.812308,11.441855,1.504200,0.601004,0.010571,-0.052982
39.266667,89.414364,-1.856119,41.137723,48.276641,13.813304,11.461850,1.502427,0.600020,0.010647,-0.053412
39.300000,89.260497,-1.870852,41.032457,48.228040,13.814332,11.481811,1.500639,0.599032,0.010724,-0.053844
39.333333,89.106273,-1.885656,40.926876,48.179398,13.815391,11.501737,1.498837,0.598041,0.010800,-0.054277
39.366667,88.951703,-1.900531,40.820984,48.130719,13.816481,11.521628,1.497020,0.597047,0.010877,-0.054713
39.400000,88.796798,-1.915478,40.714788,48.082010,13.817601,11.541485,1.495189,0.596051,0.010954,-0.055151
39.433333,88.641567,-1.930495,40.608293,48.033275,13.818754,11.561306,1.493343,0.595051,0.011030,-0.055590
39.466667,88.486023,-1.945583,40.501506,47.984518,13.819938,11.581092,1.491483,0.594048,0.011107,-0.056031
39.500000,88.330176,-1.960741,40.394432,47.935744,13.821154,11.600843,1.489608,0.593043,0.011184,-0.056475
39.533333,88.174037,-1.975969,40.287078,47.886959,13.822401,11.620558,1.487718,0.592035,0.011261,-0.056920
39.566667,88.017616,-1.991267,40.179449,47.838167,13.823681,11.640237,1.485813,0.591025,0.011338,-0.057367
39.600000,87.860926,-2.006633,40.071553,47.789373,13.824992,11.659881,1.483893,0.590012,0.011415,-0.057816
39.633333,87.703977,-2.022068,39.963396,47.740581,13.826336,11.679488,1.481958,0.588996,0.011492,-0.058267
39.666667,87.546781,-2.037572,39.854983,47.691797,13.827713,11.699060,1.480008,0.587978,0.011569,-0.058720
39.700000,87.389348,-2.053143,39.746323,47.643025,13.829122,11.718595,1.478043,0.586958,0.011646,-0.059174
39.733333,87.231691,-2.068781,39.637421,47.594270,13.830564,11.738093,1.476063,0.585935,0.011724,-0.059631
39.766667,87.073820,-2.084486,39.528284,47.545537,13.832039,11.757555,1.474068,0.584910,0.011801,-0.060089
39.800000,86.915748,-2.100257,39.418919,47.496829,13.833547,11.776980,1.472057,0.583883,0.011878,-0.060550
39.833333,86.757485,-2.116093,39.309333,47.448152,13.835088,11.796369,1.470031,0.582854,0.011956,-0.061012
39.866667,86.599044,-2.131994,39.199533,47.399511,13.836663,11.815720,1.467989,0.581823,0.012033,-0.061476
39.900000,86.440437,-2.147960,39.089527,47.350910,13.838271,11.835034,1.465932,0.580790,0.012111,-0.061942
39.933333,86.281674,-2.163988,38.979321,47.302353,13.839913,11.854310,1.463860,0.579755,0.012188,-0.062409
39.966667,86.122768,-2.180080,38.868923,47.253845,13.841588,11.873549,1.461772,0.578719,0.012266,-0.062879
40.000000,85.963732,-2.196233,38.758341,47.205391,13.843298,11.892751,1.459668,0.577680,0.012343,-0.063350
40.033333,85.804576,-2.212447,38.647582,47.156994,13.845041,11.911915,1.457548,0.576640,0.012421,-0.063823
40.066667,85.645313,-2.228722,38.536654,47.108660,13.846819,11.931040,1.455413,0.575599,0.012499,-0.064298
40.100000,85.485956,-2.245055,38.425564,47.060392,13.848632,11.950128,1.453261,0.574556,0.012576,-0.064775
40.133333,85.326516,-2.261447,38.314321,47.012195,13.850478,11.969177,1.451094,0.573512,0.012654,-0.065254
40.166667,85.167006,-2.277897,38.202932,46.964074,13.852360,11.988189,1.448911,0.572466,0.012732,-0.065734
40.200000,85.007438,-2.294402,38.091406,46.916031,13.854276,12.007161,1.446712,0.571419,0.012810,-0.066216
40.233333,84.847824,-2.310963,37.979751,46.868073,13.856227,12.026095,1.444496,0.570371,0.012887,-0.066699
40.266667,84.688177,-2.327579,37.867976,46.820202,13.858213,12.044991,1.442265,0.569322,0.012965,-0.067185
40.300000,84.528511,-2.344247,37.756088,46.772422,13.860235,12.063847,1.440017,0.568272,0.013043,-0.067672
40.333333,84.368836,-2.360967,37.644097,46.724739,13.862292,12.082665,1.437753,0.567221,0.013121,-0.068161
40.366667,84.209166,-2.377738,37.532011,46.677155,13.864384,12.101443,1.435473,0.566169,0.013198,-0.068651
40.400000,84.049514,-2.394558,37.419839,46.629675,13.866512,12.120182,1.433176,0.565116,0.013276,-0.069143
40.433333,83.889893,-2.411425,37.307590,46.582303,13.868676,12.138882,1.430863,0.564063,0.013354,-0.069636
40.466667,83.730315,-2.428340,37.195273,46.535042,13.870875,12.157543,1.428534,0.563008,0.013432,-0.070131
40.500000,83.570793,-2.445300,37.082897,46.487896,13.873111,12.176163,1.426187,0.561954,0.013509,-0.070628
40.533333,83.411341,-2.462303,36.970471,46.440869,13.875383,12.194744,1.423825,0.560899,0.013587,-0.071126
40.566667,83.251971,-2.479349,36.858006,46.393965,13.877691,12.213285,1.421446,0.559843,0.013665,-0.071626
40.600000,83.092696,-2.496436,36.745510,46.347186,13.880035,12.231787,1.419050,0.558788,0.013742,-0.072127
40.633333,82.933531,-2.513561,36.632994,46.300537,13.882416,12.250248,1.416637,0.557732,0.013820,-0.072629
40.666667,82.774487,-2.530724,36.520467,46.254021,13.884834,12.268669,1.414207,0.556676,0.013898,-0.073133
40.700000,82.615579,-2.547923,36.407938,46.207641,13.887289,12.287049,1.411761,0.555620,0.013975,-0.073638
40.733333,82.456820,-2.565155,36.295419,46.161401,13.889780,12.305389,1.409298,0.554564,0.014053,-0.074145
40.766667,82.298222,-2.582420,36.182919,46.115303,13.892309,12.323689,1.406818,0.553508,0.014130,-0.074653
40.800000,82.139801,-2.599715,36.070449,46.069352,13.894875,12.341948,1.404321,0.552452,0.014208,-0.075162
40.833333,81.981568,-2.617038,35.958019,46.023549,13.897478,12.360166,1.401807,0.551396,0.014285,-0.075672
40.866667,81.823539,-2.634387,35.845640,45.977899,13.900118,12.378344,1.399276,0.550341,0.014363,-0.076184
40.900000,81.665725,-2.651761,35.733322,45.932403,13.902796,12.396480,1.396728,0.549287,0.014440,-0.076697
40.933333,81.508142,-2.669157,35.621077,45.887065,13.905512,12.414576,1.394163,0.548233,0.014517,-0.077210
40.966667,81.350803,-2.686573,35.508915,45.841888,13.908266,12.432630,1.391580,0.547179,0.014594,-0.077725
41.000000,81.193721,-2.704007,35.396848,45.796874,13.911057,12.450643,1.388981,0.546127,0.014671,-0.078241
41.033333,81.036911,-2.721456,35.284886,45.752025,13.913887,12.468614,1.386364,0.545075,0.014748,-0.078758
41.066667,80.880387,-2.738919,35.173042,45.707345,13.916755,12.486545,1.383730,0.544024,0.014825,-0.079276
41.100000,80.724162,-2.756392,35.061326,45.662835,13.919661,12.504433,1.381079,0.542974,0.014902,-0.079794
41.133333,80.568250,-2.773874,34.949751,45.618498,13.922605,12.522280,1.378410,0.541925,0.014979,-0.080314
41.166667,80.412665,-2.791362,34.838329,45.574337,13.925589,12.540085,1.375724,0.540878,0.015055,-0.080834
41.200000,80.257422,-2.808853,34.727070,45.530352,13.928610,12.557849,1.373021,0.539831,0.015132,-0.081355
41.233333,80.102535,-2.826345,34.615988,45.486547,13.931671,12.575570,1.370300,0.538786,0.015208,-0.081877
41.266667,79.948018,-2.843836,34.505094,45.442923,13.934770,12.593250,1.367562,0.537742,0.015284,-0.082399
41.300000,79.793884,-2.861321,34.394402,45.399483,13.937908,12.610887,1.364807,0.536700,0.015360,-0.082922
41.333333,79.640149,-2.878799,34.283923,45.356227,13.941086,12.628482,1.362034,0.535660,0.015436,-0.083445
41.366667,79.486827,-2.896267,34.173670,45.313157,13.944303,12.646035,1.359244,0.534621,0.015512,-0.083969
41.400000,79.333931,-2.913721,34.063655,45.270276,13.947559,12.663545,1.356436,0.533584,0.015588,-0.084493
41.433333,79.181477,-2.931160,33.953893,45.227584,13.950854,12.681014,1.353611,0.532549,0.015663,-0.085018
41.466667,79.029478,-2.948579,33.844396,45.185083,13.954189,12.698439,1.350768,0.531516,0.015739,-0.085542
41.500000,78.877950,-2.965975,33.735176,45.142773,13.957564,12.715822,1.347908,0.530485,0.015814,-0.086067
41.533333,78.726906,-2.983346,33.626248,45.100657,13.960978,12.733162,1.345030,0.529456,0.015889,-0.086592
41.566667,78.576360,-3.000689,33.517625,45.058735,13.964433,12.750460,1.342135,0.528430,0.015964,-0.087117
41.600000,78.426329,-3.017999,33.409321,45.017008,13.967927,12.767715,1.339222,0.527406,0.016038,-0.087642
41.633333,78.276825,-3.035274,33.301348,44.975477,13.971462,12.784927,1.336292,0.526384,0.016113,-0.088167
41.666667,78.127864,-3.052509,33.193722,44.934143,13.975036,12.802096,1.333344,0.525365,0.016187,-0.088692
41.700000,77.979461,-3.069703,33.086455,44.893005,13.978651,12.819221,1.330379,0.524348,0.016261,-0.089217
41.733333,77.831628,-3.086851,32.979563,44.852065,13.982307,12.836304,1.327396,0.523335,0.016335,-0.089741
41.766667,77.684383,-3.103949,32.873059,44.811323,13.986003,12.853344,1.324396,0.522324,0.016408,-0.090265
41.800000,77.537738,-3.120994,32.766958,44.770780,13.989739,12.870340,1.321378,0.521316,0.016482,-0.090788
41.833333,77.391709,-3.137982,32.661275,44.730435,13.993517,12.887294,1.318343,0.520311,0.016555,-0.091311
41.866667,77.246310,-3.154909,32.556023,44.690288,13.997335,12.904203,1.315291,0.519309,0.016628,-0.091833
41.900000,77.101557,-3.171772,32.451218,44.650339,14.001194,12.921070,1.312221,0.518310,0.016700,-0.092354
41.933333,76.957463,-3.188566,32.346874,44.610588,14.005094,12.937893,1.309133,0.517315,0.016772,-0.092875
41.966667,76.814043,-3.205287,32.243007,44.571036,14.009035,12.954672,1.306029,0.516323,0.016844,-0.093395
42.000000,76.671312,-3.221934,32.139629,44.531683,14.013018,12.971408,1.302907,0.515335,0.016916,-0.093913
42.033333,76.529285,-3.238508,32.036742,44.492542,14.017041,12.988101,1.299768,0.514350,0.016988,-0.094431
42.066667,76.387975,-3.255013,31.934348,44.453627,14.021107,13.004749,1.296611,0.513369,0.017059,-0.094947
42.100000,76.247397,-3.271446,31.832456,44.414941,14.025213,13.021354,1.293438,0.512392,0.017129,-0.095462
42.133333,76.107564,-3.287804,31.731082,44.376483,14.029362,13.037915,1.290247,0.511418,0.017200,-0.095976
42.166667,75.968492,-3.304084,31.630238,44.338253,14.033552,13.054433,1.287039,0.510449,0.017270,-0.096489
42.200000,75.830192,-3.320281,31.529940,44.300252,14.037783,13.070906,1.283814,0.509484,0.017340,-0.097000
42.233333,75.692680,-3.336393,31.430200,44.262480,14.042057,13.087336,1.280572,0.508523,0.017409,-0.097509
42.266667,75.555968,-3.352415,31.331032,44.224936,14.046373,13.103722,1.277314,0.507566,0.017478,-0.098017
42.300000,75.420071,-3.368344,31.232451,44.187620,14.050730,13.120063,1.274038,0.506613,0.017547,-0.098523
42.333333,75.285002,-3.384176,31.134470,44.150532,14.055130,13.136361,1.270745,0.505665,0.017615,-0.099028
