t,x_ref,y_ref,psi_ref,u_ref,v_ref,r_ref,x_real,y_real,psi_real,u_real,v_real,r_real,tau_u_plan,tau_r_plan,T1_plan,T2_plan
102.833333333,24.585563376,3.397469122,-2.746059021,0.751048945,0.001278740,-0.003285283,24.585434436,3.398612933,-2.747597403,0.751282475,0.001291577,-0.003314140,113.128746269,-0.054276166,56.459995893,56.668750376
102.866666667,24.562484298,3.387788337,-2.746167674,0.750579207,0.001260563,-0.003235097,24.562333503,3.388964310,-2.747707026,0.750820447,0.001273265,-0.003263634,113.034548574,-0.053318005,56.414739661,56.619808913
102.900000000,24.539418628,3.378116724,-2.746274664,0.750094287,0.001242564,-0.003185458,24.539245746,3.379324770,-2.747814975,0.750343251,0.001255130,-0.003213678,112.938009692,-0.052371193,56.368291013,56.569718679
102.933333333,24.516366853,3.368454433,-2.746380008,0.749594159,0.001224741,-0.003136360,24.516171653,3.369694459,-2.747921267,0.749850860,0.001237173,-0.003164267,112.839127019,-0.051435570,56.320648952,56.518478066
102.966666667,24.493329461,3.358801613,-2.746483724,0.749078797,0.001207092,-0.003087798,24.493111712,3.360073526,-2.748025922,0.749343248,0.001219392,-0.003115395,112.737898088,-0.050510978,56.271812547,56.466085540
103.000000000,24.470306940,3.349158413,-2.746585831,0.748548177,0.001189616,-0.003039766,24.470066412,3.350462119,-2.748128956,0.748820390,0.001201785,-0.003067055,112.634320569,-0.049597264,56.221780932,56.412539638
103.033333333,24.447299781,3.339524984,-2.746686346,0.748002276,0.001172313,-0.002992257,24.447036242,3.340860388,-2.748230388,0.748282263,0.001184351,-0.003019243,112.528392273,-0.048694274,56.170553303,56.357838970
103.066666667,24.424308472,3.329901477,-2.746785286,0.747441071,0.001155182,-0.002945268,24.424021691,3.331268482,-2.748330235,0.747728843,0.001167090,-0.002971953,112.420111144,-0.047801857,56.118128924,56.301982220
103.100000000,24.401333503,3.320288044,-2.746882668,0.746864540,0.001138220,-0.002898791,24.401023249,3.321686553,-2.748428514,0.747160108,0.001149999,-0.002925179,112.309475265,-0.046919865,56.064507123,56.244968142
103.133333333,24.378375366,3.310684837,-2.746978510,0.746272663,0.001121427,-0.002852821,24.378041409,3.312114752,-2.748525243,0.746576037,0.001133079,-0.002878915,112.196482856,-0.046048151,56.009687291,56.186795565
103.166666667,24.355434552,3.301092010,-2.747072828,0.745665419,0.001104801,-0.002807354,24.355076660,3.302553231,-2.748620438,0.745976609,0.001116327,-0.002833156,112.081132276,-0.045186570,55.953668887,56.127463388
103.200000000,24.332511552,3.291509717,-2.747165639,0.745042789,0.001088342,-0.002762383,24.332129494,3.293002141,-2.748714117,0.745361806,0.001099742,-0.002787897,111.963422018,-0.044334980,55.896451433,56.066970586
103.233333333,24.309606858,3.281938111,-2.747256959,0.744404757,0.001072048,-0.002717903,24.309200404,3.283461638,-2.748806294,0.744731608,0.001083324,-0.002743133,111.843350715,-0.043493239,55.838034514,56.005316201
103.266666667,24.286720963,3.272377347,-2.747346805,0.743751303,0.001055919,-0.002673909,24.286289881,3.273931873,-2.748896988,0.744085998,0.001067071,-0.002698857,111.720917135,-0.042661208,55.778417783,55.942499352
103.300000000,24.263854359,3.262827581,-2.747435192,0.743082413,0.001039952,-0.002630397,24.263398419,3.264413002,-2.748986215,0.743424959,0.001050982,-0.002655065,111.596120185,-0.041838750,55.717600958,55.878519227
103.333333333,24.241007540,3.253288970,-2.747522137,0.742398070,0.001024148,-0.002587359,24.240526512,3.254905180,-2.749073989,0.742748475,0.001035055,-0.002611752,111.468958907,-0.041025730,55.655583818,55.813375089
103.366666667,24.218180998,3.243761669,-2.747607656,0.741698261,0.001008504,-0.002544793,24.217674651,3.245408561,-2.749160328,0.742056533,0.001019291,-0.002568912,111.339432482,-0.040222015,55.592366212,55.747066270
103.400000000,24.195375227,3.234245835,-2.747691764,0.740982971,0.000993019,-0.002502691,24.194843331,3.235923303,-2.749245247,0.741349116,0.001003687,-0.002526540,111.207540227,-0.039427473,55.527948050,55.679592176
103.433333333,24.172590722,3.224741628,-2.747774476,0.740252189,0.000977693,-0.002461050,24.172033047,3.226449561,-2.749328761,0.740626213,0.000988242,-0.002484632,111.073281595,-0.038641973,55.462329310,55.610952285
103.466666667,24.149827976,3.215249203,-2.747855808,0.739505902,0.000962525,-0.002419865,24.149244292,3.216987493,-2.749410885,0.739887811,0.000972956,-0.002443181,110.936656177,-0.037865389,55.395510032,55.541146145
103.500000000,24.127087484,3.205768721,-2.747935775,0.738744099,0.000947512,-0.002379130,24.126477560,3.207537256,-2.749491636,0.739133899,0.000957827,-0.002402185,110.797663701,-0.037097594,55.327490323,55.470173378
103.533333333,24.104369739,3.196300340,-2.748014391,0.737966771,0.000932655,-0.002338841,24.103733347,3.198099009,-2.749571028,0.738364467,0.000942853,-0.002361636,110.656304033,-0.036338464,55.258270356,55.398033677
103.566666667,24.081675237,3.186844220,-2.748091672,0.737173909,0.000917952,-0.002298992,24.081012147,3.188672909,-2.749649075,0.737579505,0.000928035,-0.002321532,110.512577172,-0.035587875,55.187850365,55.324726807
103.600000000,24.059004472,3.177400521,-2.748167632,0.736365505,0.000903401,-0.002259580,24.058314455,3.179259116,-2.749725793,0.736779004,0.000913371,-0.002281866,110.366483257,-0.034845707,55.116230654,55.250252603
103.633333333,24.036357938,3.167969403,-2.748242286,0.735541550,0.000889002,-0.002220599,24.035640765,3.169857789,-2.749801196,0.735962957,0.000898859,-0.002242634,110.218022564,-0.034111841,55.043411588,55.174610975
103.666666667,24.013736132,3.158551028,-2.748315648,0.734702040,0.000874754,-0.002182046,24.012991574,3.160469088,-2.749875299,0.735131357,0.000884499,-0.002203832,110.067195503,-0.033386158,54.969393601,55.097801902
103.700000000,23.991139546,3.149145557,-2.748387732,0.733846969,0.000860656,-0.002143914,23.990367376,3.151093174,-2.749948116,0.734284199,0.000870289,-0.002165455,109.914002623,-0.032668544,54.894177188,55.019825435
103.733333333,23.968568677,3.139753151,-2.748458551,0.732976332,0.000846706,-0.002106200,23.967768666,3.141730207,-2.750019660,0.733421476,0.000856228,-0.002127497,109.758444609,-0.031958884,54.817762913,54.940681696
103.766666667,23.946024019,3.130373973,-2.748528121,0.732090125,0.000832903,-0.002068899,23.945195938,3.132380348,-2.750089946,0.732543186,0.000842316,-0.002089956,109.600522283,-0.031257064,54.740151402,54.860370881
103.800000000,23.923506066,3.121008185,-2.748596455,0.731188346,0.000819246,-0.002032006,23.922649690,3.123043759,-2.750158987,0.731649326,0.000828551,-0.002052825,109.440236602,-0.030562975,54.661343349,54.778893254
103.833333333,23.901015314,3.111655950,-2.748663565,0.730270993,0.000805735,-0.001995518,23.900130414,3.113720602,-2.750226798,0.730739892,0.000814932,-0.002016102,109.277588662,-0.029876507,54.581339510,54.696249152
103.866666667,23.878552257,3.102317432,-2.748729466,0.729338066,0.000792368,-0.001959430,23.877638606,3.104411038,-2.750293391,0.729814883,0.000801458,-0.001979781,109.112579694,-0.029197551,54.500140710,54.612438984
103.900000000,23.856117389,3.092992793,-2.748794171,0.728389564,0.000779144,-0.001923737,23.855174761,3.095115232,-2.750358780,0.728874300,0.000788128,-0.001943858,108.945211066,-0.028526002,54.417747836,54.527463230
103.933333333,23.833711204,3.083682199,-2.748857693,0.727425488,0.000766062,-0.001888435,23.832739373,3.085833344,-2.750422979,0.727918142,0.000774941,-0.001908328,108.775484282,-0.027861755,54.334161843,54.441322439
103.966666667,23.811334197,3.074385812,-2.748920044,0.726445839,0.000753121,-0.001853521,23.810332937,3.076565540,-2.750485999,0.726946411,0.000761896,-0.001873188,108.603400982,-0.027204706,54.249383748,54.354017234
104.000000000,23.788986861,3.065103799,-2.748981239,0.725450622,0.000740320,-0.001818989,23.787955947,3.067311982,-2.750547855,0.725959109,0.000748992,-0.001838433,108.428962945,-0.026554755,54.163414637,54.265548308
104.033333333,23.766669690,3.055836323,-2.749041289,0.724439839,0.000727657,-0.001784837,23.765608897,3.058072834,-2.750608559,0.724956240,0.000736227,-0.001804060,108.252172084,-0.025911799,54.076255659,54.175916425
104.066666667,23.744383177,3.046583550,-2.749100206,0.723413495,0.000715133,-0.001751058,23.743292280,3.048848260,-2.750668123,0.723937807,0.000723601,-0.001770063,108.073030449,-0.025275742,53.987908028,54.085122420
104.100000000,23.722127816,3.037345645,-2.749158005,0.722371595,0.000702745,-0.001717651,23.721006591,3.039638425,-2.750726560,0.722903815,0.000711112,-0.001736440,107.891540226,-0.024646485,53.898373027,53.993167200
104.133333333,23.699904098,3.028122773,-2.749214695,0.721314146,0.000690493,-0.001684609,23.698752322,3.030443494,-2.750783883,0.721854271,0.000698760,-0.001703185,107.707703739,-0.024023933,53.807651999,53.900051740
104.166666667,23.677712517,3.018915101,-2.749270291,0.720241155,0.000678376,-0.001651931,23.676529966,3.021263631,-2.750840103,0.720789181,0.000686544,-0.001670295,107.521523447,-0.023407991,53.715746357,53.805777090
104.200000000,23.655553563,3.009722795,-2.749324803,0.719152630,0.000666392,-0.001619611,23.654340015,3.012099002,-2.750895233,0.719708552,0.000674462,-0.001637766,107.333001945,-0.022798566,53.622657577,53.710344368
104.233333333,23.633427730,3.000546021,-2.749378245,0.718048580,0.000654541,-0.001587646,23.632182962,3.002949771,-2.750949285,0.718612394,0.000662514,-0.001605594,107.142141965,-0.022195566,53.528387201,53.613754764
104.266666667,23.611335507,2.991384946,-2.749430626,0.716929015,0.000642822,-0.001556032,23.610059297,2.993816106,-2.751002270,0.717500716,0.000650698,-0.001573775,106.948946375,-0.021598902,53.432936837,53.516009538
104.300000000,23.589277386,2.982239736,-2.749481960,0.715793945,0.000631234,-0.001524765,23.587969513,2.984698170,-2.751054201,0.716373528,0.000639014,-0.001542305,106.753418180,-0.021008484,53.336308158,53.417110021
