t,x,y,psi,u,v,r,tau_u,tau_r,T1_plan,T2_plan,jx,jy
106.833333333,22.048630369,2.346281374,-2.751040295,0.586337509,0.000063964,0.000071517,85.500990628,0.010663632,42.771002299,42.729988328,0.010074898,0.003838411
106.866666667,22.030592574,2.338852942,-2.751037687,0.584112165,0.000059815,0.000084766,85.145625915,0.010955391,42.593881018,42.551744897,0.010005424,0.003816232
106.900000000,22.012623524,2.331452902,-2.751034639,0.581874928,0.000055734,0.000097866,84.788581629,0.011244793,42.415915416,42.372666213,0.009935223,0.003793707
106.933333333,21.994723587,2.324081394,-2.751031157,0.579625877,0.000051721,0.000110819,84.429871501,0.011531859,42.237112403,42.192759098,0.009864295,0.003770835
106.966666667,21.976893131,2.316738559,-2.751027246,0.577365097,0.000047773,0.000123625,84.069509396,0.011816614,42.057478955,42.012030441,0.009792640,0.003747615
107.000000000,21.959132520,2.309424534,-2.751022911,0.575092670,0.000043891,0.000136287,83.707509316,0.012099078,41.877022115,41.830487201,0.009720258,0.003724048
107.033333333,21.941442114,2.302139460,-2.751018156,0.572808681,0.000040074,0.000148806,83.343885399,0.012379273,41.695748994,41.648136405,0.009647148,0.003700134
107.066666667,21.923822274,2.294883472,-2.751012986,0.570513216,0.000036322,0.000161183,82.978651917,0.012657221,41.513666769,41.464985148,0.009573312,0.003675873
107.100000000,21.906273353,2.287656709,-2.751007406,0.568206359,0.000032633,0.000173421,82.611823279,0.012932943,41.330782683,41.281040596,0.009498749,0.003651265
107.133333333,21.888795706,2.280459305,-2.751001421,0.565888198,0.000029007,0.000185520,82.243414027,0.013206458,41.147104047,41.096309980,0.009423459,0.003626309
107.166666667,21.871389684,2.273291396,-2.750995034,0.563558822,0.000025444,0.000197482,81.873438841,0.013477786,40.962638240,40.910800601,0.009347442,0.003601006
107.200000000,21.854055633,2.266153114,-2.750988251,0.561218318,0.000021944,0.000209309,81.501912537,0.013746948,40.777392706,40.724519831,0.009270698,0.003575357
107.233333333,21.836793898,2.259044594,-2.750981077,0.558866777,0.000018504,0.000221002,81.128850063,0.014013962,40.591374958,40.537475105,0.009193227,0.003549360
107.266666667,21.819604822,2.251965967,-2.750973514,0.556504289,0.000015125,0.000232562,80.754266506,0.014278847,40.404592574,40.349673932,0.009115029,0.003523015
107.300000000,21.802488744,2.244917364,-2.750965569,0.554130946,0.000011807,0.000243991,80.378177087,0.014541622,40.217053201,40.161123886,0.009036104,0.003496324
107.333333333,21.785445999,2.237898914,-2.750957245,0.551746839,0.000008548,0.000255290,80.000597161,0.014802305,40.028764551,39.971832610,0.008956452,0.003469286
107.366666667,21.768476921,2.230910748,-2.750948547,0.549352064,0.000005348,0.000266460,79.621542223,0.015060913,39.839734405,39.781807817,0.008876073,0.003441900
107.400000000,21.751581840,2.223952993,-2.750939478,0.546946712,0.000002207,0.000277504,79.241027898,0.015317464,39.649970611,39.591057287,0.008794967,0.003414167
107.433333333,21.734761083,2.217025775,-2.750930044,0.544530880,-0.000000876,0.000288421,78.859069951,0.015571975,39.459481081,39.399588869,0.008713134,0.003386087
107.466666667,21.718014975,2.210129222,-2.750920248,0.542104664,-0.000003902,0.000299215,78.475684279,0.015824463,39.268273799,39.207410480,0.008630574,0.003357660
107.500000000,21.701343836,2.203263457,-2.750910094,0.539668160,-0.000006871,0.000309885,78.090886916,0.016074944,39.076356812,39.014530104,0.008547287,0.003328886
107.533333333,21.684747985,2.196428604,-2.750899587,0.537221467,-0.000009784,0.000320433,77.704694033,0.016323434,38.883738236,38.820955797,0.008463273,0.003299764
107.566666667,21.668227737,2.189624787,-2.750888730,0.534764682,-0.000012642,0.000330861,77.317121933,0.016569949,38.690426254,38.626695679,0.008378532,0.003270295
107.600000000,21.651783403,2.182852127,-2.750877527,0.532297905,-0.000015444,0.000341170,76.928187058,0.016814505,38.496429115,38.431757943,0.008293064,0.003240480
107.633333333,21.635415293,2.176110744,-2.750865983,0.529821237,-0.000018192,0.000351361,76.537905983,0.017057116,38.301755138,38.236150846,0.008206869,0.003210317
107.666666667,21.619123712,2.169400759,-2.750854102,0.527334779,-0.000020885,0.000361435,76.146295420,0.017297797,38.106412705,38.039882715,0.008119947,0.003179806
107.700000000,21.602908962,2.162722288,-2.750841886,0.524838633,-0.000023525,0.000371394,75.753372215,0.017536564,37.910410268,37.842961947,0.008032298,0.003148949
107.733333333,21.586771343,2.156075451,-2.750829341,0.522332903,-0.000026112,0.000381238,75.359153351,0.017773429,37.713756347,37.645397004,0.007943922,0.003117745
107.766666667,21.570711150,2.149460362,-2.750816469,0.519817692,-0.000028647,0.000390970,74.963655945,0.018008408,37.516459526,37.447196419,0.007854819,0.003086193
107.800000000,21.554728676,2.142877136,-2.750803275,0.517293106,-0.000031130,0.000400589,74.566897251,0.018241513,37.318528459,37.248368792,0.007764989,0.003054294
107.833333333,21.538824210,2.136325887,-2.750789762,0.514759249,-0.000033562,0.000410098,74.168894657,0.018472759,37.119971865,37.048922791,0.007674432,0.003022048
107.866666667,21.522998038,2.129806729,-2.750775934,0.512216230,-0.000035942,0.000419498,73.769665687,0.018702158,36.920798533,36.848867154,0.007583148,0.002989455
107.900000000,21.507250442,2.123319771,-2.750761795,0.509664154,-0.000038273,0.000428789,73.369228001,0.018929724,36.721017316,36.648210685,0.007491137,0.002956515
107.933333333,21.491581702,2.116865124,-2.750747348,0.507103132,-0.000040553,0.000437973,72.967599395,0.019155468,36.520637136,36.446962258,0.007398399,0.002923227
107.966666667,21.475992094,2.110442897,-2.750732597,0.504533271,-0.000042785,0.000447051,72.564797797,0.019379404,36.319666983,36.245130814,0.007304934,0.002889592
108.000000000,21.460481889,2.104053198,-2.750717545,0.501954683,-0.000044967,0.000456024,72.160841275,0.019601543,36.118115913,36.042725362,0.007210742,0.002855611
108.033333333,21.445051357,2.097696134,-2.750702195,0.499367479,-0.000047102,0.000464893,71.755748030,0.019821897,35.915993048,35.839754981,0.007115824,0.002821282
108.066666667,21.429700763,2.091371808,-2.750686552,0.496771770,-0.000049188,0.000473659,71.349536398,0.020040479,35.713307581,35.636228817,0.007020178,0.002786605
108.100000000,21.414430369,2.085080325,-2.750670618,0.494167670,-0.000051228,0.000482324,70.942224852,0.020257298,35.510068769,35.432156083,0.006923805,0.002751582
108.133333333,21.399240432,2.078821788,-2.750654397,0.491555292,-0.000053220,0.000490888,70.533831999,0.020472367,35.306285937,35.227546062,0.006826705,0.002716211
108.166666667,21.384131208,2.072596298,-2.750637893,0.488934752,-0.000055167,0.000499353,70.124376583,0.020685697,35.101968478,35.022408105,0.006728878,0.002680494
108.200000000,21.369102947,2.066403954,-2.750621108,0.486306164,-0.000057067,0.000507719,69.713877483,0.020897297,34.897125852,34.816751631,0.006630324,0.002644429
108.233333333,21.354155897,2.060244856,-2.750604046,0.483669646,-0.000058923,0.000515988,69.302353711,0.021107179,34.691767585,34.610586126,0.006531043,0.002608017
108.266666667,21.339290302,2.054119101,-2.750586710,0.481025314,-0.000060733,0.000524160,68.889824419,0.021315353,34.485903274,34.403921145,0.006431036,0.002571258
108.300000000,21.324506401,2.048026784,-2.750569103,0.478373287,-0.000062499,0.000532237,68.476308891,0.021521829,34.279542579,34.196766312,0.006330301,0.002534151
108.333333333,21.309804432,2.041968000,-2.750551229,0.475713685,-0.000064222,0.000540220,68.061826547,0.021726617,34.072695229,33.989131318,0.006228839,0.002496698
108.366666667,21.295184626,2.035942843,-2.750533090,0.473046627,-0.000065901,0.000548109,67.646396943,0.021929726,33.865371021,33.781025922,0.006126650,0.002458897
108.400000000,21.280647213,2.029951404,-2.750514690,0.470372234,-0.000067537,0.000555905,67.230039771,0.022131166,33.657579819,33.572459951,0.006023734,0.002420749
108.433333333,21.266192417,2.023993773,-2.750496032,0.467690628,-0.000069131,0.000563610,66.812774856,0.022330946,33.449331554,33.363443302,0.005920091,0.002382254
108.466666667,21.251820459,2.018070039,-2.750477118,0.465001932,-0.000070683,0.000571225,66.394622163,0.022529075,33.240636225,33.153985938,0.005815722,0.002343412
108.500000000,21.237531557,2.012180291,-2.750457952,0.462306270,-0.000072193,0.000578750,65.975601787,0.022725561,33.031503896,32.944097891,0.005710625,0.002304223
108.533333333,21.223325925,2.006324613,-2.750438537,0.459603766,-0.000073663,0.000586187,65.555733962,0.022920415,32.821944702,32.733789260,0.005604801,0.002264686
108.566666667,21.209203772,2.000503091,-2.750418875,0.456894546,-0.000075092,0.000593535,65.135039057,0.023113643,32.611968843,32.523070214,0.005498250,0.002224803
108.600000000,21.195165303,1.994715807,-2.750398970,0.454178735,-0.000076481,0.000600797,64.713537575,0.023305255,32.401586586,32.311950990,0.005390973,0.002184572
108.633333333,21.181210720,1.988962844,-2.750378825,0.451456462,-0.000077830,0.000607973,64.291250157,0.023495258,32.190808267,32.100441890,0.005282968,0.002143994
