t,x,y,psi,u,v,r,tau_u,tau_r,T1,T2,jerk_x,jerk_y
20.766666667,12.036856026,1.043797589,0.612244161,0.558957567,-0.045912121,0.133154602,12.417163921,0.736088305,7.624136392,4.793027529,-0.000390372,0.001184464
20.800000000,12.052946516,1.053275553,0.616700252,0.557734325,-0.046027561,0.133682736,12.387602145,0.738029325,7.613088236,4.774513909,-0.000339329,0.001168192
20.833333333,12.068963667,1.062798588,0.621173757,0.556520818,-0.046141475,0.134205149,12.358480998,0.739909760,7.602143884,4.756337114,-0.000288474,0.001151872
20.866666667,12.084907468,1.072366736,0.625664480,0.555317168,-0.046253836,0.134721679,12.329802175,0.741728574,7.591302191,4.738499984,-0.000237807,0.001135504
20.900000000,12.100777908,1.081980039,0.630172218,0.554123492,-0.046364619,0.135232161,12.301567314,0.743484745,7.580562014,4.721005301,-0.000187328,0.001119089
20.933333333,12.116574980,1.091638541,0.634696766,0.552939910,-0.046473799,0.135736434,12.273777996,0.745177273,7.569922215,4.703855782,-0.000137038,0.001102626
20.966666667,12.132298678,1.101342281,0.639237911,0.551766539,-0.046581351,0.136234333,12.246435742,0.746805171,7.559381661,4.687054081,-0.000086935,0.001086115
21.000000000,12.147948997,1.111091301,0.643795434,0.550603496,-0.046687248,0.136725697,12.219542013,0.748367475,7.548939229,4.670602785,-0.000037021,0.001069557
21.033333333,12.163525936,1.120885639,0.648369112,0.549450897,-0.046791467,0.137210362,12.193098214,0.749863242,7.538593803,4.654504412,0.000012706,0.001052950
21.066666667,12.179029494,1.130725337,0.652958718,0.548308857,-0.046893981,0.137688167,12.167105688,0.751291547,7.528344280,4.638761408,0.000062244,0.001036296
21.100000000,12.194459672,1.140610431,0.657564016,0.547177491,-0.046994767,0.138158949,12.141565718,0.752651490,7.518189570,4.623376147,0.000111594,0.001019594
21.133333333,12.209816474,1.150540961,0.662184768,0.546056911,-0.047093799,0.138622547,12.116479526,0.753942195,7.508128599,4.608350927,0.000160757,0.001002845
21.166666667,12.225099904,1.160516963,0.666820728,0.544947230,-0.047191053,0.139078801,12.091848275,0.755162808,7.498160307,4.593687967,0.000209731,0.000986047
21.200000000,12.240309970,1.170538475,0.671471646,0.543848559,-0.047286505,0.139527552,12.067673065,0.756312505,7.488283657,4.579389408,0.000258517,0.000969202
21.233333333,12.255446680,1.180605533,0.676137268,0.542761008,-0.047380132,0.139968640,12.043954935,0.757390483,7.478497628,4.565457308,0.000307115,0.000952309
21.266666667,12.270510044,1.190718172,0.680817331,0.541684687,-0.047471908,0.140401909,12.020694864,0.758395972,7.468801224,4.551893640,0.000355524,0.000935368
21.300000000,12.285500075,1.200876428,0.685511571,0.540619702,-0.047561810,0.140827201,11.997893767,0.759328226,7.459193473,4.538700294,0.000403746,0.000918379
21.333333333,12.300416788,1.211080334,0.690219717,0.539566161,-0.047649816,0.141244361,11.975552498,0.760186533,7.449673427,4.525879071,0.000451780,0.000901343
21.366666667,12.315260197,1.221329925,0.694941491,0.538524170,-0.047735902,0.141653236,11.953671846,0.760970206,7.440240166,4.513431680,0.000499626,0.000884259
21.400000000,12.330030320,1.231625232,0.699676614,0.537493833,-0.047820046,0.142053674,11.932252542,0.761678595,7.430892801,4.501359741,0.000547283,0.000867127
21.433333333,12.344727177,1.241966290,0.704424798,0.536475253,-0.047902224,0.142445523,11.911295250,0.762311079,7.421630469,4.489664781,0.000594753,0.000849947
21.466666667,12.359350789,1.252353130,0.709185752,0.535468532,-0.047982415,0.142828635,11.890800573,0.762867070,7.412452344,4.478348229,0.000642034,0.000832720
21.500000000,12.373901179,1.262785782,0.713959181,0.534473771,-0.048060597,0.143202863,11.870769050,0.763346015,7.403357630,4.467411419,0.000689127,0.000815445
21.533333333,12.388378371,1.273264277,0.718744783,0.533491068,-0.048136749,0.143568062,11.851201157,0.763747395,7.394345569,4.456855588,0.000736033,0.000798122
21.566666667,12.402782392,1.283788646,0.723542253,0.532520522,-0.048210849,0.143924090,11.832097307,0.764070727,7.385415437,4.446681871,0.000782750,0.000780751
21.600000000,12.417113270,1.294358917,0.728351280,0.531562229,-0.048282877,0.144270805,11.813457851,0.764315565,7.376566549,4.436891301,0.000829279,0.000763332
21.633333333,12.431371035,1.304975119,0.733171549,0.530616284,-0.048352812,0.144608070,11.795283073,0.764481497,7.367798261,4.427484812,0.000875620,0.000745866
21.666666667,12.445555718,1.315637280,0.738002740,0.529682780,-0.048420634,0.144935748,11.777573196,0.764568152,7.359109967,4.418463229,0.000921773,0.000728352
21.700000000,12.459667353,1.326345428,0.742844531,0.528761811,-0.048486324,0.145253707,11.760328379,0.764575195,7.350501103,4.409827276,0.000967738,0.000710790
21.733333333,12.473705975,1.337099588,0.747696591,0.527853465,-0.048549863,0.145561816,11.743548718,0.764502331,7.341971149,4.401577569,0.001013514,0.000693180
21.766666667,12.487671620,1.347899787,0.752558589,0.526957832,-0.048611232,0.145859948,11.727234245,0.764349303,7.333519629,4.393714616,0.001059103,0.000675523
21.800000000,12.501564327,1.358746051,0.757430189,0.526074999,-0.048670413,0.146147978,11.711384929,0.764115896,7.325146111,4.386238819,0.001104504,0.000657817
21.833333333,12.515384136,1.369638403,0.762311048,0.525205051,-0.048727387,0.146425784,11.696000676,0.763801933,7.316850209,4.379150467,0.001149716,0.000640064
21.866666667,12.529131088,1.380576869,0.767200823,0.524348074,-0.048782138,0.146693249,11.681081327,0.763407279,7.308631584,4.372449743,0.001194741,0.000622263
21.900000000,12.542805227,1.391561471,0.772099165,0.523504148,-0.048834649,0.146950256,11.666626664,0.762931839,7.300489945,4.366136718,0.001239577,0.000604415
21.933333333,12.556406598,1.402592232,0.777005721,0.522673354,-0.048884904,0.147196695,11.652636402,0.762375561,7.292425049,4.360211353,0.001284225,0.000586518
21.966666667,12.569935248,1.413669174,0.781920137,0.521855772,-0.048932886,0.147432456,11.639110195,0.761738433,7.284436700,4.354673495,0.001328686,0.000568574
22.000000000,12.583391226,1.424792319,0.786842051,0.521051477,-0.048978581,0.147657436,11.626047637,0.761020487,7.276524755,4.349522882,0.001372958,0.000550582
22.033333333,12.596774580,1.435961687,0.791771102,0.520260546,-0.049021974,0.147871534,11.613448256,0.760221794,7.268689117,4.344759139,0.001417042,0.000532543
22.066666667,12.610085363,1.447177298,0.796706924,0.519483050,-0.049063050,0.148074652,11.601311521,0.759342470,7.260929741,4.340381780,0.001460938,0.000514455
22.100000000,12.623323629,1.458439172,0.801649147,0.518719063,-0.049101797,0.148266697,11.589636838,0.758382671,7.253246633,4.336390205,0.001504646,0.000496320
22.133333333,12.636489432,1.469747328,0.806597400,0.517968652,-0.049138200,0.148447580,11.578423552,0.757342598,7.245639848,4.332783704,0.001548166,0.000478137
22.166666667,12.649582828,1.481101783,0.811551307,0.517231886,-0.049172248,0.148617216,11.567670949,0.756222490,7.238109494,4.329561455,0.001591497,0.000459906
22.200000000,12.662603876,1.492502554,0.816510491,0.516508829,-0.049203928,0.148775524,11.557378252,0.755022632,7.230655727,4.326722525,0.001634641,0.000441628
22.233333333,12.675552635,1.503949660,0.821474572,0.515799546,-0.049233230,0.148922426,11.547544624,0.753743350,7.223278755,4.324265869,0.001677597,0.000423301
22.266666667,12.688429168,1.515443115,0.826443167,0.515104097,-0.049260143,0.149057850,11.538169172,0.752385011,7.215978837,4.322190335,0.001720364,0.000404927
22.300000000,12.701233536,1.526982934,0.831415891,0.514422542,-0.049284656,0.149181729,11.529250938,0.750948022,7.208756281,4.320494657,0.001762944,0.000386505
22.333333333,12.713965804,1.538569134,0.836392358,0.513754939,-0.049306761,0.149293998,11.520788911,0.749432835,7.201611447,4.319177464,0.001805335,0.000368035
22.366666667,12.726626039,1.550201727,0.841372178,0.513101341,-0.049326447,0.149394599,11.512782018,0.747839940,7.194544741,4.318237277,0.001847538,0.000349518
22.400000000,12.739214308,1.561880726,0.846354961,0.512461804,-0.049343708,0.149483477,11.505229129,0.746169869,7.187556620,4.317672509,0.001889554,0.000330953
22.433333333,12.751730680,1.573606146,0.851340313,0.511836376,-0.049358536,0.149560581,11.498129059,0.744423192,7.180647590,4.317481468,0.001931381,0.000312340
22.466666667,12.764175226,1.585377996,0.856327842,0.511225107,-0.049370924,0.149625867,11.491480563,0.742600520,7.173818204,4.317662359,0.001973020,0.000293679
22.500000000,12.776548019,1.597196289,0.861317152,0.510628043,-0.049380865,0.149679293,11.485282342,0.740702502,7.167069059,4.318213283,0.002014471,0.000274970
22.533333333,12.788849131,1.609061035,0.866307846,0.510045229,-0.049388354,0.149720825,11.479533042,0.738729826,7.160400803,4.319132239,0.002055734,0.000256214
22.566666667,12.801078639,1.620972244,0.871299527,0.509476706,-0.049393387,0.149750432,11.474231253,0.736683219,7.153814124,4.320417129,0.002096809,0.000237410
22.600000000,12.813236619,1.632929925,0.876291797,0.508922514,-0.049395958,0.149768086,11.469375511,0.734563441,7.147309757,4.322065754,0.002137695,0.000218558
22.633333333,12.825323150,1.644934087,0.881284256,0.508382691,-0.049396065,0.149773768,11.464964299,0.732371291,7.140888478,4.324075821,0.002178394,0.000199658
22.666666667,12.837338312,1.656984736,0.886276504,0.507857271,-0.049393704,0.149767460,11.460996046,0.730107603,7.134551106,4.326444940,0.002218905,0.000180711
22.700000000,12.849282186,1.669081882,0.891268143,0.507346287,-0.049388874,0.149749151,11.457469131,0.727773246,7.128298499,4.329170631,0.002259227,0.000161715
22.733333333,12.861154855,1.681225528,0.896258770,0.506849770,-0.049381572,0.149718835,11.454381879,0.725369120,7.122131556,4.332250323,0.002299362,0.000142672
22.766666667,12.872956404,1.693415682,0.901247987,0.506367747,-0.049371799,0.149676509,11.451732566,0.722896162,7.116051210,4.335681357,0.002339308,0.000123582
22.800000000,12.884686918,1.705652349,0.906235393,0.505900245,-0.049359553,0.149622178,11.449519419,0.720355336,7.110058433,4.339460985,0.002379066,0.000104443
22.833333333,12.896346485,1.717935531,0.911220588,0.505447286,-0.049344835,0.149555850,11.447740612,0.717747641,7.104154232,4.343586381,0.002418637,0.000085257
22.866666667,12.907935193,1.730265234,0.916203173,0.505008892,-0.049327647,0.149477538,11.446394275,0.715074103,7.098339644,4.348054631,0.002458019,0.000066022
22.900000000,12.919453134,1.742641459,0.921182748,0.504585081,-0.049307990,0.149387260,11.445478487,0.712335778,7.092615739,4.352862748,0.002497213,0.000046741
22.933333333,12.930900398,1.755064209,0.926158916,0.504175868,-0.049285867,0.149285038,11.444991282,0.709533748,7.086983617,4.358007665,0.002536219,0.000027411
22.966666667,12.942277079,1.767533486,0.931131280,0.503781269,-0.049261282,0.149170902,11.444930647,0.706669123,7.081444406,4.363486242,0.002575037,0.000008033
23.000000000,12.953583272,1.780049289,0.936099442,0.503401293,-0.049234237,0.149044883,11.445294525,0.703743038,7.075999258,4.369295267,0.002613667,-0.000011392
23.033333333,12.964819072,1.792611619,0.941063010,0.503035950,-0.049204738,0.148907019,11.446080813,0.700756652,7.070649353,4.375431460,0.002652108,-0.000030865
23.066666667,12.975984578,1.805220475,0.946021588,0.502685247,-0.049172790,0.148757353,11.447287365,0.697711147,7.065395888,4.381891477,0.002690362,-0.000050386
23.100000000,12.987079887,1.817875855,0.950974786,0.502349186,-0.049138398,0.148595931,11.448911993,0.694607727,7.060240086,4.388671907,0.002728428,-0.000069954
