t,x,y,psi,u,v,r,jerk_x,jerk_y,tau_u,tau_r,tau_v,T1,T2
98.033333,27.729892,4.838973,-2.672087,0.651774,0.011980,-0.028913,0.003439,-0.000295,24.715425,-0.206957,-0.027213,11.959718,12.755708
98.066667,27.710675,4.828788,-2.673047,0.652946,0.011952,-0.028716,0.003528,-0.000271,24.756797,-0.205304,-0.026135,11.983583,12.773214
98.100000,27.691414,4.818604,-2.674001,0.654115,0.011923,-0.028519,0.003616,-0.000247,24.798003,-0.203655,-0.025054,12.007357,12.790647
98.133333,27.672107,4.808422,-2.674948,0.655281,0.011895,-0.028323,0.003705,-0.000222,24.839039,-0.202012,-0.023968,12.031035,12.808004
98.166667,27.652756,4.798242,-2.675889,0.656444,0.011866,-0.028128,0.003793,-0.000198,24.879901,-0.200373,-0.022879,12.054617,12.825284
98.200000,27.633360,4.788064,-2.676824,0.657605,0.011838,-0.027932,0.003881,-0.000174,24.920585,-0.198740,-0.021785,12.078101,12.842485
98.233333,27.613920,4.777887,-2.677751,0.658762,0.011809,-0.027738,0.003970,-0.000149,24.961088,-0.197111,-0.020688,12.101483,12.859604
98.266667,27.594435,4.767712,-2.678673,0.659916,0.011781,-0.027544,0.004058,-0.000125,25.001404,-0.195488,-0.019588,12.124763,12.876641
98.300000,27.574906,4.757538,-2.679588,0.661067,0.011752,-0.027350,0.004147,-0.000101,25.041530,-0.193870,-0.018484,12.147939,12.893592
98.333333,27.555334,4.747366,-2.680496,0.662215,0.011724,-0.027157,0.004235,-0.000076,25.081463,-0.192257,-0.017377,12.171007,12.910456
98.366667,27.535717,4.737195,-2.681398,0.663358,0.011695,-0.026964,0.004324,-0.000052,25.121197,-0.190649,-0.016267,12.193967,12.927231
98.400000,27.516057,4.727026,-2.682294,0.664499,0.011667,-0.026772,0.004412,-0.000028,25.160730,-0.189046,-0.015154,12.216815,12.943914
98.433333,27.496353,4.716859,-2.683183,0.665635,0.011638,-0.026580,0.004501,-0.000003,25.200056,-0.187448,-0.014039,12.239551,12.960505
98.466667,27.476606,4.706693,-2.684066,0.666768,0.011609,-0.026389,0.004589,0.000021,25.239172,-0.185856,-0.012921,12.262172,12.977001
98.500000,27.456816,4.696529,-2.684942,0.667897,0.011581,-0.026199,0.004677,0.000046,25.278075,-0.184268,-0.011801,12.284675,12.993399
98.533333,27.436982,4.686367,-2.685812,0.669022,0.011552,-0.026009,0.004766,0.000070,25.316759,-0.182686,-0.010679,12.307060,13.009699
98.566667,27.417106,4.676206,-2.686676,0.670142,0.011524,-0.025819,0.004854,0.000094,25.355221,-0.181109,-0.009555,12.329323,13.025898
98.600000,27.397188,4.666047,-2.687534,0.671259,0.011495,-0.025630,0.004943,0.000119,25.393458,-0.179538,-0.008429,12.351464,13.041994
98.633333,27.377226,4.655889,-2.688385,0.672371,0.011466,-0.025442,0.005031,0.000143,25.431464,-0.177972,-0.007302,12.373479,13.057986
98.666667,27.357223,4.645733,-2.689230,0.673478,0.011438,-0.025254,0.005120,0.000167,25.469237,-0.176411,-0.006173,12.395366,13.073870
98.700000,27.337177,4.635578,-2.690068,0.674581,0.011409,-0.025066,0.005208,0.000192,25.506771,-0.174856,-0.005043,12.417125,13.089646
98.733333,27.317090,4.625425,-2.690901,0.675679,0.011380,-0.024880,0.005297,0.000216,25.544063,-0.173305,-0.003912,12.438752,13.105311
98.766667,27.296960,4.615274,-2.691727,0.676773,0.011352,-0.024693,0.005385,0.000240,25.581110,-0.171761,-0.002781,12.460246,13.120864
98.800000,27.276790,4.605124,-2.692547,0.677861,0.011323,-0.024507,0.005474,0.000265,25.617906,-0.170222,-0.001648,12.481604,13.136302
98.833333,27.256578,4.594977,-2.693361,0.678944,0.011294,-0.024322,0.005562,0.000289,25.654449,-0.168688,-0.000516,12.502825,13.151624
98.866667,27.236324,4.584830,-2.694169,0.680023,0.011265,-0.024137,0.005650,0.000313,25.690733,-0.167159,0.000617,12.523906,13.166827
98.900000,27.216030,4.574686,-2.694970,0.681096,0.011236,-0.023953,0.005739,0.000338,25.726756,-0.165637,0.001751,12.544846,13.181910
98.933333,27.195695,4.564543,-2.695765,0.682163,0.011207,-0.023770,0.005827,0.000362,25.762513,-0.164119,0.002884,12.565643,13.196870
98.966667,27.175320,4.554401,-2.696555,0.683225,0.011178,-0.023587,0.005916,0.000386,25.798000,-0.162607,0.004017,12.586293,13.211706
99.000000,27.154905,4.544262,-2.697338,0.684282,0.011149,-0.023404,0.006004,0.000411,25.833213,-0.161101,0.005149,12.606796,13.226416
99.033333,27.134449,4.534124,-2.698115,0.685333,0.011120,-0.023222,0.006093,0.000435,25.868148,-0.159601,0.006281,12.627150,13.240998
99.066667,27.113954,4.523988,-2.698886,0.686378,0.011091,-0.023041,0.006181,0.000460,25.902802,-0.158106,0.007413,12.647352,13.255450
99.100000,27.093419,4.513853,-2.699651,0.687417,0.011062,-0.022860,0.006270,0.000484,25.937169,-0.156616,0.008543,12.667400,13.269770
99.133333,27.072844,4.503721,-2.700410,0.688450,0.011033,-0.022679,0.006358,0.000508,25.971247,-0.155132,0.009673,12.687292,13.283955
99.166667,27.052231,4.493590,-2.701163,0.689477,0.011003,-0.022500,0.006446,0.000533,26.005032,-0.153654,0.010801,12.707027,13.298005
99.200000,27.031579,4.483461,-2.701910,0.690498,0.010974,-0.022321,0.006535,0.000557,26.038518,-0.152182,0.011928,12.726601,13.311917
99.233333,27.010888,4.473334,-2.702651,0.691512,0.010944,-0.022142,0.006623,0.000581,26.071703,-0.150715,0.013054,12.746014,13.325689
99.266667,26.990158,4.463209,-2.703386,0.692520,0.010915,-0.021964,0.006712,0.000606,26.104582,-0.149254,0.014178,12.765263,13.339319
99.300000,26.969391,4.453085,-2.704115,0.693522,0.010885,-0.021786,0.006800,0.000630,26.137152,-0.147799,0.015301,12.784347,13.352806
99.333333,26.948585,4.442964,-2.704839,0.694517,0.010856,-0.021610,0.006889,0.000654,26.169409,-0.146350,0.016421,12.803262,13.366147
99.366667,26.927742,4.432844,-2.705556,0.695505,0.010826,-0.021433,0.006977,0.000679,26.201347,-0.144907,0.017540,12.822007,13.379340
99.400000,26.906861,4.422726,-2.706267,0.696486,0.010796,-0.021257,0.007066,0.000703,26.232965,-0.143469,0.018657,12.840581,13.392384
99.433333,26.885944,4.412611,-2.706973,0.697460,0.010766,-0.021082,0.007154,0.000727,26.264257,-0.142037,0.019771,12.858980,13.405276
99.466667,26.864989,4.402497,-2.707673,0.698427,0.010736,-0.020908,0.007243,0.000752,26.295219,-0.140611,0.020883,12.877204,13.418016
99.500000,26.843998,4.392385,-2.708367,0.699387,0.010706,-0.020734,0.007331,0.000776,26.325849,-0.139191,0.021993,12.895249,13.430599
99.533333,26.822971,4.382276,-2.709055,0.700339,0.010676,-0.020560,0.007419,0.000800,26.356141,-0.137777,0.023101,12.913115,13.443026
99.566667,26.801907,4.372168,-2.709738,0.701284,0.010646,-0.020387,0.007508,0.000825,26.386092,-0.136369,0.024205,12.930798,13.455293
99.600000,26.780808,4.362063,-2.710414,0.702222,0.010615,-0.020215,0.007596,0.000849,26.415697,-0.134967,0.025308,12.948298,13.467400
99.633333,26.759673,4.351959,-2.711085,0.703152,0.010585,-0.020043,0.007685,0.000874,26.444954,-0.133570,0.026407,12.965611,13.479343
99.666667,26.738503,4.341858,-2.711751,0.704074,0.010555,-0.019872,0.007773,0.000898,26.473858,-0.132180,0.027503,12.982736,13.491121
99.700000,26.717298,4.331759,-2.712410,0.704988,0.010524,-0.019702,0.007862,0.000922,26.502404,-0.130796,0.028597,12.999671,13.502733
99.733333,26.696058,4.321663,-2.713064,0.705894,0.010493,-0.019532,0.007950,0.000947,26.530590,-0.129418,0.029688,13.016415,13.514176
99.766667,26.674784,4.311568,-2.713712,0.706793,0.010462,-0.019363,0.008039,0.000971,26.558411,-0.128046,0.030775,13.032964,13.525448
99.800000,26.653476,4.301476,-2.714355,0.707683,0.010432,-0.019194,0.008127,0.000995,26.585863,-0.126680,0.031860,13.049317,13.536547
99.833333,26.632135,4.291386,-2.714992,0.708564,0.010401,-0.019026,0.008215,0.001020,26.612943,-0.125320,0.032941,13.065471,13.547471
99.866667,26.610759,4.281299,-2.715623,0.709438,0.010369,-0.018859,0.008304,0.001044,26.639646,-0.123966,0.034019,13.081426,13.558220
99.900000,26.589351,4.271214,-2.716249,0.710303,0.010338,-0.018692,0.008392,0.001068,26.665968,-0.122619,0.035094,13.097179,13.568789
99.933333,26.567910,4.261131,-2.716869,0.711159,0.010307,-0.018525,0.008481,0.001093,26.691906,-0.121277,0.036166,13.112727,13.579179
99.966667,26.546436,4.251051,-2.717484,0.712006,0.010276,-0.018360,0.008569,0.001117,26.717455,-0.119942,0.037234,13.128069,13.589386
100.000000,26.524930,4.240974,-2.718093,0.712845,0.010244,-0.018195,0.008658,0.001141,26.742612,-0.118613,0.038299,13.143203,13.599409
100.033333,26.503392,4.230899,-2.718697,0.713675,0.010212,-0.018030,0.008746,0.001166,26.767373,-0.117291,0.039361,13.158128,13.609245
100.066667,26.481822,4.220827,-2.719295,0.714496,0.010181,-0.017867,0.008835,0.001190,26.791733,-0.115974,0.040420,13.172839,13.618894
100.100000,26.460222,4.210757,-2.719888,0.715307,0.010149,-0.017703,0.008923,0.001214,26.815690,-0.114664,0.041475,13.187337,13.628353
100.133333,26.438590,4.200691,-2.720476,0.716110,0.010117,-0.017541,0.009012,0.001239,26.839238,-0.113360,0.042527,13.201619,13.637619
100.166667,26.416928,4.190626,-2.721058,0.716902,0.010085,-0.017379,0.009100,0.001263,26.862375,-0.112063,0.043576,13.215683,13.646692
100.200000,26.395235,4.180565,-2.721634,0.717686,0.010053,-0.017218,0.009188,0.001287,26.885095,-0.110771,0.044622,13.229526,13.655569
100.233333,26.373513,4.170507,-2.722206,0.718460,0.010021,-0.017057,0.009277,0.001312,26.907396,-0.109486,0.045664,13.243147,13.664249
100.266667,26.351761,4.160451,-2.722771,0.719224,0.009989,-0.016897,0.009365,0.001336,26.929273,-0.108208,0.046703,13.256545,13.672729
100.300000,26.329980,4.150399,-2.723332,0.719979,0.009956,-0.016738,0.009454,0.001361,26.950723,-0.106936,0.047739,13.269716,13.681007
100.333333,26.308170,4.140349,-2.723887,0.720723,0.009924,-0.016579,0.009542,0.001385,26.971741,-0.105670,0.048773,13.282659,13.689082
100.366667,26.286331,4.130302,-2.724437,0.721458,0.009891,-0.016421,0.009631,0.001409,26.992324,-0.104411,0.049803,13.295372,13.696952
100.400000,26.264464,4.120259,-2.724982,0.722182,0.009858,-0.016263,0.009719,0.001434,27.012467,-0.103158,0.050830,13.307853,13.704614
100.433333,26.242570,4.110219,-2.725522,0.722896,0.009826,-0.016106,0.009808,0.001458,27.032167,-0.101911,0.051855,13.320100,13.712067
100.466667,26.220648,4.100182,-2.726056,0.723600,0.009793,-0.015950,0.009896,0.001482,27.051420,-0.100671,0.052877,13.332111,13.719309
100.500000,26.198699,4.090148,-2.726585,0.724294,0.009760,-0.015795,0.009984,0.001507,27.070222,-0.099438,0.053896,13.343885,13.726338
100.533333,26.176723,4.080117,-2.727109,0.724976,0.009727,-0.015640,0.010073,0.001531,27.088570,-0.098211,0.054913,13.355418,13.733152
100.566667,26.154721,4.070090,-2.727628,0.725649,0.009694,-0.015485,0.010161,0.001555,27.106458,-0.096990,0.055928,13.366709,13.739749
100.600000,26.132693,4.060067,-2.728141,0.726310,0.009661,-0.015332,0.010250,0.001580,27.123883,-0.095777,0.056940,13.377756,13.746127
100.633333,26.110639,4.050046,-2.728650,0.726961,0.009627,-0.015179,0.010338,0.001604,27.140842,-0.094569,0.057950,13.388557,13.752285
100.666667,26.088560,4.040030,-2.729153,0.727600,0.009594,-0.015026,0.010427,0.001628,27.157331,-0.093368,0.058959,13.399111,13.758220
100.700000,26.066456,4.030017,-2.729651,0.728229,0.009561,-0.014875,0.010515,0.001653,27.173345,-0.092174,0.059965,13.409415,13.763930
100.733333,26.044328,4.020007,-2.730145,0.728846,0.009527,-0.014724,0.010604,0.001677,27.188881,-0.090986,0.060970,13.419467,13.769414
100.766667,26.022176,4.010002,-2.730633,0.729453,0.009494,-0.014574,0.010692,0.001701,27.203935,-0.089805,0.061974,13.429265,13.774670
100.800000,26.000000,4.000000,-2.731116,0.730047,0.009461,-0.014424,0.010781,0.001726,27.218502,-0.088631,0.062976,13.438807,13.779695
100.833333,25.977801,3.990002,-2.731595,0.730631,0.009427,-0.014275,0.010869,0.001750,27.232580,-0.087463,0.063977,13.448092,13.784488
100.866667,25.955579,3.980008,-2.732068,0.731202,0.009393,-0.014127,0.010957,0.001775,27.246164,-0.086302,0.064978,13.457117,13.789047
100.900000,25.933334,3.970018,-2.732536,0.731762,0.009360,-0.013979,0.011046,0.001799,27.259250,-0.085148,0.065978,13.465880,13.793370
100.933333,25.911068,3.960032,-2.733000,0.732310,0.009326,-0.013832,0.011134,0.001823,27.271835,-0.084000,0.066977,13.474380,13.797455
100.966667,25.888780,3.950050,-2.733458,0.732846,0.009292,-0.013686,0.011223,0.001848,27.283914,-0.082859,0.067977,13.482614,13.801300
101.000000,25.866470,3.940072,-2.733912,0.733370,0.009259,-0.013540,0.011311,0.001872,27.295484,-0.081724,0.068976,13.490580,13.804904
101.033333,25.844140,3.930099,-2.734361,0.733882,0.009225,-0.013395,0.011400,0.001896,27.306541,-0.080596,0.069976,13.498278,13.808263
101.066667,25.821790,3.920130,-2.734805,0.734382,0.009191,-0.013251,0.011482,0.001920,27.317081,-0.079475,0.070976,13.505703,13.811378
101.100000,25.799419,3.910165,-2.735245,0.734870,0.009158,-0.013107,0.011521,0.001943,27.327120,-0.078360,0.071969,13.512867,13.814253
101.133333,25.777029,3.900205,-2.735679,0.735345,0.009124,-0.012964,0.011560,0.001966,27.336669,-0.077251,0.072948,13.519774,13.816895
101.166667,25.754620,3.890249,-2.736109,0.735807,0.009090,-0.012822,0.011600,0.001989,27.345726,-0.076148,0.073914,13.526424,13.819301
101.200000,25.732192,3.880298,-2.736534,0.736257,0.009057,-0.012680,0.011639,0.002012,27.354287,-0.075051,0.074866,13.532816,13.821472
101.233333,25.709746,3.870352,-2.736954,0.736695,0.009023,-0.012540,0.011678,0.002035,27.362353,-0.073959,0.075803,13.538948,13.823405
101.266667,25.687282,3.860410,-2.737370,0.737120,0.008989,-0.012399,0.011718,0.002058,27.369920,-0.072873,0.076726,13.544820,13.825101
101.300000,25.664801,3.850473,-2.737781,0.737532,0.008955,-0.012260,0.011757,0.002081,27.376987,-0.071793,0.077635,13.550430,13.826557
101.333333,25.642303,3.840541,-2.738187,0.737931,0.008921,-0.012121,0.011796,0.002104,27.383551,-0.070719,0.078528,13.555778,13.827773
101.366667,25.619788,3.830614,-2.738589,0.738318,0.008887,-0.011983,0.011835,0.002127,27.389611,-0.069650,0.079406,13.560863,13.828748
101.400000,25.597258,3.820693,-2.738986,0.738692,0.008853,-0.011845,0.011875,0.002150,27.395165,-0.068587,0.080269,13.565684,13.829481
101.433333,25.574711,3.810776,-2.739379,0.739053,0.008818,-0.011708,0.011914,0.002173,27.400211,-0.067530,0.081115,13.570240,13.829971
101.466667,25.552150,3.800865,-2.739767,0.739401,0.008784,-0.011572,0.011953,0.002196,27.404746,-0.066479,0.081946,13.574530,13.830217
101.500000,25.529573,3.790958,-2.740150,0.739736,0.008749,-0.011436,0.011992,0.002219,27.408770,-0.065433,0.082760,13.578552,13.830217
101.533333,25.506983,3.781058,-2.740529,0.740058,0.008714,-0.011302,0.012032,0.002241,27.412279,-0.064393,0.083558,13.582307,13.829972
101.566667,25.484378,3.771163,-2.740904,0.740366,0.008680,-0.011167,0.012071,0.002264,27.415272,-0.063359,0.084339,13.585792,13.829479
101.600000,25.461760,3.761273,-2.741274,0.740662,0.008644,-0.011034,0.012110,0.002287,27.417747,-0.062330,0.085102,13.589008,13.828739
101.633333,25.439129,3.751389,-2.741639,0.740945,0.008609,-0.010901,0.012150,0.002310,27.419702,-0.061307,0.085849,13.591953,13.827749
101.666667,25.416486,3.741511,-2.742000,0.741214,0.008574,-0.010768,0.012189,0.002333,27.421135,-0.060290,0.086578,13.594626,13.826509
101.700000,25.393830,3.731638,-2.742357,0.741470,0.008538,-0.010637,0.012228,0.002356,27.422044,-0.059278,0.087290,13.597026,13.825018
101.733333,25.371163,3.721771,-2.742709,0.741712,0.008502,-0.010505,0.012267,0.002379,27.422428,-0.058272,0.087983,13.599152,13.823275
101.766667,25.348485,3.711911,-2.743057,0.741941,0.008466,-0.010375,0.012307,0.002402,27.422283,-0.057271,0.088659,13.601004,13.821279
101.800000,25.325796,3.702056,-2.743401,0.742157,0.008430,-0.010245,0.012346,0.002425,27.421609,-0.056277,0.089317,13.602580,13.819029
101.833333,25.303097,3.692208,-2.743740,0.742359,0.008394,-0.010116,0.012385,0.002448,27.420404,-0.055287,0.089956,13.603880,13.816524
101.866667,25.280388,3.682366,-2.744075,0.742547,0.008357,-0.009987,0.012424,0.002471,27.418664,-0.054304,0.090577,13.604902,13.813762
101.900000,25.257670,3.672530,-2.744406,0.742722,0.008320,-0.009860,0.012464,0.002494,27.416390,-0.053325,0.091179,13.605646,13.810744
101.933333,25.234943,3.662701,-2.744733,0.742883,0.008283,-0.009732,0.012503,0.002517,27.413577,-0.052353,0.091763,13.606110,13.807467
101.966667,25.212207,3.652878,-2.745055,0.743030,0.008245,-0.009606,0.012542,0.002539,27.410226,-0.051386,0.092327,13.606294,13.803931
102.000000,25.189463,3.643062,-2.745373,0.743164,0.008208,-0.009479,0.012581,0.002562,27.406333,-0.050424,0.092873,13.606197,13.800135
102.033333,25.166712,3.633253,-2.745687,0.743283,0.008170,-0.009354,0.012621,0.002585,27.401896,-0.049468,0.093399,13.605818,13.796079
102.066667,25.143954,3.623450,-2.745997,0.743389,0.008132,-0.009229,0.012660,0.002608,27.396915,-0.048517,0.093906,13.605155,13.791760
102.100000,25.121190,3.613654,-2.746302,0.743481,0.008093,-0.009105,0.012699,0.002631,27.391386,-0.047572,0.094394,13.604209,13.787178
102.133333,25.098419,3.603866,-2.746604,0.743559,0.008054,-0.008981,0.012739,0.002654,27.385309,-0.046632,0.094863,13.602977,13.782331
102.166667,25.075643,3.594084,-2.746901,0.743622,0.008015,-0.008858,0.012778,0.002677,27.378680,-0.045698,0.095312,13.601460,13.777220
102.200000,25.052861,3.584310,-2.747194,0.743672,0.007976,-0.008736,0.012817,0.002700,27.371498,-0.044769,0.095741,13.599655,13.771843
102.233333,25.030075,3.574543,-2.747483,0.743707,0.007936,-0.008614,0.012856,0.002723,27.363762,-0.043845,0.096151,13.597563,13.766199
102.266667,25.007285,3.564783,-2.747769,0.743728,0.007896,-0.008493,0.012896,0.002746,27.355469,-0.042927,0.096541,13.595183,13.760286
102.300000,24.984491,3.555031,-2.748050,0.743735,0.007856,-0.008372,0.012935,0.002769,27.346617,-0.042014,0.096911,13.592512,13.754105
102.333333,24.961694,3.545286,-2.748327,0.743728,0.007815,-0.008252,0.012974,0.002792,27.337205,-0.041107,0.097262,13.589551,13.747654
102.366667,24.938894,3.535550,-2.748600,0.743706,0.007774,-0.008133,0.013013,0.002815,27.327230,-0.040204,0.097593,13.586299,13.740931
102.400000,24.916092,3.525821,-2.748869,0.743669,0.007733,-0.008014,0.013053,0.002838,27.316691,-0.039307,0.097903,13.582754,13.733937
102.433333,24.893288,3.516100,-2.749134,0.743618,0.007692,-0.007895,0.013092,0.002860,27.305585,-0.038416,0.098194,13.578916,13.726669
102.466667,24.870483,3.506386,-2.749395,0.743553,0.007650,-0.007778,0.013131,0.002883,27.293912,-0.037529,0.098465,13.574784,13.719128
102.500000,24.847677,3.496682,-2.749653,0.743473,0.007607,-0.007661,0.013170,0.002906,27.281668,-0.036648,0.098716,13.570357,13.711311
102.533333,24.824870,3.486985,-2.749906,0.743378,0.007565,-0.007544,0.013210,0.002929,27.268852,-0.035772,0.098947,13.565633,13.703218
102.566667,24.802064,3.477297,-2.750155,0.743269,0.007522,-0.007428,0.013249,0.002952,27.255462,-0.034901,0.099159,13.560613,13.694849
102.600000,24.779259,3.467617,-2.750401,0.743145,0.007479,-0.007313,0.013288,0.002975,27.241496,-0.034036,0.099350,13.555295,13.686201
102.633333,24.756454,3.457945,-2.750643,0.743006,0.007435,-0.007198,0.013328,0.002998,27.226952,-0.033175,0.099521,13.549678,13.677274
102.666667,24.733651,3.448283,-2.750881,0.742852,0.007391,-0.007084,0.013367,0.003021,27.211829,-0.032320,0.099673,13.543761,13.668068
102.700000,24.710851,3.438629,-2.751115,0.742683,0.007347,-0.006970,0.013406,0.003044,27.196124,-0.031469,0.099804,13.537544,13.658580
102.733333,24.688053,3.428984,-2.751346,0.742499,0.007302,-0.006857,0.013445,0.003067,27.179836,-0.030624,0.099916,13.531025,13.648811
102.766667,24.665258,3.419348,-2.751572,0.742301,0.007257,-0.006744,0.013485,0.003090,27.162962,-0.029784,0.100009,13.524204,13.638758
102.800000,24.642466,3.409722,-2.751795,0.742087,0.007212,-0.006632,0.013524,0.003113,27.145501,-0.028949,0.100081,13.517080,13.628422
