t,x_ref,y_ref,psi_ref,u_ref,v_ref,r_ref,tau_u_ref,tau_r_ref,T1_ref,T2_ref,x_real,y_real,psi_real,u_real,v_real,r_real
93.533333333,30.183633457,6.204576177,-2.537178685,0.523632103,0.023495783,-0.062531813,13.144235974,-0.193787063,6.199450559,6.944785415,30.195988829,6.169942395,-2.539123533,0.523018148,0.023910423,-0.062878957
93.566666667,30.169688676,6.194017747,-2.539247681,0.524784914,0.023389067,-0.062069879,13.182608546,-0.191734960,6.222583195,6.960025350,30.182048035,6.159411393,-2.541211749,0.524169206,0.023801898,-0.062416056
93.600000000,30.155688403,6.183469241,-2.541301335,0.525941870,0.023282226,-0.061609626,13.221092808,-0.189698741,6.245741133,6.975351674,30.168051579,6.148890723,-2.543284562,0.525324443,0.023693242,-0.061954819
93.633333333,30.141632666,6.172930553,-2.543339704,0.527102902,0.023175267,-0.061151078,13.259686986,-0.187678367,6.268923556,6.990763430,30.153999491,6.138380280,-2.545342030,0.526483791,0.023584464,-0.061495273
93.666666667,30.127521493,6.162401579,-2.545362846,0.528267940,0.023068198,-0.060694261,13.298389301,-0.185673801,6.292129649,7.006259653,30.139891799,6.127879962,-2.547384208,0.527647177,0.023475571,-0.061037441
93.700000000,30.113354915,6.151882213,-2.547370819,0.529436912,0.022961026,-0.060239198,13.337197964,-0.183685001,6.315358596,7.021839368,30.125728532,6.117389664,-2.549411154,0.528814534,0.023366571,-0.060581347
93.733333333,30.099132962,6.141372351,-2.549363683,0.530609749,0.022853759,-0.059785911,13.376111178,-0.181711923,6.338609584,7.037501594,30.111509723,6.106909282,-2.551422927,0.529985788,0.023257471,-0.060127015
93.766666667,30.084855667,6.130871889,-2.551341497,0.531786380,0.022746403,-0.059334423,13.415127139,-0.179754521,6.361881798,7.053245341,30.097235402,6.096438714,-2.553419585,0.531160872,0.023148279,-0.059674468
93.800000000,30.070523063,6.120380722,-2.553304322,0.532966734,0.022638967,-0.058884755,13.454244035,-0.177812749,6.385174424,7.069069611,30.082905604,6.085977855,-2.555401188,0.532339713,0.023039003,-0.059223726
93.833333333,30.056135185,6.109898746,-2.555252220,0.534150742,0.022531457,-0.058436927,13.493460046,-0.175886556,6.408486647,7.084973399,30.068520362,6.075526603,-2.557367797,0.533522241,0.022929650,-0.058774810
93.866666667,30.041692067,6.099425858,-2.557185252,0.535338333,0.022423880,-0.057990959,13.532773342,-0.173975890,6.431817651,7.100955691,30.054079713,6.065084855,-2.559319474,0.534708387,0.022820227,-0.058327742
93.900000000,30.027193746,6.088961955,-2.559103481,0.536529436,0.022316243,-0.057546871,13.572182089,-0.172080699,6.455166622,7.117015466,30.039583693,6.054652508,-2.561256279,0.535898078,0.022710742,-0.057882540
93.933333333,30.012640260,6.078506933,-2.561006970,0.537723981,0.022208553,-0.057104679,13.611684440,-0.170200928,6.478532743,7.133151697,30.025032339,6.044229460,-2.563178276,0.537091246,0.022601201,-0.057439222
93.966666667,29.998031648,6.068060688,-2.562895784,0.538921897,0.022100817,-0.056664403,13.651278543,-0.168336519,6.501915197,7.149363346,30.010425691,6.033815609,-2.565085528,0.538287818,0.022491612,-0.056997808
94.000000000,29.983367950,6.057623119,-2.564769986,0.540123114,0.021993041,-0.056226059,13.690962537,-0.166487414,6.525313165,7.165649372,29.995763788,6.023410852,-2.566978098,0.539487726,0.022381982,-0.056558314
94.033333333,29.968649207,6.047194123,-2.566629641,0.541327561,0.021885232,-0.055789664,13.730734552,-0.164653553,6.548725828,7.182008723,29.981046672,6.013015087,-2.568856050,0.540690897,0.022272317,-0.056120758
94.066666667,29.953875462,6.036773597,-2.568474816,0.542535167,0.021777397,-0.055355232,13.770592709,-0.162834874,6.572152366,7.198440344,29.966274386,6.002628214,-2.570719450,0.541897261,0.022162625,-0.055685154
94.100000000,29.939046757,6.026361440,-2.570305575,0.543745862,0.021669542,-0.054922780,13.810535124,-0.161031316,6.595591955,7.214943169,29.951446972,5.992250131,-2.572568363,0.543106748,0.022052911,-0.055251519
94.133333333,29.924163138,6.015957551,-2.572121986,0.544959576,0.021561674,-0.054492322,13.850559900,-0.159242813,6.619043771,7.231516128,29.936564475,5.981880736,-2.574402855,0.544319287,0.021943184,-0.054819867
94.166666667,29.909224650,6.005561826,-2.573924115,0.546176237,0.021453798,-0.054063870,13.890665134,-0.157469300,6.642506990,7.248158144,29.921626941,5.971519929,-2.576222992,0.545534807,0.021833448,-0.054390213
94.200000000,29.894231341,5.995174167,-2.575712029,0.547395775,0.021345921,-0.053637439,13.930848913,-0.155710711,6.665980782,7.264868131,29.906634418,5.961167610,-2.578028840,0.546753238,0.021723711,-0.053962569
94.233333333,29.879183257,5.984794471,-2.577485797,0.548618119,0.021238049,-0.053213041,13.971109318,-0.153966977,6.689464318,7.281644999,29.891586954,5.950823678,-2.579820468,0.547974508,0.021613979,-0.053536949
94.266666667,29.864080450,5.974422639,-2.579245487,0.549843199,0.021130189,-0.052790688,14.011444417,-0.152238030,6.712956766,7.298487651,29.876484597,5.940488034,-2.581597943,0.549198548,0.021504258,-0.053113366
94.300000000,29.848922968,5.964058570,-2.580991167,0.551070944,0.021022345,-0.052370391,14.051852273,-0.150523800,6.736457291,7.315394982,29.861327398,5.930160576,-2.583361332,0.550425287,0.021394554,-0.052691829
94.333333333,29.833710865,5.953702164,-2.582722905,0.552301284,0.020914524,-0.051952161,14.092330939,-0.148824215,6.759965057,7.332365882,29.846115410,5.919841207,-2.585110705,0.551654653,0.021284874,-0.052272352
94.366666667,29.818444193,5.943353321,-2.584440772,0.553534147,0.020806732,-0.051536009,14.132878457,-0.147139203,6.783479222,7.349399235,29.830848685,5.909529827,-2.586846129,0.552886577,0.021175224,-0.051854944
94.400000000,29.803123005,5.933011944,-2.586144837,0.554769464,0.020698975,-0.051121943,14.173492864,-0.145468693,6.806998945,7.366493918,29.815527278,5.899226336,-2.588567675,0.554120987,0.021065609,-0.051439615
94.433333333,29.787747359,5.922677932,-2.587835169,0.556007163,0.020591257,-0.050709974,14.214172184,-0.143812610,6.830523381,7.383648802,29.800151243,5.888930638,-2.590275412,0.555357814,0.020956035,-0.051026376
94.466666667,29.772317309,5.912351187,-2.589511840,0.557247174,0.020483586,-0.050300109,14.254914434,-0.142170879,6.854051681,7.400862753,29.784720638,5.878642632,-2.591969409,0.556596986,0.020846509,-0.050615234
94.500000000,29.756832914,5.902031611,-2.591174918,0.558489427,0.020375965,-0.049892358,14.295717622,-0.140543425,6.877582994,7.418134628,29.769235520,5.868362222,-2.593649737,0.557838432,0.020737035,-0.050206198
94.533333333,29.741294233,5.891719107,-2.592824476,0.559733850,0.020268402,-0.049486727,14.336579746,-0.138930173,6.901116465,7.435463282,29.753695949,5.858089310,-2.595316466,0.559082083,0.020627620,-0.049799276
94.566666667,29.725701327,5.881413576,-2.594460583,0.560980374,0.020160900,-0.049083223,14.377498796,-0.137331045,6.924651235,7.452847561,29.738101984,5.847823799,-2.596969666,0.560327867,0.020518268,-0.049394476
94.600000000,29.710054256,5.871114921,-2.596083312,0.562228928,0.020053466,-0.048681854,14.418472751,-0.135745964,6.948186444,7.470286307,29.722453688,5.837565591,-2.598609408,0.561575714,0.020408986,-0.048991805
94.633333333,29.694353083,5.860823046,-2.597692733,0.563479441,0.019946104,-0.048282625,14.459499582,-0.134174854,6.971721226,7.487778356,29.706751123,5.827314590,-2.600235764,0.562825553,0.020299779,-0.048591268
94.666666667,29.678597873,5.850537855,-2.599288917,0.564731842,0.019838820,-0.047885543,14.500577249,-0.132617634,6.995254713,7.505322536,29.690994353,5.817070701,-2.601848805,0.564077315,0.020190652,-0.048192872
94.700000000,29.662788691,5.840259251,-2.600871938,0.565986062,0.019731618,-0.047490612,14.541703705,-0.131074227,7.018786032,7.522917673,29.675183444,5.806833826,-2.603448601,0.565330927,0.020081611,-0.047796622
94.733333333,29.646925604,5.829987139,-2.602441866,0.567242029,0.019624505,-0.047097837,14.582876890,-0.129544552,7.042314306,7.540562584,29.659318462,5.796603871,-2.605035226,0.566586321,0.019972660,-0.047402524
94.766666667,29.631008679,5.819721423,-2.603998773,0.568499674,0.019517484,-0.046707222,14.624094739,-0.128028531,7.065838656,7.558256083,29.643399475,5.786380740,-2.606608749,0.567843424,0.019863804,-0.047010581
94.800000000,29.615037985,5.809462009,-2.605542732,0.569758925,0.019410560,-0.046318772,14.665355173,-0.126526083,7.089358196,7.575996977,29.627426552,5.776164339,-2.608169245,0.569102168,0.019755049,-0.046620799
94.833333333,29.599013593,5.799208803,-2.607073815,0.571019713,0.019303739,-0.045932490,14.706656107,-0.125037127,7.112872039,7.593784068,29.611399764,5.765954574,-2.609716783,0.570362480,0.019646400,-0.046233181
94.866666667,29.582935574,5.788961710,-2.608592094,0.572281967,0.019197025,-0.045548380,14.747995442,-0.123561583,7.136379291,7.611616151,29.595319181,5.755751349,-2.611251438,0.571624292,0.019537861,-0.045847730
94.900000000,29.566804002,5.778720636,-2.610097643,0.573545616,0.019090423,-0.045166443,14.789371074,-0.122099370,7.159879056,7.629492018,29.579184879,5.745554573,-2.612773280,0.572887532,0.019429437,-0.045464450
94.933333333,29.550618950,5.768485490,-2.611590532,0.574810590,0.018983937,-0.044786682,14.830780886,-0.120650406,7.183370432,7.647410454,29.562996930,5.735364151,-2.614282383,0.574152130,0.019321134,-0.045083342
94.966666667,29.534380495,5.758256177,-2.613070835,0.576076819,0.018877571,-0.044409099,14.872222751,-0.119214609,7.206852512,7.665370240,29.546755410,5.725179991,-2.615778819,0.575418016,0.019212954,-0.044704409
95.000000000,29.518088714,5.748032606,-2.614538625,0.577344232,0.018771332,-0.044033696,14.913694535,-0.117791898,7.230324386,7.683370149,29.530460396,5.715002000,-2.617262660,0.576685119,0.019104905,-0.044327653
95.033333333,29.501743683,5.737814685,-2.615993974,0.578612760,0.018665221,-0.043660474,14.955194090,-0.116382191,7.253785139,7.701408951,29.514111966,5.704830087,-2.618733979,0.577953369,0.018996988,-0.043953075
95.066666667,29.485345484,5.727602323,-2.617436955,0.579882331,0.018559245,-0.043289434,14.996719261,-0.114985406,7.277233851,7.719485411,29.497710200,5.694664160,-2.620192848,0.579222696,0.018889210,-0.043580676
95.100000000,29.468894197,5.717395428,-2.618867641,0.581152876,0.018453407,-0.042920576,15.038267883,-0.113601460,7.300669596,7.737598287,29.481255179,5.684504127,-2.621639341,0.580493029,0.018781575,-0.043210458
95.133333333,29.452389904,5.707193910,-2.620286105,0.582424324,0.018347712,-0.042553900,15.079837778,-0.112230270,7.324091446,7.755746332,29.464746985,5.674349899,-2.623073530,0.581764298,0.018674086,-0.042842420
95.166666667,29.435832688,5.696997679,-2.621692418,0.583696605,0.018242163,-0.042189407,15.121426760,-0.110871756,7.347498465,7.773928295,29.448185701,5.664201385,-2.624495487,0.583036433,0.018566749,-0.042476562
95.200000000,29.419222636,5.686806646,-2.623086655,0.584969648,0.018136765,-0.041827096,15.163032633,-0.109525833,7.370889714,7.792142919,29.431571413,5.654058495,-2.625905286,0.584309364,0.018459567,-0.042112885
95.233333333,29.402559832,5.676620721,-2.624468887,0.586243384,0.018031521,-0.041466965,15.204653189,-0.108192421,7.394264247,7.810388942,29.414904206,5.643921140,-2.627302998,0.585583020,0.018352544,-0.041751387
95.266666667,29.385844364,5.666439816,-2.625839187,0.587517743,0.017926437,-0.041109015,15.246286213,-0.106871435,7.417621116,7.828665097,29.398184168,5.633789231,-2.628688697,0.586857331,0.018245685,-0.041392068
95.300000000,29.369076322,5.656263843,-2.627197629,0.588792654,0.017821515,-0.040753244,15.287929475,-0.105562794,7.440959364,7.846970111,29.381411389,5.623662679,-2.630062455,0.588132226,0.018138993,-0.041034926
95.333333333,29.352255796,5.646092714,-2.628544284,0.590068046,0.017716759,-0.040399649,15.329580738,-0.104266416,7.464278031,7.865302707,29.364585957,5.613541398,-2.631424345,0.589407637,0.018032473,-0.040679961
95.366666667,29.335382877,5.635926343,-2.629879225,0.591343851,0.017612174,-0.040048230,15.371237754,-0.102982217,7.487576151,7.883661603,29.347707966,5.603425299,-2.632774440,0.590683492,0.017926128,-0.040327170
95.400000000,29.318457659,5.625764642,-2.631202524,0.592619997,0.017507762,-0.039698983,15.412898263,-0.101710116,7.510852754,7.902045509,29.330777508,5.593314295,-2.634112811,0.591959722,0.017819962,-0.039976551
95.433333333,29.301480236,5.615607526,-2.632514254,0.593896415,0.017403529,-0.039351907,15.454559996,-0.100450031,7.534106861,7.920453135,29.313794677,5.583208300,-2.635439530,0.593236256,0.017713979,-0.039628102
95.466666667,29.284450704,5.605454909,-2.633814488,0.595173034,0.017299476,-0.039006999,15.496220673,-0.099201879,7.557337492,7.938883181,29.296759569,5.573107229,-2.636754672,0.594513024,0.017608183,-0.039281821
95.500000000,29.267369161,5.595306707,-2.635103296,0.596449785,0.017195609,-0.038664255,15.537878003,-0.097965579,7.580543658,7.957334345,29.279672282,5.563010995,-2.638058307,0.595789957,0.017502577,-0.038937704
95.533333333,29.250235704,5.585162834,-2.636380752,0.597726597,0.017091929,-0.038323673,15.579529685,-0.096741048,7.603724366,7.975805320,29.262532914,5.552919513,-2.639350507,0.597066983,0.017397165,-0.038595748
95.566666667,29.233050434,5.575023206,-2.637646927,0.599003401,0.016988442,-0.037985249,15.621173407,-0.095528205,7.626878616,7.994294791,29.245341565,5.542832700,-2.640631345,0.598344034,0.017291950,-0.038255951
95.600000000,29.215813453,5.564887742,-2.638901893,0.600280125,0.016885150,-0.037648979,15.662806845,-0.094326970,7.650005404,8.012801441,29.228098337,5.532750472,-2.641900893,0.599621038,0.017186936,-0.037918309
95.633333333,29.198524864,5.554756357,-2.640145722,0.601556701,0.016782056,-0.037314860,15.704427667,-0.093137259,7.673103720,8.031323947,29.210803332,5.522672745,-2.643159222,0.600897927,0.017082126,-0.037582817
95.666666667,29.181184770,5.544628969,-2.641378485,0.602833058,0.016679165,-0.036982887,15.746033526,-0.091958993,7.696172546,8.049860981,29.193456655,5.512599435,-2.644406403,0.602174629,0.016977524,-0.037249473
95.700000000,29.163793278,5.534505497,-2.642600253,0.604109126,0.016576478,-0.036653056,15.787622069,-0.090792091,7.719210860,8.068411209,29.176058411,5.502530462,-2.645642510,0.603451075,0.016873133,-0.036918271
95.733333333,29.146350495,5.524385859,-2.643811098,0.605384836,0.016474000,-0.036325362,15.829190929,-0.089636471,7.742217635,8.086973294,29.158608707,5.492465744,-2.646867612,0.604727195,0.016768956,-0.036589207
95.766666667,29.128856529,5.514269976,-2.645011092,0.606660116,0.016371734,-0.035999801,15.870737729,-0.088492054,7.765191836,8.105545892,29.141107652,5.482405198,-2.648081780,0.606002920,0.016664997,-0.036262277
95.800000000,29.111311492,5.504157766,-2.646200304,0.607934898,0.016269682,-0.035676368,15.912260079,-0.087358760,7.788132423,8.124127656,29.123555356,5.472348745,-2.649285087,0.607278178,0.016561258,-0.035937476
95.833333333,29.093715493,5.494049152,-2.647378806,0.609209111,0.016167847,-0.035355058,15.953755582,-0.086236509,7.811038350,8.142717232,29.105951931,5.462296305,-2.650477603,0.608552899,0.016457743,-0.035614799
95.866666667,29.076068646,5.483944053,-2.648546668,0.610482685,0.016066234,-0.035035864,15.995221827,-0.085125221,7.833908565,8.161313262,29.088297489,5.452247797,-2.651659399,0.609827015,0.016354454,-0.035294241
95.900000000,29.058371067,5.473842392,-2.649703961,0.611755550,0.015964844,-0.034718783,16.036656393,-0.084024818,7.856742009,8.179914384,29.070592144,5.442203144,-2.652830544,0.611100455,0.016251395,-0.034975796
95.933333333,29.040622870,5.463744091,-2.650850755,0.613027636,0.015863680,-0.034403808,16.078056846,-0.082935219,7.879537617,8.198519229,29.052836013,5.432162267,-2.653991110,0.612373149,0.016148569,-0.034659459
95.966666667,29.022824173,5.453649074,-2.651987119,0.614298874,0.015762746,-0.034090934,16.119420744,-0.081856347,7.902294320,8.217126424,29.035029212,5.422125088,-2.655141167,0.613645027,0.016045979,-0.034345224
96.000000000,29.004975096,5.443557263,-2.653113124,0.615569193,0.015662044,-0.033780154,16.160745632,-0.080788123,7.925011040,8.235734591,29.017171861,5.412091531,-2.656280784,0.614916019,0.015943627,-0.034033085
96.033333333,28.987075758,5.433468584,-2.654228840,0.616838523,0.015561578,-0.033471463,16.202029043,-0.079730470,7.947686695,8.254342348,28.999264080,5.402061518,-2.657410031,0.616186055,0.015841516,-0.033723037
96.066666667,28.969126281,5.423382961,-2.655334335,0.618106795,0.015461349,-0.033164853,16.243268501,-0.078683309,7.970320194,8.272948307,28.981305991,5.392034974,-2.658528979,0.617455066,0.015739650,-0.033415073
96.100000000,28.951126790,5.413300320,-2.656429679,0.619373938,0.015361361,-0.032860320,16.284461517,-0.077646564,7.992910443,8.291551074,28.963297716,5.382011823,-2.659637696,0.618722980,0.015638030,-0.033109187
96.133333333,28.933077408,5.403220587,-2.657514941,0.620639882,0.015261615,-0.032557856,16.325605591,-0.076620157,8.015456339,8.310149252,28.945239380,5.371991992,-2.660736251,0.619989729,0.015536660,-0.032805373
96.166666667,28.914978262,5.393143688,-2.658590189,0.621904557,0.015162116,-0.032257454,16.366698212,-0.075604013,8.037956774,8.328741438,28.927131110,5.361975405,-2.661824714,0.621255242,0.015435542,-0.032503623
96.200000000,28.896829481,5.383069553,-2.659655493,0.623167894,0.015062865,-0.031959108,16.407736859,-0.074598054,8.060410634,8.347326225,28.908973034,5.351961990,-2.662903153,0.622519449,0.015334678,-0.032203931
96.233333333,28.878631193,5.372998107,-2.660710920,0.624429823,0.014963864,-0.031662812,16.448718996,-0.073602204,8.082816797,8.365902199,28.890765281,5.341951674,-2.663971636,0.623782281,0.015234072,-0.031906291
96.266666667,28.860383530,5.362929281,-2.661756538,0.625690272,0.014865118,-0.031368557,16.489642079,-0.072616390,8.105174136,8.384467943,28.872507981,5.331944385,-2.665030233,0.625043667,0.015133726,-0.031610696
96.300000000,28.842086624,5.352863005,-2.662792416,0.626949173,0.014766626,-0.031076337,16.530503552,-0.071640534,8.127481518,8.403022035,28.854201267,5.321940052,-2.666079010,0.626303537,0.015033642,-0.031317138
96.333333333,28.823740610,5.342799207,-2.663818621,0.628206456,0.014668394,-0.030786144,16.571300846,-0.070674564,8.149737800,8.421563046,28.835845272,5.311938603,-2.667118037,0.627561821,0.014933823,-0.031025610
96.366666667,28.805345622,5.332737819,-2.664835220,0.629462049,0.014570421,-0.030497972,16.612031383,-0.069718404,8.171941838,8.440089545,28.817440133,5.301939969,-2.668147379,0.628818450,0.014834271,-0.030736105
96.400000000,28.786901799,5.322678774,-2.665842280,0.630715884,0.014472712,-0.030211812,16.652692570,-0.068771980,8.194092477,8.458600093,28.798985986,5.291944080,-2.669167105,0.630073353,0.014734988,-0.030448616
96.433333333,28.768409278,5.312622002,-2.666839869,0.631967890,0.014375268,-0.029927658,16.693281807,-0.067835220,8.216188558,8.477093249,28.780482969,5.281950867,-2.670177282,0.631326460,0.014635977,-0.030163134
96.466666667,28.749868201,5.302567437,-2.667828052,0.633217996,0.014278091,-0.029645501,16.733796479,-0.066908049,8.238228914,8.495567565,28.761931223,5.271960263,-2.671177976,0.632577701,0.014537240,-0.029879654
96.500000000,28.731278709,5.292515013,-2.668806897,0.634466134,0.014181185,-0.029365334,16.774233960,-0.065990396,8.260212372,8.514021588,28.743330889,5.261972200,-2.672169254,0.633827007,0.014438779,-0.029598166
96.533333333,28.712640945,5.282464664,-2.669776468,0.635712232,0.014084550,-0.029087149,16.814591614,-0.065082188,8.282137753,8.532453862,28.724682111,5.251986612,-2.673151183,0.635074306,0.014340597,-0.029318664
96.566666667,28.693955054,5.272416326,-2.670736833,0.636956221,0.013988189,-0.028810939,16.854866793,-0.064183354,8.304003870,8.550862923,28.705985033,5.242003432,-2.674123827,0.636319529,0.014242695,-0.029041139
96.600000000,28.675221184,5.262369934,-2.671688056,0.638198030,0.013892105,-0.028536694,16.895056837,-0.063293821,8.325809532,8.569247305,28.687239801,5.232022595,-2.675087254,0.637562605,0.014145077,-0.028765584
96.633333333,28.656439481,5.252325424,-2.672630203,0.639437590,0.013796298,-0.028264408,16.935159074,-0.062413520,8.347553538,8.587605536,28.668446564,5.222044038,-2.676041529,0.638803465,0.014047743,-0.028491990
96.666666667,28.637610097,5.242282735,-2.673563339,0.640674829,0.013700773,-0.027994072,16.975170821,-0.061542378,8.369234683,8.605936138,28.649605471,5.212067695,-2.676986717,0.640042038,0.013950696,-0.028220349
96.700000000,28.618733183,5.232241804,-2.674487528,0.641909678,0.013605529,-0.027725678,17.015089384,-0.060680328,8.390851754,8.624237630,28.630716673,5.202093505,-2.677922882,0.641278254,0.013853938,-0.027950654
96.733333333,28.599808890,5.222202570,-2.675402835,0.643142067,0.013510570,-0.027459218,17.054912056,-0.059827298,8.412403532,8.642508524,28.611780322,5.192121404,-2.678850090,0.642512043,0.013757471,-0.027682897
96.766666667,28.580837375,5.212164974,-2.676309325,0.644371924,0.013415897,-0.027194684,17.094636119,-0.058983219,8.433888792,8.660747328,28.592796574,5.182151331,-2.679768406,0.643743334,0.013661297,-0.027417068
96.800000000,28.561818793,5.202128954,-2.677207060,0.645599180,0.013321513,-0.026932066,17.134258845,-0.058148024,8.455306300,8.678952545,28.573765584,5.172183226,-2.680677892,0.644972058,0.013565417,-0.027153160
96.833333333,28.542753303,5.192094453,-2.678096106,0.646823765,0.013227419,-0.026671358,17.173777492,-0.057321643,8.476654818,8.697122674,28.554687510,5.162217028,-2.681578613,0.646198143,0.013469835,-0.026891165
96.866666667,28.523641063,5.182061412,-2.678976524,0.648045608,0.013133617,-0.026412549,17.213189308,-0.056504008,8.497933100,8.715256208,28.535562510,5.152252678,-2.682470634,0.647421520,0.013374551,-0.026631074
96.900000000,28.504482235,5.172029774,-2.679848378,0.649264638,0.013040109,-0.026155633,17.252491528,-0.055695053,8.519139894,8.733351634,28.516390746,5.142290117,-2.683354016,0.648642117,0.013279568,-0.026372878
96.933333333,28.485276981,5.161999483,-2.680711732,0.650480785,0.012946896,-0.025900600,17.291681377,-0.054894709,8.540273940,8.751407437,28.497172380,5.132329288,-2.684228823,0.649859866,0.013184886,-0.026116569
96.966666667,28.466025467,5.151970483,-2.681566647,0.651693979,0.012853981,-0.025647442,17.330756068,-0.054102912,8.561333973,8.769422095,28.477907576,5.122370133,-2.685095118,0.651074694,0.013090509,-0.025862139
97.000000000,28.446727857,5.141942719,-2.682413185,0.652904148,0.012761365,-0.025396150,17.369712801,-0.053319594,8.582318720,8.787394081,28.458596501,5.112412597,-2.685952964,0.652286532,0.012996438,-0.025609580
97.033333333,28.427384321,5.131916137,-2.683251409,0.654111223,0.012669051,-0.025146716,17.408548766,-0.052544690,8.603226903,8.805321863,28.439239320,5.102456624,-2.686802422,0.653495309,0.012902674,-0.025358881
97.066666667,28.407995027,5.121890684,-2.684081380,0.655315133,0.012577039,-0.024899131,17.447261141,-0.051778134,8.624057235,8.823203906,28.419836204,5.092502160,-2.687643554,0.654700955,0.012809219,-0.025110036
97.100000000,28.388560146,5.111866308,-2.684903159,0.656515806,0.012485331,-0.024653387,17.485847092,-0.051019863,8.644808424,8.841038668,28.400387323,5.082549150,-2.688476422,0.655903398,0.012716075,-0.024863035
97.133333333,28.369079851,5.101842956,-2.685716808,0.657713173,0.012393929,-0.024409474,17.524303774,-0.050269812,8.665479171,8.858824603,28.380892850,5.072597542,-2.689301088,0.657102568,0.012623243,-0.024617869
97.166666667,28.349554316,5.091820578,-2.686522388,0.658907162,0.012302835,-0.024167384,17.562628330,-0.049527917,8.686068171,8.876560159,28.361352958,5.062647283,-2.690117612,0.658298394,0.012530726,-0.024374531
97.200000000,28.329983718,5.081799124,-2.687319958,0.660097703,0.012212050,-0.023927108,17.600817892,-0.048794115,8.706574110,8.894243782,28.341767824,5.052698322,-2.690926056,0.659490806,0.012438524,-0.024133010
97.233333333,28.310368235,5.071778545,-2.688109579,0.661284724,0.012121576,-0.023688637,17.638869580,-0.048068342,8.726995671,8.911873910,28.322137625,5.042750609,-2.691726479,0.660679733,0.012346639,-0.023893299
97.266666667,28.290708046,5.061758793,-2.688891312,0.662468156,0.012031415,-0.023451963,17.676780503,-0.047350537,8.747331526,8.929448977,28.302462539,5.032804094,-2.692518941,0.661865104,0.012255074,-0.023655389
97.300000000,28.271003331,5.051739820,-2.689665214,0.663647926,0.011941567,-0.023217077,17.714547757,-0.046640638,8.767580344,8.946967413,28.282742749,5.022858728,-2.693303504,0.663046847,0.012163828,-0.023419271
97.333333333,28.251254275,5.041721580,-2.690431346,0.664823964,0.011852034,-0.022983970,17.752168428,-0.045938583,8.787740786,8.964427642,28.262978436,5.012914464,-2.694080225,0.664224892,0.012072904,-0.023184936
97.366666667,28.231461062,5.031704028,-2.691189768,0.665996198,0.011762819,-0.022752634,17.789639591,-0.045244310,8.807811506,8.981828085,28.243169784,5.002971253,-2.694849166,0.665399168,0.011982303,-0.022952375
97.400000000,28.211623878,5.021687118,-2.691940536,0.667164558,0.011673921,-0.022523058,17.826958307,-0.044557761,8.827791152,8.999167155,28.223316980,4.993029049,-2.695610383,0.666569604,0.011892027,-0.022721580
97.433333333,28.191742911,5.011670807,-2.692683711,0.668328973,0.011585344,-0.022295236,17.864121629,-0.043878874,8.847678365,9.016443264,28.203420212,4.983087808,-2.696363937,0.667736128,0.011802077,-0.022492541
97.466666667,28.171818351,5.001655052,-2.693419349,0.669489370,0.011497087,-0.022069157,17.901126596,-0.043207589,8.867471780,9.033654816,28.183479669,4.973147485,-2.697109886,0.668898669,0.011712454,-0.022265251
97.500000000,28.151850389,4.991639810,-2.694147510,0.670645679,0.011409153,-0.021844813,17.937970237,-0.042543849,8.887170025,9.050800212,28.163495541,4.963208036,-2.697848287,0.670057156,0.011623160,-0.022039700
97.533333333,28.131839220,4.981625041,-2.694868250,0.671797828,0.011321543,-0.021622196,17.974649568,-0.041887593,8.906771720,9.067877847,28.143468022,4.953269418,-2.698579199,0.671211518,0.011534197,-0.021815879
97.566666667,28.111785037,4.971610704,-2.695581626,0.672945746,0.011234259,-0.021401295,18.011161595,-0.041238764,8.926275482,9.084886113,28.123397307,4.943331589,-2.699302679,0.672361684,0.011445564,-0.021593780
97.600000000,28.091688039,4.961596760,-2.696287696,0.674089362,0.011147300,-0.021182104,18.047503313,-0.040597304,8.945679917,9.101823396,28.103283592,4.933394508,-2.700018785,0.673507581,0.011357265,-0.021373393
97.633333333,28.071548423,4.951583170,-2.696986517,0.675228602,0.011060670,-0.020964612,18.083671705,-0.039963156,8.964983629,9.118688076,28.083127075,4.923458136,-2.700727573,0.674649138,0.011269299,-0.021154711
97.666666667,28.051366389,4.941569897,-2.697678144,0.676363397,0.010974369,-0.020748811,18.119663743,-0.039336263,8.984185211,9.135478531,28.062927956,4.913522433,-2.701429100,0.675786284,0.011181668,-0.020937724
97.700000000,28.031142141,4.931556904,-2.698362633,0.677493674,0.010888398,-0.020534692,18.155476387,-0.038716569,9.003283254,9.152193133,28.042686437,4.903587361,-2.702123422,0.676918946,0.011094375,-0.020722423
97.733333333,28.010875881,4.921544156,-2.699040042,0.678619362,0.010802759,-0.020322247,18.191106588,-0.038104017,9.022276339,9.168830249,28.022402722,4.893652882,-2.702810595,0.678047054,0.011007418,-0.020508800
97.766666667,27.990567816,4.911531618,-2.699710424,0.679740388,0.010717453,-0.020111467,18.226551283,-0.037498552,9.041163042,9.185388241,28.002077014,4.883718961,-2.703490676,0.679170535,0.010920801,-0.020296846
97.800000000,27.970218153,4.901519256,-2.700373835,0.680856681,0.010632480,-0.019902342,18.261807400,-0.036900119,9.059941932,9.201865468,27.981709523,4.873785561,-2.704163719,0.680289317,0.010834524,-0.020086552
97.833333333,27.949827100,4.891507038,-2.701030331,0.681968168,0.010547844,-0.019694865,18.296871855,-0.036308665,9.078611573,9.218260283,27.961300456,4.863852648,-2.704829780,0.681403329,0.010748588,-0.019877910
